Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.015493,5.859525,[17 35] ; [5 1],[19.72413793 32.27586207] ; [2.27586207 3.72413793],0
p8,1,0.096199,2.767454,[13 39] ; [3 2],[14.59649123 37.40350877] ; [1.40350877 3.59649123],0
d1,1,0.101093,2.688216,[17 35] ; [4 2],[18.82758621 33.17241379] ; [2.17241379 3.82758621],0
a5,1,0.101756,2.677808,[25 27] ; [5 1],[26.89655172 25.10344828] ; [3.10344828 2.89655172],0
n1,1,0.106116,2.611126,[11 16] ; [4 1],[12.65625 14.34375] ; [2.34375 2.65625],0
d2,1,0.109357,2.563492,[17 34] ; [4 2],[18.78947368 32.21052632] ; [2.21052632 3.78947368],0
s8,1,0.120093,2.416106,[ 7 45] ; [2 3],[ 8.21052632 43.78947368] ; [0.78947368 4.21052632],0
r1,1,0.125509,2.34719,[18 34] ; [4 2],[19.72413793 32.27586207] ; [2.27586207 3.72413793],0
p9,1,0.13455,2.239202,[22 27] ; [4 1],[23.59259259 25.40740741] ; [2.40740741 2.59259259],0
d5,1,0.142955,2.145864,[27 25] ; [5 1],[28.68965517 23.31034483] ; [3.31034483 2.68965517],0
s1,1,0.179393,1.802642,[ 2 50] ; [1 5],[ 2.68965517 49.31034483] ; [0.31034483 5.68965517],0
p3,1,0.194522,1.683036,[13 39] ; [3 3],[14.34482759 37.65517241] ; [1.65517241 4.34482759],0
p7,1,0.196969,1.664709,[16 35] ; [3 2],[17.30357143 33.69642857] ; [1.69642857 3.30357143],0
b4,1,0.224097,1.477942,[30 22] ; [5 1],[31.37931034 20.62068966] ; [3.62068966 2.37931034],0
p4,1,0.239654,1.382629,[14 38] ; [3 3],[15.24137931 36.75862069] ; [1.75862069 4.24137931],0
n2,1,0.243839,1.35826,[14 13] ; [4 1],[15.1875 11.8125] ; [2.8125 2.1875],0
a7,1,0.255945,1.290557,[22 30] ; [4 2],[23.31034483 28.68965517] ; [2.68965517 3.31034483],0
p10,1,0.273707,1.198073,[22 29] ; [4 2],[23.26315789 27.73684211] ; [2.73684211 3.26315789],0
a6,1,0.296851,1.088288,[23 29] ; [4 2],[24.20689655 27.79310345] ; [2.79310345 3.20689655],0
d3,1,0.296851,1.088288,[23 29] ; [4 2],[24.20689655 27.79310345] ; [2.79310345 3.20689655],0
a4,1,0.321593,0.982456,[15 35] ; [3 3],[16.07142857 33.92857143] ; [1.92857143 4.07142857],0
n4,1,0.332214,0.94025,[33 19] ; [5 1],[34.06896552 17.93103448] ; [3.93103448 2.06896552],0
r2,1,0.344601,0.893239,[32 18] ; [5 1],[33.03571429 16.96428571] ; [3.96428571 2.03571429],0
s7,1,0.398157,0.713886,[11 37] ; [2 3],[11.77358491 36.22641509] ; [1.22641509 3.77358491],0
b2,1,0.434618,0.61045,[14 23] ; [1 4],[13.21428571 23.78571429] ; [1.78571429 3.21428571],0
b3,1,0.434618,0.61045,[14 23] ; [1 4],[13.21428571 23.78571429] ; [1.78571429 3.21428571],0
s5,1,0.435354,0.608497,[10 41] ; [2 4],[10.73684211 40.26315789] ; [1.26315789 4.73684211],0
a2,1,0.458328,0.549976,[ 4 48] ; [1 5],[ 4.48275862 47.51724138] ; [0.51724138 5.48275862],0
s6,1,0.534236,0.386327,[14 38] ; [2 3],[14.59649123 37.40350877] ; [1.40350877 3.59649123],0
b5,1,0.549901,0.357495,[28 24] ; [4 2],[28.68965517 23.31034483] ; [3.31034483 2.68965517],0
v1,1,0.57828,0.309024,[12 40] ; [2 4],[12.55172414 39.44827586] ; [1.44827586 4.55172414],0
n3,1,0.626354,0.237037,[13 14] ; [3 2],[13.5 13.5] ; [2.5 2.5],0
b1,1,0.672573,0.178607,[30 22] ; [4 2],[30.48275862 21.51724138] ; [3.51724138 2.48275862],0
p1,1,0.71503,0.133305,[ 6 46] ; [1 5],[ 6.27586207 45.72413793] ; [0.72413793 5.27586207],0
n6,1,0.729731,0.119359,[27 25] ; [3 2],[27.36842105 24.63157895] ; [2.63157895 2.36842105],0
d4,1,0.738139,0.111769,[31 21] ; [4 2],[31.37931034 20.62068966] ; [3.62068966 2.37931034],0
v4,1,0.806357,0.060088,[32 20] ; [4 2],[32.27586207 19.72413793] ; [3.72413793 2.27586207],0
a3,1,0.852729,0.034462,[27 23] ; [3 3],[26.78571429 23.21428571] ; [3.21428571 2.78571429],0
u2,1,0.927426,0.008296,[ 9 16] ; [1 2],[ 8.92857143 16.07142857] ; [1.07142857 1.92857143],0
v2,1,0.950328,0.003881,[ 8 43] ; [1 5],[ 8.05263158 42.94736842] ; [0.94736842 5.05263158],0
p6,1,0.950328,0.003881,[ 8 43] ; [1 5],[ 8.05263158 42.94736842] ; [0.94736842 5.05263158],0
u3,1,0.962732,0.002183,[ 8 17] ; [1 2],[ 8.03571429 16.96428571] ; [0.96428571 2.03571429],0
r4,1,0.968604,0.001549,[ 9 43] ; [1 5],[ 8.96551724 43.03448276] ; [1.03448276 4.96551724],0
s3,1,0.97326,0.001124,[16 33] ; [2 4],[16.03636364 32.96363636] ; [1.96363636 4.03636364],0
p2,1,1.0,0.0,[26 26] ; [3 3],[26. 26.] ; [3. 3.],0
