Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.75006,[14 32] ; [98 15],[32.40251572 13.59748428] ; [79.59748428 33.40251572],1
n1,1,0.002911,8.862732,[ 5 17] ; [21 12],[10.4 11.6] ; [15.6 17.4],0
s4,1,0.00408,8.247696,[17 29] ; [18 94],[10.18987342 35.81012658] ; [24.81012658 87.18987342],0
a4,1,0.006825,7.318384,[12 34] ; [55 56],[19.63057325 26.36942675] ; [47.36942675 63.63057325],0
p6,1,0.008424,6.940956,[ 8 38] ; [43 67],[15.03846154 30.96153846] ; [35.96153846 74.03846154],0
v3,1,0.014561,5.968839,[ 9 36] ; [45 66],[15.57692308 29.42307692] ; [38.42307692 72.57692308],0
r1,1,0.015595,5.84792,[27 19] ; [87 25],[33.18987342 12.81012658] ; [80.81012658 31.18987342],0
s7,1,0.024711,5.043995,[14 28] ; [56 48],[20.1369863 21.8630137] ; [49.8630137 54.1369863],0
p8,1,0.02708,4.885719,[10 36] ; [45 67],[16.01265823 29.98734177] ; [38.98734177 73.01265823],0
a8,1,0.033366,4.526884,[ 1 44] ; [13 81],[ 4.5323741 40.4676259] ; [ 9.4676259 84.5323741],0
u1,1,0.036466,4.375178,[ 4 42] ; [26 87],[ 8.67924528 37.32075472] ; [21.32075472 91.67924528],0
p2,1,0.040416,4.200339,[26 20] ; [82 30],[31.44303797 14.55696203] ; [76.55696203 35.44303797],0
a2,1,0.065027,3.404297,[ 6 40] ; [30 83],[10.41509434 35.58490566] ; [25.58490566 87.41509434],0
p10,1,0.073449,3.204208,[21 23] ; [71 41],[25.94871795 18.05128205] ; [66.05128205 45.94871795],0
p9,1,0.09015,2.87169,[23 19] ; [77 34],[27.45098039 14.54901961] ; [72.54901961 38.45098039],0
a6,1,0.116704,2.461004,[21 25] ; [67 46],[25.4591195 20.5408805] ; [62.5408805 50.4591195],0
s8,1,0.118707,2.434305,[14 31] ; [50 62],[18.34394904 26.65605096] ; [45.65605096 66.34394904],0
a5,1,0.132806,2.259392,[26 20] ; [78 35],[30.08805031 15.91194969] ; [73.91194969 39.08805031],0
d1,1,0.17322,1.854855,[21 25] ; [65 48],[24.88050314 21.11949686] ; [61.11949686 51.88050314],0
v1,1,0.174781,1.841453,[15 29] ; [52 61],[18.77707006 25.22292994] ; [48.22292994 64.77707006],0
