Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,67.346736,[108  64] ; [13 92],[75.13357401 96.86642599] ; [45.86642599 59.13357401],1
s3,1,0.0,54.127974,[111  59] ; [21 85],[81.30434783 88.69565217] ; [50.69565217 55.30434783],1
s8,1,0.0,29.271548,[85 89] ; [18 89],[ 63.77935943 110.22064057] ; [39.22064057 67.77935943],1
s7,1,0.0,27.122242,[87 79] ; [21 82],[66.64684015 99.35315985] ; [41.35315985 61.64684015],1
r4,1,1e-06,23.347703,[158  17] ; [72 35],[142.73049645  32.26950355] ; [87.26950355 19.73049645],1
s5,1,5e-06,20.785613,[ 59 110] ; [10 91],[ 43.18888889 125.81111111] ; [25.81111111 75.18888889],1
p4,1,0.000554,11.923781,[92 82] ; [34 73],[78.02135231 95.97864769] ; [47.97864769 59.02135231],1
r1,1,0.000576,11.850825,[138  37] ; [64 43],[125.35460993  49.64539007] ; [76.64539007 30.35460993],1
s4,1,0.00194,9.605333,[ 37 135] ; [ 8 99],[ 27.74193548 144.25806452] ; [17.25806452 89.74193548],0
v1,1,0.007735,7.093902,[81 85] ; [34 71],[70.44280443 95.55719557] ; [44.55719557 60.44280443],0
p12,1,0.010822,6.494358,[ 20 155] ; [  3 103],[ 14.32384342 160.67615658] ; [ 8.67615658 97.32384342],0
r2,1,0.014014,6.036403,[164  11] ; [89 16],[158.125  16.875] ; [94.875 10.125],0
v4,1,0.018062,5.590126,[166   9] ; [93 14],[160.72695035  14.27304965] ; [98.27304965  8.72695035],0
p3,1,0.01823,5.573943,[ 65 110] ; [25 81],[ 56.04982206 118.95017794] ; [33.95017794 72.04982206],0
p9,1,0.020556,5.364083,[142  30] ; [72 30],[134.33576642  37.66423358] ; [79.66423358 22.33576642],0
b5,1,0.023091,5.161615,[123  52] ; [61 46],[114.18439716  60.81560284] ; [69.81560284 37.18439716],0
v3,1,0.053944,3.714418,[ 61 106] ; [26 77],[ 53.81111111 113.18888889] ; [33.18888889 69.81111111],0
