Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.437687,[232  10] ; [4 7],[225.73913043  16.26086957] ; [10.26086957  0.73913043],1
r2,1,1.5e-05,18.761725,[235   6] ; [8 3],[232.39285714   8.60714286] ; [10.60714286  0.39285714],1
n6,1,0.000336,12.86052,[215  24] ; [6 5],[211.276  27.724] ; [9.724 1.276],1
s2,1,0.000818,11.200259,[177  63] ; [3 8],[172.11155378  67.88844622] ; [7.88844622 3.11155378],1
v1,1,0.001204,10.484024,[158  81] ; [2 9],[152.96  86.04] ; [7.04 3.96],0
p9,1,0.005683,7.648247,[213  23] ; [7 4],[210.20242915  25.79757085] ; [9.79757085 1.20242915],0
n2,1,0.00598,7.556225,[49  7] ; [2 3],[46.81967213  9.18032787] ; [4.18032787 0.81967213],0
p7,1,0.006156,7.503989,[172  60] ; [4 7],[168.03292181  63.96707819] ; [7.96707819 3.03292181],0
p10,1,0.013649,6.082953,[212  27] ; [7 4],[209.364  29.636] ; [9.636 1.364],0
r3,1,0.013811,6.062125,[232   8] ; [9 2],[230.43824701   9.56175299] ; [10.56175299  0.43824701],0
p2,1,0.023725,5.114607,[210  30] ; [7 4],[207.49003984  32.50996016] ; [9.50996016 1.49003984],0
v3,1,0.027234,4.875932,[108 130] ; [1 9],[104.60483871 133.39516129] ; [4.39516129 5.60483871],0
s8,1,0.027979,4.829351,[146  95] ; [3 8],[142.49603175  98.50396825] ; [6.50396825 4.49603175],0
n5,1,0.059364,3.555076,[189  51] ; [6 5],[186.45418327  53.54581673] ; [8.54581673 2.45418327],0
p4,1,0.074981,3.170463,[169  70] ; [5 6],[166.344  72.656] ; [7.656 3.344],0
p11,1,0.07589,3.150795,[188  54] ; [6 5],[185.56521739  56.43478261] ; [8.43478261 2.56521739],0
d3,1,0.07589,3.150795,[188  54] ; [6 5],[185.56521739  56.43478261] ; [8.43478261 2.56521739],0
p8,1,0.077295,3.120871,[138  99] ; [3 7],[135.29149798 101.70850202] ; [5.70850202 4.29149798],0
b1,1,0.083016,3.004839,[ 91 151] ; [7 4],[ 93.73913043 148.26086957] ; [4.26086957 6.73913043],0
d2,1,0.103905,2.644564,[137 103] ; [9 2],[139.60159363 100.39840637] ; [6.39840637 4.60159363],0
s6,1,0.124412,2.360874,[208  31] ; [7 3],[206.36546185  32.63453815] ; [8.63453815 1.36546185],0
a6,1,0.193048,1.694203,[156  85] ; [5 6],[153.97222222  87.02777778] ; [7.02777778 3.97222222],0
a4,1,0.195611,1.674842,[136 106] ; [4 7],[133.91304348 108.08695652] ; [6.08695652 4.91304348],0
n4,1,0.205082,1.605805,[191  49] ; [7 4],[189.32270916  50.67729084] ; [8.67729084 2.32270916],0
r1,1,0.250907,1.318245,[205  35] ; [8 3],[203.66533865  36.33466135] ; [9.33466135 1.66533865],0
b3,1,0.255188,1.294678,[62 87] ; [6 4],[63.72327044 85.27672956] ; [4.27672956 5.72327044],0
b2,1,0.255188,1.294678,[62 87] ; [6 4],[63.72327044 85.27672956] ; [4.27672956 5.72327044],0
b5,1,0.25936,1.272169,[130 112] ; [4 7],[128.17391304 113.82608696] ; [5.82608696 5.17391304],0
s7,1,0.290188,1.118748,[153  78] ; [5 5],[151.4439834  79.5560166] ; [6.5560166 3.4439834],0
a7,1,0.317901,0.997561,[166  75] ; [6 5],[164.49206349  76.50793651] ; [7.50793651 3.49206349],0
p3,1,0.322408,0.979155,[145  95] ; [5 6],[143.42629482  96.57370518] ; [6.57370518 4.42629482],0
n3,1,0.366256,0.816327,[40 16] ; [2 2],[39.2 16.8] ; [2.8 1.2],0
d1,1,0.387946,0.74537,[182  60] ; [7 4],[180.7826087  61.2173913] ; [8.2173913 2.7826087],0
b4,1,0.440176,0.595823,[148  94] ; [8 3],[149.2173913  92.7826087] ; [6.7826087 4.2173913],0
p6,1,0.462379,0.540129,[113 124] ; [4 7],[111.81048387 125.18951613] ; [5.18951613 5.81048387],0
p1,1,0.481899,0.494562,[ 27 213] ; [2 9],[ 27.72908367 212.27091633] ; [1.27091633 9.72908367],0
s4,1,0.5544,0.349494,[ 62 175] ; [2 9],[ 61.16129032 175.83870968] ; [2.83870968 8.16129032],0
p5,1,0.55775,0.343615,[ 48 192] ; [3 8],[ 48.76494024 191.23505976] ; [2.23505976 8.76494024],0
v2,1,0.638496,0.220715,[146  91] ; [6 5],[145.25806452  91.74193548] ; [6.74193548 4.25806452],0
u3,1,0.644079,0.213447,[29 15] ; [1 1],[28.69565217 15.30434783] ; [1.30434783 0.69565217],0
a8,1,0.644445,0.212976,[ 29 189] ; [2 9],[ 29.51091703 188.48908297] ; [1.48908297 9.51091703],0
s3,1,0.689677,0.159435,[165  73] ; [7 4],[164.40160643  73.59839357] ; [7.59839357 3.40160643],0
n1,1,0.724536,0.124188,[29 27] ; [3 2],[29.37704918 26.62295082] ; [2.62295082 2.37704918],0
a1,1,0.748034,0.10319,[ 16 226] ; [ 1 10],[ 16.26086957 225.73913043] ; [ 0.73913043 10.26086957],0
d4,1,0.751193,0.100531,[225  16] ; [10  1],[224.74206349  16.25793651] ; [10.25793651  0.74206349],0
p12,1,0.902258,0.015082,[ 27 213] ; [1 9],[ 26.88 213.12] ; [1.12 8.88],0
a3,1,0.977064,0.000827,[198  43] ; [9 2],[197.96428571  43.03571429] ; [9.03571429 1.96428571],0
a5,1,1.0,0.0,[198  44] ; [9 2],[198.  44.] ; [9. 2.],0
