Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.8e-05,18.422347,[26 80] ; [25 15],[37.02739726 68.97260274] ; [13.97260274 26.02739726],1
p8,1,0.000373,12.661249,[29 78] ; [23 16],[38.10958904 68.89041096] ; [13.89041096 25.10958904],1
p7,1,0.000428,12.406154,[34 70] ; [26 14],[43.33333333 60.66666667] ; [16.66666667 23.33333333],1
s8,1,0.023681,5.117855,[22 87] ; [15 24],[27.25 81.75] ; [ 9.75 29.25],0
v2,1,0.035018,4.444302,[30 72] ; [18 19],[35.22302158 66.77697842] ; [12.77697842 24.22302158],0
s6,1,0.047156,3.939805,[46 61] ; [24 15],[51.30136986 55.69863014] ; [18.69863014 20.30136986],0
s5,1,0.059306,3.556694,[17 89] ; [12 28],[21.05479452 84.94520548] ; [ 7.94520548 32.05479452],0
n4,1,0.069777,3.28826,[60 47] ; [29 11],[64.78231293 42.21768707] ; [24.21768707 15.78231293],0
r2,1,0.069964,3.283867,[82 25] ; [36  4],[85.89115646 21.10884354] ; [32.10884354  7.89115646],0
r4,1,0.081804,3.028689,[71 38] ; [32  8],[75.34899329 33.65100671] ; [27.65100671 12.34899329],0
s7,1,0.092004,2.838953,[26 78] ; [15 23],[30.02816901 73.97183099] ; [10.97183099 27.02816901],0
a5,1,0.096993,2.754307,[46 63] ; [23 17],[50.47651007 58.52348993] ; [18.52348993 21.47651007],0
n3,1,0.183902,1.765804,[26 15] ; [7 1],[27.6122449 13.3877551] ; [5.3877551 2.6122449],0
a6,1,0.218151,1.516491,[53 56] ; [24 16],[56.32885906 52.67114094] ; [20.67114094 19.32885906],0
s3,1,0.234445,1.413689,[48 58] ; [22 17],[51.17241379 54.82758621] ; [18.82758621 20.17241379],0
b1,1,0.247975,1.334678,[43 66] ; [20 20],[46.08724832 62.91275168] ; [16.91275168 23.08724832],0
b4,1,0.267062,1.231774,[57 52] ; [25 15],[59.98657718 49.01342282] ; [22.01342282 17.98657718],0
p12,1,0.299107,1.07817,[  2 105] ; [ 2 38],[  2.91156463 104.08843537] ; [ 1.08843537 38.91156463],0
v3,1,0.302125,1.064793,[27 79] ; [13 25],[29.44444444 76.55555556] ; [10.55555556 27.44444444],0
p1,1,0.322557,0.978549,[  8 101] ; [ 5 35],[ 9.51006711 99.48993289] ; [ 3.48993289 36.51006711],0
a1,1,0.346592,0.885896,[  7 102] ; [ 1 39],[  5.85234899 103.14765101] ; [ 2.14765101 37.85234899],0
n2,1,0.395957,0.720571,[33 10] ; [5 3],[32.03921569 10.96078431] ; [5.96078431 2.03921569],0
d4,1,0.40063,0.706435,[51 57] ; [22 18],[53.27027027 54.72972973] ; [19.72972973 20.27027027],0
u2,1,0.407583,0.68584,[23 32] ; [11 10],[24.60526316 30.39473684] ; [ 9.39473684 11.60526316],0
s2,1,0.408598,0.682875,[35 72] ; [16 24],[37.12244898 69.87755102] ; [13.87755102 26.12244898],0
u1,1,0.442417,0.590005,[  6 103] ; [ 1 39],[  5.12080537 103.87919463] ; [ 1.87919463 38.12080537],0
s4,1,0.455401,0.557173,[19 89] ; [ 5 35],[17.51351351 90.48648649] ; [ 6.48648649 33.51351351],0
p11,1,0.45563,0.556608,[72 37] ; [29 11],[73.88590604 35.11409396] ; [27.11409396 12.88590604],0
p5,1,0.501288,0.452209,[  5 102] ; [ 3 37],[  5.82312925 101.17687075] ; [ 2.17687075 37.82312925],0
v4,1,0.507412,0.439401,[88 18] ; [35  5],[89.30136986 16.69863014] ; [33.69863014  6.30136986],0
b5,1,0.517225,0.419423,[61 48] ; [20 20],[59.25503356 49.74496644] ; [21.74496644 18.25503356],0
r1,1,0.525207,0.403655,[64 44] ; [26 14],[65.67567568 42.32432432] ; [24.32432432 15.67567568],0
a8,1,0.549208,0.358738,[11 88] ; [ 3 36],[10.04347826 88.95652174] ; [ 3.95652174 35.04347826],0
p10,1,0.557359,0.344298,[66 40] ; [27 13],[67.52054795 38.47945205] ; [25.47945205 14.52054795],0
p2,1,0.564908,0.331278,[68 41] ; [27 13],[69.4966443 39.5033557] ; [25.5033557 14.4966443],0
s1,1,0.578027,0.309436,[ 8 97] ; [ 2 38],[ 7.24137931 97.75862069] ; [ 2.75862069 37.24137931],0
a3,1,0.589818,0.290629,[53 53] ; [18 22],[51.54794521 54.45205479] ; [19.45205479 20.54794521],0
d1,1,0.650484,0.20529,[  6 103] ; [ 3 37],[  6.58389262 102.41610738] ; [ 2.41610738 37.58389262],0
d3,1,0.676378,0.174231,[45 64] ; [15 25],[43.89261745 65.10738255] ; [16.10738255 23.89261745],0
r3,1,0.678128,0.172241,[85 22] ; [33  7],[85.89115646 21.10884354] ; [32.10884354  7.89115646],0
n5,1,0.689239,0.15991,[70 36] ; [25 15],[68.97260274 37.02739726] ; [26.02739726 13.97260274],0
n6,1,0.693828,0.154973,[74 33] ; [29 11],[74.97278912 32.02721088] ; [28.02721088 11.97278912],0
a7,1,0.711245,0.137037,[55 53] ; [19 21],[54. 54.] ; [20. 20.],0
b2,1,0.74815,0.103092,[22 43] ; [ 9 15],[22.64044944 42.35955056] ; [ 8.35955056 15.64044944],0
b3,1,0.74815,0.103092,[22 43] ; [ 9 15],[22.64044944 42.35955056] ; [ 8.35955056 15.64044944],0
a4,1,0.770557,0.085057,[24 84] ; [ 8 32],[23.35135135 84.64864865] ; [ 8.64864865 31.35135135],0
d2,1,0.774156,0.082336,[27 82] ; [ 9 31],[26.33557047 82.66442953] ; [ 9.66442953 30.33557047],0
u3,1,0.827066,0.047727,[24 31] ; [ 9 13],[23.57142857 31.42857143] ; [ 9.42857143 12.57142857],0
p9,1,0.90255,0.014992,[75 31] ; [28 11],[75.29655172 30.70344828] ; [27.70344828 11.29655172],0
n1,1,0.923171,0.009301,[15 27] ; [3 5],[15.12 26.88] ; [2.88 5.12],0
v1,1,0.94826,0.004211,[44 61] ; [17 23],[44.17241379 60.82758621] ; [16.82758621 23.17241379],0
a2,1,0.973504,0.001103,[  8 101] ; [ 3 37],[  8.04697987 100.95302013] ; [ 2.95302013 37.04697987],0
