Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.513785,[29  5] ; [35 60],[16.86821705 17.13178295] ; [47.13178295 47.86821705],1
p4,1,0.000553,11.927795,[23 11] ; [33 65],[14.42424242 19.57575758] ; [41.57575758 56.42424242],1
p5,1,0.001024,10.783548,[ 7 27] ; [ 3 93],[ 2.61538462 31.38461538] ; [ 7.38461538 88.61538462],0
p3,1,0.004711,7.98728,[19 15] ; [28 69],[12.19847328 21.80152672] ; [34.80152672 62.19847328],0
p1,1,0.006511,7.403137,[ 9 25] ; [ 8 89],[ 4.41221374 29.58778626] ; [12.58778626 84.41221374],0
p2,1,0.011741,6.349512,[29  5] ; [60 37],[23.09923664 10.90076336] ; [65.90076336 31.09923664],0
p12,1,0.019006,5.500943,[ 4 30] ; [ 2 96],[ 1.54545455 32.45454545] ; [ 4.45454545 93.54545455],0
p8,1,0.023309,5.145351,[20 14] ; [35 61],[14.38461538 19.61538462] ; [40.61538462 55.38461538],0
v2,1,0.034195,4.484906,[17 17] ; [27 64],[11.968 22.032] ; [32.032 58.968],0
a6,1,0.037478,4.328549,[24 10] ; [49 49],[18.8030303 15.1969697] ; [54.1969697 43.8030303],0
s5,1,0.073831,3.195717,[ 8 25] ; [11 85],[ 4.86046512 28.13953488] ; [14.13953488 81.86046512],0
v4,1,0.089866,2.876765,[32  2] ; [78 17],[28.99224806  5.00775194] ; [81.00775194 13.99224806],0
a3,1,0.09978,2.709061,[19 15] ; [38 58],[14.90769231 19.09230769] ; [42.09230769 53.90769231],0
s7,1,0.129929,2.293355,[ 9 21] ; [16 77],[ 6.09756098 23.90243902] ; [18.90243902 74.09756098],0
a7,1,0.131206,2.278179,[22 11] ; [50 47],[18.27692308 14.72307692] ; [53.72307692 43.27692308],0
r3,1,0.132019,2.268602,[30  4] ; [73 23],[26.93846154  7.06153846] ; [76.06153846 19.93846154],0
b4,1,0.136241,2.219906,[21 13] ; [46 52],[17.25757576 16.74242424] ; [49.74242424 48.25757576],0
b1,1,0.173962,1.848462,[17 17] ; [36 62],[13.65151515 20.34848485] ; [39.34848485 58.65151515],0
u2,1,0.192195,1.700712,[8 7] ; [21 39],[5.8 9.2] ; [23.2 36.8],0
p10,1,0.193788,1.68858,[23 10] ; [54 41],[19.8515625 13.1484375] ; [57.1484375 37.8515625],0
n3,1,0.197369,1.661734,[9 1] ; [23 10],[7.44186047 2.55813953] ; [24.55813953  8.44186047],0
r2,1,0.224751,1.473776,[31  3] ; [80 17],[28.80916031  5.19083969] ; [82.19083969 14.80916031],0
b3,1,0.229687,1.442798,[ 6 11] ; [12 45],[ 4.13513514 12.86486486] ; [13.86486486 43.13513514],0
b2,1,0.229687,1.442798,[ 6 11] ; [12 45],[ 4.13513514 12.86486486] ; [13.86486486 43.13513514],0
r1,1,0.261373,1.261468,[22 12] ; [52 45],[19.20610687 14.79389313] ; [54.79389313 42.20610687],0
r4,1,0.27073,1.213045,[26  8] ; [65 33],[23.43939394 10.56060606] ; [67.56060606 30.43939394],0
v3,1,0.337663,0.919284,[12 22] ; [25 69],[ 9.828125 24.171875] ; [27.171875 66.828125],0
s3,1,0.374814,0.787641,[10 23] ; [37 58],[12.1171875 20.8828125] ; [34.8828125 60.1171875],0
s1,1,0.399075,0.711111,[ 1 31] ; [ 7 89],[ 2. 30.] ; [ 6. 90.],0
n6,1,0.413343,0.669166,[26  8] ; [67 30],[24.13740458  9.86259542] ; [68.86259542 28.13740458],0
a4,1,0.4806,0.497501,[ 8 25] ; [18 79],[ 6.6 26.4] ; [19.4 77.6],0
s2,1,0.49745,0.460373,[ 9 25] ; [20 76],[ 7.58461538 26.41538462] ; [21.41538462 74.58461538],0
p9,1,0.500839,0.453158,[24 10] ; [61 34],[22.40310078 11.59689922] ; [62.59689922 32.40310078],0
u3,1,0.55569,0.347222,[ 5 10] ; [25 35],[6. 9.] ; [24. 36.],0
p11,1,0.57346,0.316927,[24 10] ; [64 34],[22.66666667 11.33333333] ; [65.33333333 32.66666667],0
s4,1,0.586364,0.296058,[ 5 28] ; [19 79],[ 6.04580153 26.95419847] ; [17.95419847 80.04580153],0
a2,1,0.590303,0.289872,[ 3 31] ; [ 6 92],[ 2.31818182 31.68181818] ; [ 6.68181818 91.31818182],0
a1,1,0.602226,0.271652,[ 1 33] ; [ 5 93],[ 1.54545455 32.45454545] ; [ 4.45454545 93.54545455],0
d2,1,0.605948,0.266118,[ 8 26] ; [19 79],[ 6.95454545 27.04545455] ; [20.04545455 77.95454545],0
n1,1,0.653827,0.201109,[4 6] ; [11 23],[3.40909091 6.59090909] ; [11.59090909 22.40909091],0
v1,1,0.688523,0.160689,[12 22] ; [38 59],[12.97709924 21.02290076] ; [37.02290076 59.97709924],0
