Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,75.925703,[23 38] ; [238  32],[48.09969789 12.90030211] ; [212.90030211  57.09969789],1
n6,1,4e-06,21.368453,[43 18] ; [248  22],[53.62839879  7.37160121] ; [237.37160121  32.62839879],1
a4,1,0.000189,13.941967,[17 45] ; [145 125],[30.25301205 31.74698795] ; [131.74698795 138.25301205],1
p6,1,0.001585,9.976894,[19 42] ; [143 124],[30.12804878 30.87195122] ; [131.87195122 135.12804878],0
d2,1,0.004015,8.277039,[22 40] ; [151 120],[32.21021021 29.78978979] ; [140.78978979 130.21021021],0
d1,1,0.007714,7.098715,[32 30] ; [188  83],[40.96096096 21.03903904] ; [179.03903904  91.96096096],0
a2,1,0.009648,6.698845,[12 50] ; [ 99 172],[20.66666667 41.33333333] ; [ 90.33333333 180.66666667],0
u1,1,0.010487,6.550205,[ 9 53] ; [ 83 188],[17.12912913 44.87087087] ; [ 74.87087087 196.12912913],0
p10,1,0.010794,6.498866,[47 14] ; [240  29],[53.05151515  7.94848485] ; [233.94848485  35.05151515],0
a5,1,0.01446,5.981112,[41 21] ; [218  53],[48.22222222 13.77777778] ; [210.77777778  60.22222222],0
v3,1,0.015886,5.815494,[17 40] ; [124 138],[25.19435737 31.80564263] ; [115.80564263 146.19435737],0
a3,1,0.018664,5.532711,[39 23] ; [208  61],[46.26586103 15.73413897] ; [200.73413897  68.26586103],0
a8,1,0.021773,5.263861,[ 2 53] ; [ 36 201],[ 7.15753425 47.84246575] ; [ 30.84246575 206.15753425],0
r4,1,0.026929,4.895385,[54  8] ; [257  14],[57.9039039  4.0960961] ; [253.0960961  17.9039039],0
p11,1,0.040013,4.217335,[45 17] ; [227  44],[50.64264264 11.35735736] ; [221.35735736  49.64264264],0
r1,1,0.040393,4.20132,[45 16] ; [228  41],[50.46363636 10.53636364] ; [222.53636364  46.46363636],0
p4,1,0.044052,4.054564,[46 16] ; [230  41],[51.38738739 10.61261261] ; [224.61261261  46.38738739],0
r2,1,0.046457,3.964961,[58  4] ; [262   5],[60.30395137  1.69604863] ; [259.69604863   7.30395137],0
s7,1,0.047905,3.913329,[24 33] ; [142 109],[30.72077922 26.27922078] ; [135.27922078 115.72077922],0
n1,1,0.048286,3.9,[ 2 11] ; [18 21],[5. 8.] ; [15. 24.],0
v1,1,0.077505,3.116451,[30 28] ; [170  95],[35.91331269 22.08668731] ; [164.08668731 100.91331269],0
d5,1,0.085766,2.952108,[49 13] ; [237  34],[53.24924925  8.75075075] ; [232.75075075  38.24924925],0
a6,1,0.103452,2.65151,[44 18] ; [217  53],[48.74096386 13.25903614] ; [212.25903614  57.74096386],0
d4,1,0.111797,2.528635,[48 14] ; [232  39],[52.13213213  9.86786787] ; [227.86786787  43.13213213],0
n3,1,0.13849,2.19466,[9 4] ; [34  5],[10.75  2.25] ; [32.25  6.75],0
s2,1,0.151044,2.061679,[28 34] ; [147 119],[33.07926829 28.92073171] ; [141.92073171 124.07926829],0
d3,1,0.152788,2.044195,[44 18] ; [215  56],[48.22222222 13.77777778] ; [210.77777778  60.22222222],0
u3,1,0.180775,1.791244,[18  5] ; [39 23],[15.42352941  7.57647059] ; [41.57647059 20.42352941],0
p9,1,0.239787,1.381846,[52  9] ; [244  26],[54.54984894  6.45015106] ; [241.45015106  28.54984894],0
p5,1,0.256556,1.287246,[ 8 54] ; [ 51 217],[11.08484848 50.91515152] ; [ 47.91515152 220.08484848],0
r3,1,0.259159,1.273242,[58  4] ; [259   9],[59.55757576  2.44242424] ; [257.44242424  10.55757576],0
s3,1,0.278887,1.172505,[31 30] ; [156 111],[34.77743902 26.22256098] ; [152.22256098 114.77743902],0
v2,1,0.314176,1.01304,[32 24] ; [171  95],[35.30434783 20.69565217] ; [167.69565217  98.30434783],0
n2,1,0.326978,0.960828,[9 4] ; [32  7],[10.25  2.75] ; [30.75  8.25],0
a1,1,0.350722,0.870843,[ 2 60] ; [ 17 254],[ 3.53753754 58.46246246] ; [ 15.46246246 255.53753754],0
b1,1,0.368671,0.808138,[22 40] ; [113 158],[25.13513514 36.86486486] ; [109.86486486 161.13513514],0
s5,1,0.37895,0.774105,[19 41] ; [ 97 160],[21.95583596 38.04416404] ; [ 94.04416404 162.95583596],0
b2,1,0.388516,0.743583,[10 22] ; [ 68 105],[12.17560976 19.82439024] ; [ 65.82439024 107.17560976],0
b3,1,0.388516,0.743583,[10 22] ; [ 68 105],[12.17560976 19.82439024] ; [ 65.82439024 107.17560976],0
p8,1,0.466861,0.529397,[38 24] ; [178  91],[40.4592145 21.5407855] ; [175.5407855  93.4592145],0
p7,1,0.520563,0.412778,[45 16] ; [208  60],[46.90881459 14.09118541] ; [206.09118541  61.90881459],0
p12,1,0.530794,0.392871,[ 6 56] ; [ 34 237],[ 7.44744745 54.55255255] ; [ 32.55255255 238.44744745],0
p1,1,0.535117,0.384665,[ 6 54] ; [ 35 236],[ 7.43202417 52.56797583] ; [ 33.56797583 237.43202417],0
b4,1,0.540388,0.374821,[39 23] ; [159 112],[36.86486486 25.13513514] ; [161.13513514 109.86486486],0
s1,1,0.552483,0.352888,[ 1 61] ; [  8 261],[ 1.6858006 60.3141994] ; [  7.3141994 261.6858006],0
b5,1,0.577491,0.310309,[37 25] ; [172  99],[38.91291291 23.08708709] ; [170.08708709 100.91291291],0
p2,1,0.58835,0.292928,[53  8] ; [242  29],[54.20180723  6.79819277] ; [240.79819277  30.20180723],0
s4,1,0.604978,0.267553,[11 51] ; [ 40 225],[ 9.66972477 52.33027523] ; [ 41.33027523 223.66972477],0
v4,1,0.645481,0.211645,[60  2] ; [263   6],[60.50151057  1.49848943] ; [262.49848943   6.50151057],0
s8,1,0.868493,0.027414,[29 33] ; [128 139],[29.58662614 32.41337386] ; [127.41337386 139.58662614],0
s6,1,0.878523,0.02336,[43 19] ; [185  78],[43.49538462 18.50461538] ; [184.50461538  78.49538462],0
u2,1,0.933141,0.007038,[13  9] ; [36 26],[12.83333333  9.16666667] ; [36.16666667 25.83333333],0
