Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,35.690269,[ 74 109] ; [84 26],[98.68259386 84.31740614] ; [59.31740614 50.68259386],1
s8,1,0.000592,11.802233,[ 35 150] ; [41 70],[ 47.5 137.5] ; [28.5 82.5],1
s7,1,0.001494,10.085584,[ 40 137] ; [41 60],[ 51.57194245 125.42805755] ; [29.42805755 71.57194245],0
p3,1,0.001707,9.840478,[ 74 112] ; [65 46],[87.05050505 98.94949495] ; [51.94949495 59.05050505],0
s4,1,0.003849,8.353916,[ 26 157] ; [  4 106],[ 18.73720137 164.26279863] ; [11.26279863 98.73720137],0
r1,1,0.004034,8.268356,[124  61] ; [93 20],[134.7147651  50.2852349] ; [82.2852349 30.7147651],0
v1,1,0.005075,7.852478,[89 96] ; [72 39],[100.625  84.375] ; [60.375 50.625],0
d2,1,0.014583,5.966145,[ 75 109] ; [62 50],[85.16216216 98.83783784] ; [51.83783784 60.16216216],0
p7,1,0.016004,5.802431,[98 87] ; [74 36],[107.86440678  77.13559322] ; [64.13559322 45.86440678],0
r2,1,0.01668,5.729752,[159  27] ; [104   6],[165.26351351  20.73648649] ; [97.73648649 12.26351351],0
n4,1,0.019427,5.462628,[151  35] ; [103  10],[158.00668896  27.99331104] ; [95.99331104 17.00668896],0
v4,1,0.022299,5.22234,[163  23] ; [108   5],[168.5819398  17.4180602] ; [102.4180602  10.5819398],0
d4,1,0.024313,5.07213,[133  53] ; [93 19],[141.06040268  44.93959732] ; [84.93959732 27.06040268],0
r4,1,0.028518,4.7965,[144  42] ; [99 14],[151.1638796  34.8361204] ; [91.8361204 21.1638796],0
p5,1,0.032897,4.551113,[ 15 171] ; [18 94],[ 20.59731544 165.40268456] ; [12.40268456 99.59731544],0
a1,1,0.035316,4.429844,[  7 179] ; [ 11 102],[ 11.19732441 174.80267559] ; [  6.80267559 106.19732441],0
d1,1,0.044405,4.041076,[88 98] ; [67 46],[96.42140468 89.57859532] ; [58.57859532 54.42140468],0
p10,1,0.044916,4.021778,[140  45] ; [94 16],[146.74576271  38.25423729] ; [87.25423729 22.74576271],0
p1,1,0.049839,3.846852,[ 11 175] ; [14 99],[ 15.55183946 170.44816054] ; [  9.44816054 103.55183946],0
p6,1,0.083096,3.003277,[ 53 130] ; [43 68],[ 59.75510204 123.24489796] ; [36.24489796 74.75510204],0
u1,1,0.086115,2.94554,[ 24 162] ; [23 90],[ 29.23745819 156.76254181] ; [17.76254181 95.23745819],0
p4,1,0.11082,2.542491,[99 87] ; [69 41],[105.56756757  80.43243243] ; [62.43243243 47.56756757],0
r3,1,0.11898,2.430694,[159  26] ; [103   9],[163.1986532  21.8013468] ; [98.8013468 13.1986532],0
s2,1,0.158251,1.990857,[ 22 162] ; [20 92],[ 26.10810811 157.89189189] ; [15.89189189 96.10810811],0
n6,1,0.175794,1.832829,[158  26] ; [103  10],[161.6969697  22.3030303] ; [99.3030303 13.6969697],0
p12,1,0.193589,1.690091,[  7 178] ; [  8 103],[  9.375 175.625] ; [  5.625 105.375],0
a3,1,0.206957,1.592587,[119  66] ; [80 32],[123.95622896  61.04377104] ; [75.04377104 36.95622896],0
d5,1,0.223359,1.482657,[142  44] ; [93 20],[146.18729097  39.81270903] ; [88.81270903 24.18729097],0
u2,1,0.249311,1.327161,[31 35] ; [19 13],[33.67346939 32.32653061] ; [16.32653061 15.67346939],0
a7,1,0.317053,1.001064,[119  67] ; [78 34],[122.95973154  63.04026846] ; [74.04026846 37.95973154],0
a2,1,0.347585,0.882253,[ 39 147] ; [29 84],[ 42.30100334 143.69899666] ; [25.69899666 87.30100334],0
a4,1,0.404056,0.696224,[ 80 105] ; [54 58],[ 83.46801347 101.53198653] ; [50.53198653 61.46801347],0
u3,1,0.437391,0.603118,[29 38] ; [17 16],[30.82 36.18] ; [15.18 17.82],0
a8,1,0.45496,0.558264,[ 19 152] ; [13 78],[ 20.88549618 150.11450382] ; [11.11450382 79.88549618],0
n2,1,0.458464,0.549643,[38 18] ; [19  6],[39.40740741 16.59259259] ; [17.59259259  7.40740741],0
n3,1,0.500096,0.454733,[34 20] ; [17  7],[35.30769231 18.69230769] ; [15.69230769  8.30769231],0
p9,1,0.533207,0.388276,[145  36] ; [93 19],[147.02389078  33.97610922] ; [90.97610922 21.02389078],0
b1,1,0.572498,0.31852,[ 68 118] ; [45 68],[ 70.29431438 115.70568562] ; [42.70568562 70.29431438],0
s6,1,0.572958,0.317758,[ 80 104] ; [52 59],[ 82.33220339 101.66779661] ; [49.66779661 61.33220339],0
d3,1,0.584117,0.299626,[112  73] ; [72 41],[114.22818792  70.77181208] ; [69.77181208 43.22818792],0
n1,1,0.603034,0.270445,[23 33] ; [ 8 15],[21.97468354 34.02531646] ; [ 9.02531646 13.97468354],0
p11,1,0.617687,0.249132,[143  43] ; [84 29],[141.21070234  44.78929766] ; [85.78929766 27.21070234],0
s1,1,0.62143,0.243862,[  5 180] ; [  2 109],[  4.375 180.625] ; [  2.625 108.375],0
p8,1,0.67132,0.180062,[91 92] ; [57 52],[92.75342466 90.24657534] ; [55.24657534 53.75342466],0
a5,1,0.688029,0.161227,[136  50] ; [85 28],[137.47826087  48.52173913] ; [83.52173913 29.47826087],0
b5,1,0.688267,0.160968,[113  73] ; [66 47],[111.35117057  74.64882943] ; [67.64882943 45.35117057],0
b4,1,0.693694,0.155115,[101  85] ; [64 49],[102.64214047  83.35785953] ; [62.35785953 50.64214047],0
