Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000356,12.749645,[42 33] ; [47  8],[51.34615385 23.65384615] ; [37.65384615 17.34615385],1
d4,1,0.414166,0.666809,[46 28] ; [38 17],[48.18604651 25.81395349] ; [35.81395349 19.18604651],0
a4,1,0.446805,0.578743,[27 46] ; [24 31],[29.0859375 43.9140625] ; [21.9140625 33.0859375],0
a8,1,0.449302,0.572413,[ 7 66] ; [ 7 43],[ 8.30894309 64.69105691] ; [ 5.69105691 44.30894309],0
v1,1,0.457541,0.551904,[16 58] ; [15 40],[17.78294574 56.21705426] ; [13.21705426 41.78294574],0
p3,1,0.561182,0.337662,[24 51] ; [15 40],[22.5 52.5] ; [16.5 38.5],0
s7,1,0.620102,0.245725,[19 50] ; [12 39],[17.825 51.175] ; [13.175 37.825],0
v3,1,0.655079,0.199557,[14 58] ; [ 9 46],[13.03937008 58.96062992] ; [ 9.96062992 45.03937008],0
a3,1,0.669472,0.18222,[42 30] ; [30 25],[40.81889764 31.18110236] ; [31.18110236 23.81889764],0
a2,1,0.669589,0.182083,[13 62] ; [ 8 47],[12.11538462 62.88461538] ; [ 8.88461538 46.11538462],0
a6,1,0.679775,0.17038,[39 35] ; [31 24],[40.15503876 33.84496124] ; [29.84496124 25.15503876],0
n5,1,0.717074,0.131313,[46 29] ; [32 23],[45. 30.] ; [33. 22.],0
d3,1,0.759252,0.09392,[37 37] ; [29 26],[37.86046512 36.13953488] ; [28.13953488 26.86046512],0
s3,1,0.773267,0.083004,[30 43] ; [24 31],[30.796875 42.203125] ; [23.203125 31.796875],0
b3,1,0.790039,0.070894,[15 34] ; [12 24],[15.56470588 33.43529412] ; [11.43529412 24.56470588],0
b2,1,0.790039,0.070894,[15 34] ; [12 24],[15.56470588 33.43529412] ; [11.43529412 24.56470588],0
s2,1,0.79381,0.068312,[21 54] ; [14 40],[20.34883721 54.65116279] ; [14.65116279 39.34883721],0
s4,1,0.806724,0.059856,[14 61] ; [ 9 44],[13.4765625 61.5234375] ; [ 9.5234375 43.4765625],0
p12,1,0.814082,0.055302,[ 1 74] ; [ 1 53],[ 1.1627907 73.8372093] ; [ 0.8372093 53.1627907],0
u4,1,0.824387,0.049242,[ 1 74] ; [ 1 54],[ 1.15384615 73.84615385] ; [ 0.84615385 54.15384615],0
b5,1,0.834902,0.043439,[45 30] ; [32 23],[44.42307692 30.57692308] ; [32.57692308 22.42307692],0
d5,1,0.843821,0.038812,[47 27] ; [34 21],[46.46511628 27.53488372] ; [34.53488372 20.46511628],0
u1,1,0.847473,0.036996,[ 9 66] ; [ 6 49],[ 8.65384615 66.34615385] ; [ 6.34615385 48.65384615],0
d2,1,0.899788,0.015858,[34 39] ; [25 30],[33.6484375 39.3515625] ; [25.3515625 29.6484375],0
p5,1,0.909425,0.012942,[ 5 69] ; [ 4 51],[ 5.1627907 68.8372093] ; [ 3.8372093 51.1627907],0
n4,1,0.909883,0.012811,[47 28] ; [35 20],[47.30769231 27.69230769] ; [34.69230769 20.30769231],0
d1,1,0.909883,0.012811,[28 47] ; [20 35],[27.69230769 47.30769231] ; [20.30769231 34.69230769],0
p4,1,0.930193,0.007674,[24 51] ; [18 37],[24.23076923 50.76923077] ; [17.76923077 37.23076923],0
a5,1,0.989058,0.000188,[41 34] ; [30 25],[40.96153846 34.03846154] ; [30.03846154 24.96153846],0
