Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.003775,8.389039,[10  1] ; [12 18],[5.90243902 5.09756098] ; [16.09756098 13.90243902],0
p8,1,0.005648,7.659173,[7 5] ; [ 5 26],[3.34883721 8.65116279] ; [ 8.65116279 22.34883721],0
r1,1,0.026559,4.919255,[9 3] ; [12 20],[5.72727273 6.27272727] ; [15.27272727 16.72727273],0
s6,1,0.029324,4.748471,[7 3] ; [10 22],[4.04761905 5.95238095] ; [12.95238095 19.04761905],0
p2,1,0.03273,4.559855,[9 3] ; [12 19],[5.86046512 6.13953488] ; [15.13953488 15.86046512],0
p3,1,0.033335,4.52849,[8 4] ; [10 22],[4.90909091 7.09090909] ; [13.09090909 18.90909091],0
p7,1,0.054116,3.709123,[8 4] ; [11 21],[5.18181818 6.81818182] ; [13.81818182 18.18181818],0
v2,1,0.054116,3.709123,[8 4] ; [11 21],[5.18181818 6.81818182] ; [13.81818182 18.18181818],0
p9,1,0.070508,3.271154,[10  2] ; [16 14],[7.42857143 4.57142857] ; [18.57142857 11.42857143],0
p6,1,0.075405,3.16125,[5 7] ; [ 5 26],[2.79069767 9.20930233] ; [ 7.20930233 23.79069767],0
a4,1,0.078481,3.09609,[3 9] ; [17 14],[5.58139535 6.41860465] ; [14.41860465 16.58139535],0
n2,1,0.088676,2.898254,[4 1] ; [5 9],[2.36842105 2.63157895] ; [6.63157895 7.36842105],0
s3,1,0.116732,2.460632,[7 5] ; [10 21],[4.74418605 7.25581395] ; [12.25581395 18.74418605],0
a3,1,0.132562,2.262242,[7 5] ; [25  6],[8.93023256 3.06976744] ; [23.06976744  7.93023256],0
b2,1,0.135199,2.231772,[5 4] ; [ 6 16],[3.19354839 5.80645161] ; [ 7.80645161 14.19354839],0
b3,1,0.135199,2.231772,[5 4] ; [ 6 16],[3.19354839 5.80645161] ; [ 7.80645161 14.19354839],0
s4,1,0.178603,1.809211,[3 9] ; [ 3 29],[ 1.63636364 10.36363636] ; [ 4.36363636 27.63636364],0
p10,1,0.205724,1.601266,[8 4] ; [14 17],[6.13953488 5.86046512] ; [15.86046512 15.13953488],0
s5,1,0.232915,1.422968,[4 7] ; [ 6 26],[2.55813953 8.44186047] ; [ 7.44186047 24.55813953],0
n5,1,0.249537,1.325893,[6 6] ; [22 10],[7.63636364 4.36363636] ; [20.36363636 11.63636364],0
n6,1,0.32691,0.961098,[8 4] ; [15 15],[6.57142857 5.42857143] ; [16.42857143 13.57142857],0
p4,1,0.388395,0.743961,[7 5] ; [14 18],[5.72727273 6.27272727] ; [15.27272727 16.72727273],0
a7,1,0.419298,0.652281,[8 4] ; [17 15],[6.81818182 5.18181818] ; [18.18181818 13.81818182],0
a8,1,0.447686,0.576504,[3 8] ; [ 5 25],[2.14634146 8.85365854] ; [ 5.85365854 24.14634146],0
s7,1,0.461743,0.541667,[5 7] ; [ 8 19],[4. 8.] ; [ 9. 18.],0
b5,1,0.498404,0.458333,[5 7] ; [17 15],[6. 6.] ; [16. 16.],0
n1,1,0.509893,0.434286,[3 2] ; [6 8],[2.36842105 2.63157895] ; [6.63157895 7.36842105],0
d5,1,0.556901,0.345098,[10  2] ; [24  8],[9.27272727 2.72727273] ; [24.72727273  7.27272727],0
s2,1,0.621609,0.243612,[4 8] ; [ 8 23],[3.34883721 8.65116279] ; [ 8.65116279 22.34883721],0
v3,1,0.644253,0.213223,[2 9] ; [ 8 24],[2.55813953 8.44186047] ; [ 7.44186047 24.55813953],0
s8,1,0.647141,0.209524,[3 9] ; [ 6 26],[2.45454545 9.54545455] ; [ 6.54545455 25.45454545],0
p5,1,0.67499,0.175821,[ 1 11] ; [ 4 27],[ 1.39534884 10.60465116] ; [ 3.60465116 27.39534884],0
p1,1,0.698127,0.150427,[ 1 11] ; [ 4 28],[ 1.36363636 10.63636364] ; [ 3.63636364 28.36363636],0
a2,1,0.702871,0.145503,[ 2 10] ; [ 7 25],[2.45454545 9.54545455] ; [ 6.54545455 25.45454545],0
v1,1,0.706749,0.141546,[5 7] ; [11 20],[4.46511628 7.53488372] ; [11.53488372 19.46511628],0
a6,1,0.710779,0.1375,[6 6] ; [18 14],[6.54545455 5.45454545] ; [17.45454545 14.54545455],0
n4,1,0.735937,0.11373,[8 4] ; [23  9],[8.45454545 3.54545455] ; [22.54545455  9.45454545],0
d2,1,0.836027,0.04284,[7 5] ; [17 14],[6.69767442 5.30232558] ; [17.30232558 13.69767442],0
p11,1,0.853364,0.034161,[6 6] ; [17 15],[6.27272727 5.72727273] ; [16.72727273 15.27272727],0
d3,1,0.853364,0.034161,[6 6] ; [17 15],[6.27272727 5.72727273] ; [16.72727273 15.27272727],0
d1,1,0.853364,0.034161,[6 6] ; [15 17],[5.72727273 6.27272727] ; [15.27272727 16.72727273],0
u2,1,0.921159,0.009796,[2 3] ; [3 4],[2.08333333 2.91666667] ; [2.91666667 4.08333333],0
b4,1,0.948238,0.004215,[8 4] ; [21 11],[7.90909091 4.09090909] ; [21.09090909 10.90909091],0
b1,1,0.950094,0.003917,[7 5] ; [19 13],[7.09090909 4.90909091] ; [18.90909091 13.09090909],0
d4,1,1.0,0.0,[9 3] ; [24  8],[9. 3.] ; [24.  8.],0
