Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,107.101775,[98  4] ; [ 9 48],[68.64150943 33.35849057] ; [38.35849057 18.64150943],1
s7,1,1e-06,24.833349,[70 29] ; [16 39],[55.28571429 43.71428571] ; [30.71428571 24.28571429],1
s6,1,2e-06,22.801976,[96  6] ; [37 20],[85.32075472 16.67924528] ; [47.67924528  9.32075472],1
s8,1,4e-05,16.86975,[62 41] ; [15 42],[49.56875 53.43125] ; [27.43125 29.56875],1
s4,1,0.00072,11.436903,[31 72] ; [ 4 53],[22.53125 80.46875] ; [12.46875 44.53125],1
v1,1,0.000809,11.221107,[63 39] ; [19 37],[52.93670886 49.06329114] ; [29.06329114 26.93670886],1
r2,1,0.001772,9.772055,[101   1] ; [50  7],[96.86792453  5.13207547] ; [54.13207547  2.86792453],0
v4,1,0.00188,9.662874,[100   1] ; [50  7],[95.88607595  5.11392405] ; [54.11392405  2.88607595],0
p9,1,0.003097,8.749373,[91 10] ; [41 16],[84.37974684 16.62025316] ; [47.62025316  9.37974684],0
v3,1,0.004861,7.93031,[51 50] ; [16 42],[42.55974843 58.44025157] ; [24.44025157 33.55974843],0
b5,1,0.010522,6.544257,[63 41] ; [23 35],[55.20987654 48.79012346] ; [30.79012346 27.20987654],0
n2,1,0.026101,4.949336,[24  2] ; [9 5],[21.45  4.55] ; [11.55  2.45],0
r3,1,0.044399,4.041316,[99  4] ; [50  7],[95.91875  7.08125] ; [53.08125  3.91875],0
p5,1,0.044757,4.027772,[11 92] ; [13 45],[15.35403727 87.64596273] ; [ 8.64596273 49.35403727],0
r4,1,0.05578,3.65861,[95  9] ; [47 11],[91.16049383 12.83950617] ; [50.83950617  7.16049383],0
d2,1,0.108758,2.57218,[52 52] ; [36 21],[56.8447205 47.1552795] ; [31.1552795 25.8447205],0
a8,1,0.15564,2.016088,[10 83] ; [10 42],[12.82758621 80.17241379] ; [ 7.17241379 44.82758621],0
p4,1,0.202909,1.62131,[56 47] ; [25 32],[52.14375 50.85625] ; [28.85625 28.14375],0
u3,1,0.230555,1.437433,[15 10] ; [ 7 10],[13.0952381 11.9047619] ; [8.9047619 8.0952381],0
a2,1,0.256061,1.289931,[28 76] ; [11 47],[25.03703704 78.96296296] ; [13.96296296 44.03703704],0
p10,1,0.256837,1.285725,[83 19] ; [42 15],[80.18867925 21.81132075] ; [44.81132075 12.18867925],0
p2,1,0.275481,1.189248,[87 16] ; [45 13],[84.44720497 18.55279503] ; [47.55279503 10.44720497],0
s1,1,0.304093,1.056157,[ 5 96] ; [ 1 57],[ 3.81132075 97.18867925] ; [ 2.18867925 55.81132075],0
n1,1,0.361054,0.834225,[10 16] ; [7 6],[11.33333333 14.66666667] ; [5.66666667 7.33333333],0
a7,1,0.361343,0.833221,[73 31] ; [36 21],[70.40993789 33.59006211] ; [38.59006211 18.40993789],0
b4,1,0.361645,0.832172,[65 39] ; [32 26],[62.27160494 41.72839506] ; [34.72839506 23.27160494],0
b1,1,0.39272,0.730504,[36 68] ; [24 34],[38.51851852 65.48148148] ; [21.48148148 36.51851852],0
r1,1,0.417171,0.658271,[82 19] ; [50  8],[83.8490566 17.1509434] ; [48.1509434  9.8490566],0
p1,1,0.43836,0.600573,[ 7 95] ; [ 6 52],[ 8.2875 93.7125] ; [ 4.7125 53.2875],0
a1,1,0.459779,0.546432,[  3 101] ; [ 3 55],[  3.85185185 100.14814815] ; [ 2.14814815 55.85185185],0
v2,1,0.473054,0.514833,[61 39] ; [32 26],[58.86075949 41.13924051] ; [34.13924051 23.86075949],0
d5,1,0.48934,0.477977,[87 17] ; [46 12],[85.38271605 18.61728395] ; [47.61728395 10.38271605],0
d4,1,0.561152,0.337714,[91 13] ; [48  9],[89.78881988 14.21118012] ; [49.21118012  7.78881988],0
a3,1,0.574435,0.315318,[79 25] ; [41 16],[77.51552795 26.48447205] ; [42.48447205 14.51552795],0
d3,1,0.584701,0.298696,[69 35] ; [36 22],[67.40740741 36.59259259] ; [37.59259259 20.40740741],0
a5,1,0.589507,0.291115,[81 23] ; [43 15],[79.60493827 24.39506173] ; [44.39506173 13.60493827],0
p8,1,0.608321,0.262627,[45 56] ; [23 34],[43.46835443 57.53164557] ; [24.53164557 32.46835443],0
p3,1,0.620234,0.245538,[46 58] ; [28 30],[47.50617284 56.49382716] ; [26.49382716 31.50617284],0
n5,1,0.625878,0.237692,[75 26] ; [41 17],[73.68553459 27.31446541] ; [42.31446541 15.68553459],0
b3,1,0.654435,0.200354,[23 39] ; [15 21],[24.04081633 37.95918367] ; [13.95918367 22.04081633],0
b2,1,0.654435,0.200354,[23 39] ; [15 21],[24.04081633 37.95918367] ; [13.95918367 22.04081633],0
p7,1,0.715325,0.133016,[57 41] ; [32 26],[55.91025641 42.08974359] ; [33.08974359 24.91025641],0
a6,1,0.793593,0.06846,[66 38] ; [38 20],[66.7654321 37.2345679] ; [37.2345679 20.7654321],0
a4,1,0.867743,0.027731,[47 57] ; [27 31],[47.50617284 56.49382716] ; [26.49382716 31.50617284],0
n6,1,0.868739,0.027311,[88 13] ; [50  8],[87.66037736 13.33962264] ; [50.33962264  7.66037736],0
u2,1,0.89611,0.01705,[10 14] ; [7 9],[10.2 13.8] ; [6.8 9.2],0
p11,1,0.9037,0.014638,[78 26] ; [43 15],[77.67901235 26.32098765] ; [43.32098765 14.67901235],0
u1,1,0.912903,0.011963,[19 85] ; [11 47],[19.25925926 84.74074074] ; [10.74074074 47.25925926],0
d1,1,0.927643,0.008247,[62 42] ; [35 23],[62.27160494 41.72839506] ; [34.72839506 23.27160494],0
n3,1,0.951653,0.003676,[21  6] ; [10  3],[20.925  6.075] ; [10.075  2.925],0
n4,1,0.989197,0.000183,[72 30] ; [41 17],[72.0375 29.9625] ; [40.9625 17.0375],0
p12,1,0.994255,5.2e-05,[ 9 95] ; [ 5 53],[ 8.98765432 95.01234568] ; [ 5.01234568 52.98765432],0
