Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.069333,[218  39] ; [45 35],[200.56676558  56.43323442] ; [62.43323442 17.56676558],1
v4,1,1e-06,24.638789,[237  20] ; [56 23],[224.11011905  32.88988095] ; [68.88988095 10.11011905],1
n5,1,3e-05,17.442376,[176  79] ; [34 45],[160.32934132  94.67065868] ; [49.67065868 29.32934132],1
n4,1,4.2e-05,16.764951,[183  74] ; [37 43],[167.77448071  89.22551929] ; [52.22551929 27.77448071],1
p9,1,4.4e-05,16.675845,[194  58] ; [42 37],[179.67371601  72.32628399] ; [56.32628399 22.67371601],1
r3,1,6.4e-05,15.96608,[233  23] ; [59 21],[222.47619048  33.52380952] ; [69.52380952 10.47619048],1
p10,1,9.4e-05,15.246653,[186  69] ; [39 40],[171.78143713  83.21856287] ; [53.21856287 25.78143713],1
p2,1,0.000117,14.833559,[205  52] ; [46 33],[191.98511905  65.01488095] ; [59.01488095 19.98511905],1
p11,1,0.000488,12.162674,[191  66] ; [43 37],[178.45103858  78.54896142] ; [55.54896142 24.45103858],1
s6,1,0.001437,10.157629,[149 103] ; [31 49],[136.62650602 115.37349398] ; [43.37349398 36.62650602],0
s7,1,0.004457,8.087528,[104 146] ; [17 56],[ 93.65325077 156.34674923] ; [27.34674923 45.65325077],0
s5,1,0.007027,7.266051,[ 70 179] ; [10 67],[ 61.10429448 187.89570552] ; [18.89570552 58.10429448],0
p8,1,0.007851,7.067178,[119 137] ; [23 55],[108.83832335 147.16167665] ; [33.16167665 44.83832335],0
r2,1,0.013058,6.16118,[226  27] ; [62 17],[219.46987952  33.53012048] ; [68.53012048 10.46987952],0
a5,1,0.013518,6.099973,[168  89] ; [40 40],[158.6231454  98.3768546] ; [49.3768546 30.6231454],0
s2,1,0.014366,5.992566,[113 143] ; [23 57],[103.61904762 152.38095238] ; [32.38095238 47.61904762],0
p3,1,0.032073,4.594615,[101 155] ; [21 59],[ 92.95238095 163.04761905] ; [29.04761905 50.95238095],0
b1,1,0.036426,4.377027,[104 153] ; [43 37],[112.10385757 144.89614243] ; [34.89614243 45.10385757],0
p4,1,0.043121,4.090665,[131 126] ; [30 49],[123.14583333 133.85416667] ; [37.85416667 41.14583333],0
s8,1,0.044908,4.022094,[ 81 175] ; [16 64],[ 73.9047619 182.0952381] ; [23.0952381 56.9047619],0
r1,1,0.050402,3.828038,[180  77] ; [46 33],[172.86309524  84.13690476] ; [53.13690476 25.86309524],0
d5,1,0.0781,3.104005,[195  61] ; [53 27],[188.95238095  67.04761905] ; [59.04761905 20.95238095],0
p6,1,0.108485,2.576158,[ 79 177] ; [17 62],[ 73.36119403 182.63880597] ; [22.63880597 56.36119403],0
p5,1,0.118491,2.437157,[ 19 238] ; [ 2 77],[ 16.0625 240.9375] ; [ 4.9375 74.0625],0
a1,1,0.129959,2.292996,[  9 248] ; [ 6 74],[ 11.43916914 245.56083086] ; [ 3.56083086 76.43916914],0
d1,1,0.166199,1.916899,[132 125] ; [34 46],[126.59347181 130.40652819] ; [39.40652819 40.59347181],0
p7,1,0.177087,1.821899,[141 113] ; [36 41],[135.82477341 118.17522659] ; [41.17522659 35.82477341],0
n3,1,0.194241,1.685156,[56 25] ; [18 14],[53.04424779 27.95575221] ; [20.95575221 11.04424779],0
n2,1,0.276757,1.182946,[53 28] ; [18 15],[50.44736842 30.55263158] ; [20.55263158 12.44736842],0
u1,1,0.284462,1.145646,[ 34 223] ; [ 7 73],[ 31.26706231 225.73293769] ; [ 9.73293769 70.26706231],0
b5,1,0.286273,1.137066,[140 117] ; [49 31],[144.13353116 112.86646884] ; [44.86646884 35.13353116],0
d4,1,0.298547,1.080673,[197  60] ; [56 23],[193.51488095  63.48511905] ; [59.48511905 19.51488095],0
b3,1,0.348426,0.879183,[41 93] ; [11 36],[38.49723757 95.50276243] ; [13.50276243 33.49723757],0
b2,1,0.348426,0.879183,[41 93] ; [11 36],[38.49723757 95.50276243] ; [13.50276243 33.49723757],0
a3,1,0.358633,0.842673,[158  99] ; [44 35],[154.50595238 102.49404762] ; [47.49404762 31.50595238],0
u4,1,0.38132,0.766441,[  1 256] ; [ 1 79],[  1.52522255 255.47477745] ; [ 0.47477745 79.52522255],0
s3,1,0.383987,0.7579,[131 125] ; [36 43],[127.61791045 128.38208955] ; [39.38208955 39.61791045],0
a6,1,0.394951,0.723645,[160  97] ; [54 26],[163.19881306  93.80118694] ; [50.80118694 29.19881306],0
u2,1,0.404571,0.694697,[46 51] ; [20 16],[48.13533835 48.86466165] ; [17.86466165 18.13533835],0
n1,1,0.438999,0.598897,[27 55] ; [13 19],[28.77192982 53.22807018] ; [11.22807018 20.77192982],0
u3,1,0.633706,0.227069,[44 53] ; [18 18],[45.21804511 51.78195489] ; [16.78195489 19.21804511],0
p1,1,0.660958,0.192362,[ 20 236] ; [ 5 74],[ 19.10447761 236.89552239] ; [ 5.89552239 73.10447761],0
a8,1,0.678278,0.17207,[ 26 216] ; [ 7 70],[ 25.03448276 216.96551724] ; [ 7.96551724 69.03448276],0
b4,1,0.719956,0.128534,[144 113] ; [43 37],[142.60830861 114.39169139] ; [44.39169139 35.60830861],0
v2,1,0.747418,0.103713,[ 72 180] ; [20 55],[ 70.89908257 181.10091743] ; [21.10091743 53.89908257],0
a4,1,0.791337,0.07,[ 97 159] ; [29 51],[ 96. 160.] ; [30. 50.],0
a2,1,0.80808,0.059002,[ 42 215] ; [14 66],[ 42.70623145 214.29376855] ; [13.29376855 66.70623145],0
s1,1,0.830809,0.045652,[ 11 245] ; [ 3 77],[ 10.66666667 245.33333333] ; [ 3.33333333 76.66666667],0
d3,1,0.839837,0.040845,[162  94] ; [49 30],[161.24179104  94.75820896] ; [49.75820896 29.24179104],0
a7,1,0.856256,0.032812,[170  86] ; [54 26],[170.66666667  85.33333333] ; [53.33333333 26.66666667],0
d2,1,0.923118,0.009314,[110 145] ; [35 45],[110.37313433 144.62686567] ; [34.62686567 45.37313433],0
s4,1,0.975472,0.000945,[ 51 202] ; [16 64],[ 50.9039039 202.0960961] ; [16.0960961 63.9039039],0
