Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,60.384465,[69  2] ; [11 28],[51.63636364 19.36363636] ; [28.36363636 10.63636364],1
d1,1,0.235624,1.406584,[30 41] ; [12 27],[27.10909091 43.89090909] ; [14.89090909 24.10909091],0
u2,1,0.244391,1.355087,[16 15] ; [ 7 13],[13.98039216 17.01960784] ; [ 9.01960784 10.98039216],0
s4,1,0.306562,1.04543,[12 57] ; [10 29],[14.05555556 54.94444444] ; [ 7.94444444 31.05555556],0
b5,1,0.318977,0.993138,[38 33] ; [17 22],[35.5 35.5] ; [19.5 19.5],0
a2,1,0.344329,0.894247,[12 59] ; [ 4 35],[10.32727273 60.67272727] ; [ 5.67272727 33.32727273],0
s2,1,0.354194,0.858375,[22 48] ; [ 9 30],[19.90825688 50.09174312] ; [11.09174312 27.90825688],0
b1,1,0.362963,0.827615,[41 30] ; [19 20],[38.72727273 32.27272727] ; [21.27272727 17.72727273],0
d2,1,0.382062,0.764055,[38 33] ; [17 21],[35.82568807 35.17431193] ; [19.17431193 18.82568807],0
a6,1,0.44328,0.587777,[40 31] ; [19 20],[38.08181818 32.91818182] ; [20.91818182 18.08181818],0
p5,1,0.47525,0.509743,[ 4 67] ; [ 1 37],[ 3.25688073 67.74311927] ; [ 1.74311927 36.25688073],0
s1,1,0.480213,0.498381,[ 6 64] ; [ 5 34],[ 7.06422018 62.93577982] ; [ 3.93577982 35.06422018],0
s7,1,0.498788,0.457513,[18 47] ; [ 8 29],[16.56862745 48.43137255] ; [ 9.43137255 27.56862745],0
b2,1,0.524547,0.404943,[12 36] ; [ 8 17],[13.15068493 34.84931507] ; [ 6.84931507 18.15068493],0
b3,1,0.524547,0.404943,[12 36] ; [ 8 17],[13.15068493 34.84931507] ; [ 6.84931507 18.15068493],0
a3,1,0.526854,0.400456,[40 31] ; [19 19],[38.43119266 32.56880734] ; [20.56880734 17.43119266],0
s5,1,0.551038,0.35546,[12 58] ; [ 5 34],[10.91743119 59.08256881] ; [ 6.08256881 32.91743119],0
a4,1,0.654029,0.200858,[27 43] ; [13 25],[25.92592593 44.07407407] ; [14.07407407 23.92592593],0
p12,1,0.671978,0.179297,[ 1 69] ; [ 1 38],[ 1.28440367 68.71559633] ; [ 0.71559633 38.28440367],0
p1,1,0.770189,0.085338,[ 6 64] ; [ 4 35],[ 6.42201835 63.57798165] ; [ 3.57798165 35.42201835],0
n5,1,0.780109,0.07794,[42 29] ; [22 17],[41.30909091 29.69090909] ; [22.69090909 16.30909091],0
n1,1,0.881087,0.022378,[ 8 14] ; [10 16],[ 8.25 13.75] ; [ 9.75 16.25],0
p10,1,0.881144,0.022356,[15 54] ; [ 8 31],[14.69444444 54.30555556] ; [ 8.30555556 30.69444444],0
p8,1,0.960062,0.002508,[19 52] ; [10 28],[18.88990826 52.11009174] ; [10.11009174 27.88990826],0
