Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.086926,2.930403,[2 2] ; [ 4 24],[0.75 3.25] ; [ 5.25 22.75],0
s1,1,0.09769,2.742857,[1 3] ; [ 1 27],[0.25 3.75] ; [ 1.75 26.25],0
s2,1,0.285049,1.142857,[3 1] ; [13 15],[2. 2.] ; [14. 14.],0
p6,1,0.315905,1.005826,[3 1] ; [13 14],[2.06451613 1.93548387] ; [13.93548387 13.06451613],0
s8,1,0.348632,0.878431,[3 1] ; [14 14],[2.125 1.875] ; [14.875 13.125],0
a6,1,0.348632,0.878431,[3 1] ; [14 14],[2.125 1.875] ; [14.875 13.125],0
a5,1,0.387094,0.748052,[2 2] ; [20  8],[2.75 1.25] ; [19.25  8.75],0
a1,1,0.41902,0.653061,[1 3] ; [ 3 25],[0.5 3.5] ; [ 3.5 24.5],0
b5,1,0.41902,0.653061,[1 3] ; [13 15],[1.75 2.25] ; [12.25 15.75],0
a4,1,0.496367,0.462695,[1 3] ; [12 16],[1.625 2.375] ; [11.375 16.625],0
d1,1,0.496367,0.462695,[3 1] ; [16 12],[2.375 1.625] ; [16.625 11.375],0
d2,1,0.496367,0.462695,[3 1] ; [16 12],[2.375 1.625] ; [16.625 11.375],0
b4,1,0.580912,0.304762,[2 2] ; [18 10],[2.5 1.5] ; [17.5 10.5],0
s7,1,0.580912,0.304762,[3 1] ; [17 11],[2.5 1.5] ; [17.5 10.5],0
p12,1,0.580912,0.304762,[1 3] ; [ 4 24],[0.625 3.375] ; [ 4.375 23.625],0
v1,1,0.619372,0.246751,[2 2] ; [17 10],[2.4516129 1.5483871] ; [16.5483871 10.4516129],0
s5,1,0.750709,0.100936,[2 1] ; [16 12],[1.74193548 1.25806452] ; [16.25806452 11.74193548],0
b1,1,0.787642,0.072562,[2 2] ; [16 12],[2.25 1.75] ; [15.75 12.25],0
v3,1,0.787642,0.072562,[2 2] ; [16 12],[2.25 1.75] ; [15.75 12.25],0
d5,1,0.871602,0.026122,[3 1] ; [22  6],[3.125 0.875] ; [21.875  6.125],0
a3,1,0.881863,0.022084,[3 1] ; [20  8],[2.875 1.125] ; [20.125  7.875],0
b2,1,1.0,0.0,[1 1] ; [11 11],[1. 1.] ; [11. 11.],0
d3,1,1.0,0.0,[2 2] ; [14 14],[2. 2.] ; [14. 14.],0
p3,1,1.0,0.0,[3 1] ; [21  7],[3. 1.] ; [21.  7.],0
b3,1,1.0,0.0,[1 1] ; [11 11],[1. 1.] ; [11. 11.],0
d4,1,1.0,0.0,[3 1] ; [21  7],[3. 1.] ; [21.  7.],0
