Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,31.793974,[29 32] ; [ 5 74],[14.81428571 46.18571429] ; [19.18571429 59.81428571],1
s2,1,1e-06,25.173989,[34 27] ; [12 66],[20.18705036 40.81294964] ; [25.81294964 52.18705036],1
s7,1,4e-06,21.176698,[29 31] ; [ 8 61],[17.20930233 42.79069767] ; [19.79069767 49.20930233],1
s3,1,2.2e-05,18.038877,[42 19] ; [25 52],[29.61594203 31.38405797] ; [37.38405797 39.61594203],1
p2,1,3e-05,17.434886,[49 12] ; [36 43],[37.03571429 23.96428571] ; [47.96428571 31.03571429],1
s5,1,6.2e-05,16.052368,[18 41] ; [ 4 74],[ 9.47445255 49.52554745] ; [12.52554745 65.47445255],1
v4,1,0.000245,13.452697,[56  4] ; [52 25],[47.29927007 12.70072993] ; [60.70072993 16.29927007],1
r3,1,0.000283,13.176681,[56  5] ; [52 27],[47.05714286 13.94285714] ; [60.94285714 18.05714286],1
p9,1,0.001405,10.198959,[46 15] ; [38 40],[36.86330935 24.13669065] ; [47.13669065 30.86330935],0
p4,1,0.002482,9.153994,[29 32] ; [18 60],[20.62589928 40.37410072] ; [26.37410072 51.62589928],0
p7,1,0.00254,9.111311,[32 26] ; [23 55],[23.45588235 34.54411765] ; [31.54411765 46.45588235],0
v2,1,0.002646,9.037114,[30 25] ; [21 53],[21.74418605 33.25581395] ; [29.25581395 44.74418605],0
p11,1,0.008081,7.015443,[40 21] ; [34 45],[32.24285714 28.75714286] ; [41.75714286 37.24285714],0
p8,1,0.012373,6.256578,[24 36] ; [16 62],[17.39130435 42.60869565] ; [22.60869565 55.39130435],0
u2,1,0.016274,5.77304,[19  5] ; [12 14],[14.88  9.12] ; [16.12  9.88],0
d1,1,0.019903,5.420397,[32 29] ; [26 53],[25.27142857 35.72857143] ; [32.72857143 46.27142857],0
p10,1,0.0254,4.996431,[39 22] ; [35 43],[32.47482014 28.52517986] ; [41.52517986 36.47482014],0
n2,1,0.025926,4.960958,[18  4] ; [15 14],[14.23529412  7.76470588] ; [18.76470588 10.23529412],0
v1,1,0.041228,4.166606,[27 31] ; [23 55],[21.32352941 36.67647059] ; [28.67647059 49.32352941],0
r4,1,0.047998,3.910038,[46 15] ; [47 32],[40.52142857 20.47857143] ; [52.47857143 26.52142857],0
a4,1,0.055898,3.655083,[16 45] ; [33 46],[21.35 39.65] ; [27.65 51.35],0
u3,1,0.06883,3.310696,[18  6] ; [13 13],[14.88  9.12] ; [16.12  9.88],0
a5,1,0.088686,2.898066,[44 17] ; [46 33],[39.21428571 21.78571429] ; [50.78571429 28.21428571],0
