Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,160.592424,[473  53] ; [42 69],[425.25902669 100.74097331] ; [89.74097331 21.25902669],1
s8,1,4e-06,21.125267,[269 255] ; [30 80],[247.12302839 276.87697161] ; [51.87697161 58.12302839],1
p4,1,6e-06,20.631458,[352 173] ; [49 62],[331.01415094 193.98584906] ; [69.98584906 41.01415094],1
s7,1,1e-05,19.508099,[280 223] ; [34 72],[259.34646962 243.65353038] ; [54.65353038 51.34646962],1
a8,1,6.5e-05,15.950007,[ 81 389] ; [  2 101],[ 68.08027923 401.91972077] ; [14.91972077 88.08027923],1
a5,1,0.000137,14.542565,[429  99] ; [72 39],[413.97183099 114.02816901] ; [87.02816901 23.97183099],1
p6,1,0.000149,14.38095,[217 302] ; [25 86],[199.36190476 319.63809524] ; [42.63809524 68.36190476],1
v3,1,0.000183,14.000683,[233 279] ; [27 78],[215.75364668 296.24635332] ; [44.24635332 60.75364668],1
p3,1,0.000352,12.772423,[297 229] ; [42 69],[279.9277865 246.0722135] ; [59.0722135 51.9277865],1
s4,1,0.000614,11.732128,[ 75 442] ; [31 80],[ 87.26433121 429.73566879] ; [18.73566879 92.26433121],1
a4,1,0.000642,11.649782,[288 238] ; [41 70],[271.67032967 254.32967033] ; [57.32967033 53.67032967],1
a2,1,0.000659,11.60209,[160 368] ; [16 95],[145.42723005 382.57276995] ; [30.57276995 80.42723005],1
r4,1,0.000859,11.109542,[490  38] ; [92 19],[480.90140845  47.09859155] ; [101.09859155   9.90140845],1
p5,1,0.000881,11.063325,[ 74 450] ; [  3 107],[ 63.64037855 460.35962145] ; [13.35962145 96.64037855],1
u1,1,0.001144,10.578041,[132 396] ; [12 99],[118.98591549 409.01408451] ; [25.01408451 85.98591549],0
p2,1,0.001605,9.95368,[458  68] ; [82 27],[447.30708661  78.69291339] ; [92.69291339 16.30708661],0
p11,1,0.002479,9.155733,[437  91] ; [78 33],[425.5399061 102.4600939] ; [89.4600939 21.5399061],0
r1,1,0.002625,9.051043,[438  87] ; [79 32],[426.76886792  98.23113208] ; [90.23113208 20.76886792],0
d2,1,0.003501,8.526209,[306 218] ; [48 63],[292.11968504 231.88031496] ; [61.88031496 49.11968504],0
p10,1,0.004105,8.236712,[451  73] ; [81 27],[441.08860759  82.91139241] ; [90.91139241 17.08860759],0
v1,1,0.005992,7.552713,[298 216] ; [47 61],[285.09646302 228.90353698] ; [59.90353698 48.09646302],0
p9,1,0.006749,7.338523,[460  61] ; [84 23],[451.31210191  69.68789809] ; [92.68789809 14.31210191],0
p7,1,0.006917,7.294478,[345 170] ; [57 50],[332.84565916 182.15434084] ; [69.15434084 37.84565916],0
n1,1,0.009607,6.706294,[44 52] ; [11 36],[36.92307692 59.07692308] ; [18.07692308 28.92307692],0
