Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,32.599944,[60 32] ; [ 39 103],[38.92307692 53.07692308] ; [60.07692308 81.92307692],1
p7,1,3e-06,21.84,[65 26] ; [56 84],[47.66666667 43.33333333] ; [73.33333333 66.66666667],1
b1,1,9.7e-05,15.186968,[46 46] ; [ 36 107],[32.10212766 59.89787234] ; [49.89787234 93.10212766],1
p6,1,0.0001,15.139901,[36 52] ; [ 25 117],[23.33913043 64.66086957] ; [ 37.66086957 104.33913043],1
a5,1,0.000149,14.381704,[72 20] ; [77 66],[58.33191489 33.66808511] ; [90.66808511 52.33191489],1
p1,1,0.000437,12.368166,[14 76] ; [  4 137],[ 7.01298701 82.98701299] ; [ 10.98701299 130.01298701],1
p8,1,0.001168,10.540282,[49 43] ; [45 96],[37.11587983 54.88412017] ; [56.88412017 84.11587983],0
s8,1,0.007225,7.216203,[38 54] ; [ 35 107],[28.7008547 63.2991453] ; [44.2991453 97.7008547],0
p2,1,0.016855,5.711382,[75 16] ; [97 45],[67.17596567 23.82403433] ; [104.82403433  37.17596567],0
s6,1,0.017303,5.665413,[59 33] ; [67 72],[50.18181818 41.81818182] ; [75.81818182 63.18181818],0
u3,1,0.019811,5.428478,[24  6] ; [30 25],[19.05882353 10.94117647] ; [34.94117647 20.05882353],0
s5,1,0.066216,3.374427,[30 56] ; [ 32 104],[24.01801802 61.98198198] ; [37.98198198 98.01801802],0
s7,1,0.074508,3.180796,[36 50] ; [42 97],[29.81333333 56.18666667] ; [48.18666667 90.81333333],0
p5,1,0.08887,2.894731,[ 6 86] ; [  3 138],[ 3.55364807 88.44635193] ; [  5.44635193 135.55364807],0
b4,1,0.099429,2.714682,[62 30] ; [81 62],[55.98297872 36.01702128] ; [87.01702128 55.98297872],0
a2,1,0.106656,2.603087,[18 74] ; [ 17 126],[13.70212766 78.29787234] ; [ 21.29787234 121.70212766],0
n6,1,0.1223,2.387619,[52 39] ; [96 47],[57.55555556 33.44444444] ; [90.44444444 52.55555556],0
a8,1,0.149965,2.072603,[ 3 83] ; [ 11 120],[ 5.5483871 80.4516129] ; [  8.4516129 122.5483871],0
p9,1,0.167809,1.902411,[70 21] ; [96 44],[65.39393939 25.60606061] ; [100.60606061  39.39393939],0
n4,1,0.172417,1.861804,[41 51] ; [51 92],[36.01702128 55.98297872] ; [55.98297872 87.01702128],0
p12,1,0.175362,1.836501,[ 5 87] ; [  3 138],[ 3.15879828 88.84120172] ; [  4.84120172 136.15879828],0
n3,1,0.19815,1.655959,[16  3] ; [33 15],[13.89552239  5.10447761] ; [35.10447761 12.89552239],0
