Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,28.681417,[37 70] ; [31  5],[50.88111888 56.11888112] ; [17.11888112 18.88111888],1
s7,1,0.000214,13.706793,[16 85] ; [16 18],[23.94074074 77.05925926] ; [ 8.05925926 25.94074074],1
p3,1,0.005012,7.875035,[22 85] ; [16 20],[28.43356643 78.56643357] ; [ 9.56643357 26.43356643],0
b5,1,0.007101,7.247267,[69 38] ; [14 22],[62.1048951 44.8951049] ; [20.8951049 15.1048951],0
s4,1,0.008397,6.946705,[21 86] ; [15 21],[26.93706294 80.06293706] ; [ 9.06293706 26.93706294],0
s2,1,0.014653,5.957759,[32 74] ; [19 17],[38.07042254 67.92957746] ; [12.92957746 23.07042254],0
p1,1,0.014672,5.95542,[  2 105] ; [ 4 31],[  4.52112676 102.47887324] ; [ 1.47887324 33.52112676],0
b4,1,0.017871,5.608743,[53 54] ; [26 10],[59.11188811 47.88811189] ; [19.88811189 16.11188811],0
n6,1,0.026187,4.94363,[61 46] ; [28  8],[66.59440559 40.40559441] ; [22.40559441 13.59440559],0
v2,1,0.035504,4.420781,[29 71] ; [17 18],[34.07407407 65.92592593] ; [11.92592593 23.07407407],0
n5,1,0.039612,4.234429,[37 69] ; [ 6 30],[32.09859155 73.90140845] ; [10.90140845 25.09859155],0
a5,1,0.047493,3.927837,[45 62] ; [22 14],[50.13286713 56.86713287] ; [16.86713287 19.13286713],0
n1,1,0.050865,3.812704,[10 34] ; [7 7],[12.89655172 31.10344828] ; [4.10344828 9.89655172],0
r3,1,0.05088,3.812203,[91 16] ; [35  1],[94.27972028 12.72027972] ; [31.72027972  4.27972028],0
s3,1,0.055978,3.652721,[40 67] ; [20 16],[44.8951049 62.1048951] ; [15.1048951 20.8951049],0
r4,1,0.057662,3.6034,[75 32] ; [31  5],[79.31468531 27.68531469] ; [26.68531469  9.31468531],0
r2,1,0.058811,3.570613,[87 20] ; [34  2],[90.53846154 16.46153846] ; [30.46153846  5.53846154],0
a1,1,0.067788,3.335795,[  2 105] ; [ 3 33],[  3.74125874 103.25874126] ; [ 1.25874126 34.74125874],0
p11,1,0.086951,2.92993,[60 47] ; [26 10],[64.34965035 42.65034965] ; [21.65034965 14.34965035],0
p10,1,0.099318,2.716457,[59 47] ; [25 10],[63.14893617 42.85106383] ; [20.85106383 14.14893617],0
d1,1,0.104593,2.634073,[40 67] ; [19 17],[44.14685315 62.85314685] ; [14.85314685 21.14685315],0
b1,1,0.105751,2.616602,[46 61] ; [10 26],[41.9020979 65.0979021] ; [14.0979021 21.9020979],0
a4,1,0.119429,2.424792,[22 85] ; [12 24],[25.44055944 81.55944056] ; [ 8.55944056 27.44055944],0
d4,1,0.123107,2.377334,[71 35] ; [29  7],[74.64788732 31.35211268] ; [25.35211268 10.64788732],0
p5,1,0.144561,2.128724,[  3 103] ; [ 3 32],[  4.5106383 101.4893617] ; [ 1.4893617 33.5106383],0
v3,1,0.180657,1.792208,[15 90] ; [ 8 25],[17.5 87.5] ; [ 5.5 27.5],0
d2,1,0.193811,1.688407,[32 75] ; [15 21],[35.16783217 71.83216783] ; [11.83216783 24.16783217],0
d5,1,0.232021,1.428431,[68 38] ; [27  9],[70.91549296 35.08450704] ; [24.08450704 11.91549296],0
p4,1,0.268589,1.223939,[39 67] ; [17 19],[41.8028169 64.1971831] ; [14.1971831 21.8028169],0
p9,1,0.308512,1.037037,[65 40] ; [25 10],[67.5 37.5] ; [22.5 12.5],0
u2,1,0.344675,0.892966,[28 24] ; [6 9],[26.3880597 25.6119403] ; [7.6119403 7.3880597],0
a6,1,0.40078,0.705985,[65 42] ; [19 17],[62.85314685 44.14685315] ; [21.14685315 14.85314685],0
p8,1,0.402933,0.699555,[40 66] ; [16 19],[42.09929078 63.90070922] ; [13.90070922 21.09929078],0
a3,1,0.413648,0.66829,[54 53] ; [21 15],[56.11888112 50.88111888] ; [18.88111888 17.11888112],0
p7,1,0.429404,0.624434,[50 54] ; [19 15],[52. 52.] ; [17. 17.],0
r1,1,0.472563,0.515977,[63 44] ; [23 12],[64.8028169 42.1971831] ; [21.1971831 13.8028169],0
p6,1,0.493339,0.469235,[21 86] ; [ 9 27],[22.44755245 84.55244755] ; [ 7.55244755 28.44755245],0
a2,1,0.496289,0.462864,[ 8 99] ; [ 4 32],[ 8.97902098 98.02097902] ; [ 3.02097902 32.97902098],0
s8,1,0.514409,0.425088,[24 83] ; [10 26],[25.44055944 81.55944056] ; [ 8.55944056 27.44055944],0
a8,1,0.534218,0.386362,[ 6 95] ; [ 1 31],[ 5.31578947 95.68421053] ; [ 1.68421053 30.31578947],0
b3,1,0.553722,0.350691,[11 39] ; [ 6 15],[11.97183099 38.02816901] ; [ 5.02816901 15.97183099],0
b2,1,0.553722,0.350691,[11 39] ; [ 6 15],[11.97183099 38.02816901] ; [ 5.02816901 15.97183099],0
u3,1,0.574265,0.315598,[28 23] ; [7 8],[27.04545455 23.95454545] ; [7.95454545 7.04545455],0
p2,1,0.577701,0.309966,[71 36] ; [25 10],[72.33802817 34.66197183] ; [23.66197183 11.33802817],0
u1,1,0.695828,0.152849,[ 8 99] ; [ 2 34],[ 7.48251748 99.51748252] ; [ 2.51748252 33.48251748],0
n3,1,0.749115,0.102276,[29 16] ; [9 4],[29.48275862 15.51724138] ; [8.51724138 4.48275862],0
v4,1,0.755999,0.096558,[93 13] ; [30  5],[92.46808511 13.53191489] ; [30.53191489  4.46808511],0
s1,1,0.786087,0.073655,[  4 103] ; [ 1 35],[  3.74125874 103.25874126] ; [ 1.25874126 34.74125874],0
n2,1,0.897435,0.016616,[26 18] ; [8 6],[25.79310345 18.20689655] ; [8.20689655 5.79310345],0
a7,1,0.966983,0.001713,[74 32] ; [25 11],[73.90140845 32.09859155] ; [25.09859155 10.90140845],0
d3,1,0.993176,7.3e-05,[67 38] ; [23 13],[67.0212766 37.9787234] ; [22.9787234 13.0212766],0
