Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.02474,5.042017,[ 1 11] ; [6 6],[3.5 8.5] ; [3.5 8.5],0
d3,1,0.059346,3.555556,[ 1 11] ; [5 7],[3. 9.] ; [3. 9.],0
b3,1,0.067278,3.348214,[1 7] ; [4 3],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
b2,1,0.067278,3.348214,[1 7] ; [4 3],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
p7,1,0.083265,3.0,[6 6] ; [ 2 10],[4. 8.] ; [4. 8.],0
a6,1,0.09769,2.742857,[3 9] ; [7 5],[5. 7.] ; [5. 7.],0
a1,1,0.131587,2.273684,[ 1 11] ; [4 8],[2.5 9.5] ; [2.5 9.5],0
a3,1,0.133348,2.253089,[3 8] ; [7 5],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
p11,1,0.177895,1.815126,[5 7] ; [ 2 10],[3.5 8.5] ; [3.5 8.5],0
b4,1,0.219064,1.51049,[4 8] ; [7 5],[5.5 6.5] ; [5.5 6.5],0
b5,1,0.219064,1.51049,[7 5] ; [4 8],[5.5 6.5] ; [5.5 6.5],0
s7,1,0.231289,1.432915,[ 1 11] ; [3 8],[2.08695652 9.91304348] ; [1.91304348 9.08695652],0
p1,1,0.273322,1.2,[ 1 11] ; [3 9],[ 2. 10.] ; [ 2. 10.],0
s8,1,0.273322,1.2,[3 9] ; [ 1 11],[ 2. 10.] ; [ 2. 10.],0
s1,1,0.273322,1.2,[3 9] ; [ 1 11],[ 2. 10.] ; [ 2. 10.],0
p9,1,0.292053,1.110135,[4 7] ; [7 5],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
d2,1,0.345779,0.888889,[ 2 10] ; [4 8],[3. 9.] ; [3. 9.],0
v1,1,0.386476,0.75,[3 9] ; [5 7],[4. 8.] ; [4. 8.],0
p4,1,0.386476,0.75,[5 7] ; [3 9],[4. 8.] ; [4. 8.],0
p2,1,0.407626,0.685714,[6 6] ; [4 8],[5. 7.] ; [5. 7.],0
a7,1,0.414216,0.666667,[5 7] ; [7 5],[6. 6.] ; [6. 6.],0
a8,1,0.537094,0.380952,[ 2 10] ; [ 1 11],[ 1.5 10.5] ; [ 1.5 10.5],0
a2,1,0.537094,0.380952,[ 1 11] ; [ 2 10],[ 1.5 10.5] ; [ 1.5 10.5],0
p6,1,0.537892,0.379461,[3 8] ; [ 2 10],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
p8,1,0.537892,0.379461,[3 8] ; [ 2 10],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
s4,1,0.615228,0.252632,[3 9] ; [ 2 10],[2.5 9.5] ; [2.5 9.5],0
u3,1,0.648807,0.207407,[1 8] ; [1 4],[1.28571429 7.71428571] ; [0.71428571 4.28571429],0
n4,1,0.653368,0.201681,[8 4] ; [9 3],[8.5 3.5] ; [8.5 3.5],0
a4,1,0.653368,0.201681,[4 8] ; [3 9],[3.5 8.5] ; [3.5 8.5],0
s3,1,0.653368,0.201681,[4 8] ; [3 9],[3.5 8.5] ; [3.5 8.5],0
n6,1,0.682046,0.167832,[6 6] ; [5 7],[5.5 6.5] ; [5.5 6.5],0
a5,1,0.682046,0.167832,[5 7] ; [6 6],[5.5 6.5] ; [5.5 6.5],0
v2,1,0.692103,0.156818,[2 9] ; [3 9],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
n2,1,0.724939,0.12381,[3 4] ; [2 4],[2.69230769 4.30769231] ; [2.30769231 3.69230769],0
r3,1,0.794625,0.067761,[4 7] ; [5 7],[4.30434783 6.69565217] ; [4.69565217 7.30434783],0
p10,1,0.794625,0.067761,[4 7] ; [5 7],[4.30434783 6.69565217] ; [4.69565217 7.30434783],0
n3,1,0.796762,0.066327,[3 4] ; [3 3],[3.23076923 3.76923077] ; [2.76923077 3.23076923],0
n1,1,0.796762,0.066327,[4 3] ; [3 3],[3.76923077 3.23076923] ; [3.23076923 2.76923077],0
s6,1,0.901321,0.015374,[3 9] ; [3 8],[3.13043478 8.86956522] ; [2.86956522 8.13043478],0
s2,1,1.0,0.0,[3 9] ; [3 9],[3. 9.] ; [3. 9.],0
p3,1,1.0,0.0,[3 9] ; [3 9],[3. 9.] ; [3. 9.],0
n5,1,1.0,0.0,[10  2] ; [10  2],[10.  2.] ; [10.  2.],0
r1,1,1.0,0.0,[3 9] ; [3 9],[3. 9.] ; [3. 9.],0
b1,1,1.0,0.0,[7 5] ; [7 5],[7. 5.] ; [7. 5.],0
