Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.485426,[42 68] ; [283  65],[78.05676856 31.94323144] ; [246.94323144 101.05676856],1
d3,1,0.0,54.458619,[50 60] ; [284  65],[80.04357298 29.95642702] ; [253.95642702  95.04357298],1
a2,1,0.0,26.07204,[  8 102] ; [111 239],[28.45652174 81.54347826] ; [ 90.54347826 259.45652174],1
u1,1,3e-06,21.662631,[  6 104] ; [ 92 258],[23.43478261 86.56521739] ; [ 74.56521739 275.43478261],1
b5,1,2.3e-05,17.929929,[46 64] ; [226 124],[65.04347826 44.95652174] ; [206.95652174 143.04347826],1
d1,1,0.025581,4.984098,[61 49] ; [235 115],[70.7826087 39.2173913] ; [225.2173913 124.7826087],0
b2,1,0.032845,4.553861,[36 37] ; [ 75 138],[28.33216783 44.66783217] ; [ 82.66783217 130.33216783],0
b3,1,0.032845,4.553861,[36 37] ; [ 75 138],[28.33216783 44.66783217] ; [ 82.66783217 130.33216783],0
p12,1,0.040204,4.209259,[  5 101] ; [ 40 307],[10.52980132 95.47019868] ; [ 34.47019868 312.52980132],0
r1,1,0.044402,4.041209,[92 18] ; [316  33],[97.77777778 12.22222222] ; [310.22222222  38.77777778],0
b4,1,0.057692,3.602514,[57 53] ; [217 133],[65.52173913 44.47826087] ; [208.47826087 141.52173913],0
s5,1,0.062201,3.477698,[46 56] ; [118 220],[38.01818182 63.98181818] ; [125.98181818 212.01818182],0
u3,1,0.073312,3.207258,[10 14] ; [54 33],[13.83783784 10.16216216] ; [50.16216216 36.83783784],0
v4,1,0.091483,2.848091,[104   6] ; [342   8],[106.65217391   3.34782609] ; [339.34782609  10.65217391],0
r2,1,0.136446,2.217592,[104   4] ; [345   5],[105.87772926   2.12227074] ; [343.12227074   6.87772926],0
u4,1,0.14402,2.13447,[  5 105] ; [  7 343],[  2.86956522 107.13043478] ; [  9.13043478 340.86956522],0
p2,1,0.152227,2.049797,[87 21] ; [300  48],[91.65789474 16.34210526] ; [295.34210526  52.65789474],0
p4,1,0.155154,2.020831,[62 45] ; [226 119],[68.17699115 38.82300885] ; [219.82300885 125.17699115],0
p7,1,0.157736,1.995794,[79 27] ; [228 111],[73.12808989 32.87191011] ; [233.87191011 105.12808989],0
b1,1,0.188484,1.729424,[43 67] ; [113 237],[37.30434783 72.69565217] ; [118.69565217 231.30434783],0
s6,1,0.211947,1.558074,[67 38] ; [241 102],[72.1875 32.8125] ; [235.8125 107.1875],0
p1,1,0.255653,1.292147,[  6 103] ; [ 31 317],[  8.8249453 100.1750547] ; [ 28.1750547 319.8249453],0
p10,1,0.268175,1.226059,[87 19] ; [299  47],[90.52212389 15.47787611] ; [295.47787611  50.52212389],0
n6,1,0.269932,1.217091,[90 17] ; [306  41],[93.33039648 13.66960352] ; [302.66960352  44.33039648],0
a5,1,0.276765,1.182906,[83 27] ; [281  69],[87.04347826 22.95652174] ; [276.95652174  73.04347826],0
n4,1,0.304177,1.055792,[90 18] ; [275  74],[86.25820569 21.74179431] ; [278.74179431  70.25820569],0
p11,1,0.335554,0.927345,[86 24] ; [288  62],[89.43478261 20.56521739] ; [284.56521739  65.43478261],0
p6,1,0.338546,0.915929,[37 67] ; [140 203],[41.18120805 62.81879195] ; [135.81879195 207.18120805],0
n3,1,0.353376,0.861297,[19  3] ; [47 14],[17.4939759  4.5060241] ; [48.5060241 12.4939759],0
u2,1,0.407847,0.685069,[11 12] ; [50 37],[12.75454545 10.24545455] ; [48.24545455 38.75454545],0
n1,1,0.423711,0.64,[ 9 11] ; [21 39],[ 7.5 12.5] ; [22.5 37.5],0
p9,1,0.435727,0.607511,[91 15] ; [305  39],[93.28 12.72] ; [302.72  41.28],0
v1,1,0.440484,0.595021,[74 33] ; [224 120],[70.70066519 36.29933481] ; [227.29933481 116.70066519],0
s1,1,0.442209,0.590542,[  1 107] ; [  7 335],[  1.92 106.08] ; [  6.08 335.92],0
a8,1,0.466835,0.529459,[14 92] ; [ 49 254],[16.32762836 89.67237164] ; [ 46.67237164 256.32762836],0
a4,1,0.538254,0.378786,[48 62] ; [164 185],[50.80610022 59.19389978] ; [161.19389978 187.80610022],0
a3,1,0.545214,0.365961,[86 24] ; [263  86],[83.63834423 26.36165577] ; [265.36165577  83.63834423],0
r3,1,0.580927,0.304738,[107   2] ; [345   4],[107.5720524   1.4279476] ; [344.4279476   4.5720524],0
a1,1,0.622265,0.242697,[  7 103] ; [ 18 332],[  5.97826087 104.02173913] ; [ 19.02173913 330.97826087],0
v3,1,0.627509,0.235454,[63 43] ; [193 147],[60.84304933 45.15695067] ; [195.15695067 144.84304933],0
n5,1,0.64246,0.215539,[80 27] ; [267  80],[81.78193833 25.21806167] ; [265.21806167  81.78193833],0
s8,1,0.669681,0.181976,[55 54] ; [166 179],[53.05947137 55.94052863] ; [167.94052863 177.05947137],0
n2,1,0.684318,0.165306,[17  4] ; [46 14],[16.33333333  4.66666667] ; [46.66666667 13.33333333],0
s2,1,0.703277,0.145085,[60 50] ; [181 164],[58.26373626 51.73626374] ; [182.73626374 162.26373626],0
s4,1,0.719004,0.129449,[17 92] ; [ 49 296],[15.84581498 93.15418502] ; [ 50.15418502 294.84581498],0
d4,1,0.727159,0.121736,[96 14] ; [300  49],[94.90196078 15.09803922] ; [301.09803922  47.90196078],0
d5,1,0.758843,0.094249,[94 16] ; [294  55],[92.98474946 17.01525054] ; [295.01525054  53.98474946],0
p5,1,0.787824,0.072435,[12 96] ; [ 42 306],[12.78947368 95.21052632] ; [ 41.21052632 306.78947368],0
s3,1,0.85441,0.03367,[60 48] ; [194 149],[60.8248337 47.1751663] ; [193.1751663 149.8248337],0
s7,1,0.88146,0.022236,[57 48] ; [178 155],[56.33561644 48.66438356] ; [178.66438356 154.33561644],0
p3,1,0.907814,0.013409,[61 48] ; [192 155],[60.47587719 48.52412281] ; [192.52412281 154.47587719],0
d2,1,0.929899,0.007739,[57 53] ; [182 166],[57.40174672 52.59825328] ; [181.59825328 166.40174672],0
p8,1,0.939748,0.005713,[60 45] ; [194 148],[59.66442953 45.33557047] ; [194.33557047 147.66442953],0
