Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.98186,[240   5] ; [29 13],[229.63414634  15.36585366] ; [39.36585366  2.63414634],1
a6,1,7.6e-05,15.647021,[188  56] ; [20 22],[177.45454545  66.54545455] ; [30.54545455 11.45454545],1
u1,1,0.000109,14.971069,[ 92 153] ; [ 3 39],[ 81.09756098 163.90243902] ; [13.90243902 28.09756098],1
a2,1,0.000523,12.030878,[104 141] ; [ 6 36],[ 93.90243902 151.09756098] ; [16.09756098 25.90243902],1
v4,1,0.00132,10.314795,[239   5] ; [37  5],[235.46853147   8.53146853] ; [40.53146853  1.46853147],0
r2,1,0.001352,10.270396,[240   3] ; [38  4],[237.03157895   5.96842105] ; [40.96842105  1.03157895],0
a5,1,0.002163,9.405583,[218  27] ; [30 12],[211.70731707  33.29268293] ; [36.29268293  5.70731707],0
p7,1,0.005238,7.795394,[192  50] ; [25 17],[184.9084507  57.0915493] ; [32.0915493  9.9084507],0
n4,1,0.005913,7.576697,[214  30] ; [30 12],[208.16783217  35.83216783] ; [35.83216783  6.16783217],0
p8,1,0.006521,7.400468,[173  70] ; [21 21],[165.41052632  77.58947368] ; [28.58947368 13.41052632],0
p2,1,0.016848,5.712146,[222  22] ; [33  9],[217.55244755  26.44755245] ; [37.44755245  4.55244755],0
a8,1,0.027058,4.887122,[ 33 180] ; [ 1 39],[ 28.62450593 184.37549407] ; [ 5.37549407 34.62450593],0
n5,1,0.036907,4.354693,[202  42] ; [29 13],[197.07692308  46.92307692] ; [33.92307692  8.07692308],0
a7,1,0.055377,3.670702,[191  54] ; [27 15],[186.09756098  58.90243902] ; [31.90243902 10.09756098],0
r3,1,0.063331,3.447939,[235   8] ; [38  4],[232.76842105  10.23157895] ; [40.23157895  1.76842105],0
d2,1,0.074395,3.183275,[189  56] ; [27 15],[184.3902439  60.6097561] ; [31.6097561 10.3902439],0
p1,1,0.077786,3.110557,[ 28 215] ; [ 9 33],[ 31.54736842 211.45263158] ; [ 5.45263158 36.54736842],0
u2,1,0.087151,2.92622,[27 12] ; [4 6],[24.67346939 14.32653061] ; [6.32653061 3.67346939],0
u3,1,0.092696,2.826923,[30  9] ; [5 5],[27.85714286 11.14285714] ; [7.14285714 2.85714286],0
p12,1,0.096387,2.764326,[ 34 209] ; [ 2 40],[ 30.69473684 212.30526316] ; [ 5.30526316 36.69473684],0
p4,1,0.116797,2.459749,[210  35] ; [32 10],[206.58536585  38.41463415] ; [35.41463415  6.58536585],0
a4,1,0.119213,2.427625,[153  91] ; [21 21],[148.44755245  95.55244755] ; [25.55244755 16.44755245],0
s6,1,0.126404,2.336115,[184  55] ; [27 14],[180.10357143  58.89642857] ; [30.89642857 10.10357143],0
a1,1,0.136006,2.222578,[ 14 231] ; [ 5 37],[ 16.2195122 228.7804878] ; [ 2.7804878 39.2195122],0
p10,1,0.160238,1.97198,[220  23] ; [35  7],[217.42105263  25.57894737] ; [37.57894737  4.42105263],0
