Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.016773,5.719921,[23 16] ; [16 32],[17.48275862 21.51724138] ; [21.51724138 26.48275862],0
d5,1,0.029106,4.761353,[26 14] ; [20 28],[20.90909091 19.09090909] ; [25.09090909 22.90909091],0
a6,1,0.032284,4.583333,[25 15] ; [19 29],[20. 20.] ; [24. 24.],0
n4,1,0.065563,3.390755,[18 22] ; [31 17],[22.27272727 17.72727273] ; [26.72727273 21.27272727],0
p8,1,0.069413,3.296839,[16 23] ; [11 37],[12.10344828 26.89655172] ; [14.89655172 33.10344828],0
u3,1,0.077624,3.113959,[ 8 11] ; [ 4 19],[ 5.42857143 13.57142857] ; [ 6.57142857 16.42857143],0
a2,1,0.078372,3.098333,[ 6 34] ; [ 2 46],[ 3.63636364 36.36363636] ; [ 4.36363636 43.63636364],0
b3,1,0.089276,2.887383,[ 4 17] ; [14 20],[ 6.87272727 14.12727273] ; [11.12727273 22.87272727],0
b2,1,0.089276,2.887383,[ 4 17] ; [14 20],[ 6.87272727 14.12727273] ; [11.12727273 22.87272727],0
n5,1,0.102239,2.670269,[21 18] ; [34 14],[24.65517241 14.34482759] ; [30.34482759 17.65517241],0
p5,1,0.137686,2.203632,[ 5 33] ; [ 2 45],[ 3.12941176 34.87058824] ; [ 3.87058824 43.12941176],0
b1,1,0.148856,2.08393,[18 22] ; [29 19],[21.36363636 18.63636364] ; [25.63636364 22.36363636],0
p10,1,0.175483,1.835468,[23 15] ; [22 26],[19.88372093 18.11627907] ; [25.11627907 22.88372093],0
u2,1,0.190588,1.713063,[10 10] ; [ 7 16],[ 7.90697674 12.09302326] ; [ 9.09302326 13.90697674],0
r3,1,0.210291,1.569421,[19 20] ; [17 31],[16.13793103 22.86206897] ; [19.86206897 28.13793103],0
s7,1,0.212205,1.556318,[ 9 30] ; [16 29],[11.60714286 27.39285714] ; [13.39285714 31.60714286],0
n6,1,0.21416,1.54308,[18 21] ; [28 19],[20.86046512 18.13953488] ; [25.13953488 21.86046512],0
u1,1,0.224496,1.475397,[ 3 37] ; [ 1 47],[ 1.81818182 38.18181818] ; [ 2.18181818 45.81818182],0
r2,1,0.263502,1.250265,[24 14] ; [24 23],[21.45882353 16.54117647] ; [26.54117647 20.45882353],0
v4,1,0.281822,1.158284,[24 15] ; [24 24],[21.51724138 17.48275862] ; [26.48275862 21.51724138],0
d1,1,0.314845,1.010243,[13 27] ; [11 37],[10.90909091 29.09090909] ; [13.09090909 34.90909091],0
s2,1,0.322748,0.977778,[ 8 32] ; [14 34],[10. 30.] ; [12. 36.],0
s6,1,0.322748,0.977778,[ 8 32] ; [14 34],[10. 30.] ; [12. 36.],0
n1,1,0.323925,0.973032,[8 8] ; [ 9 17],[6.47619048 9.52380952] ; [10.52380952 15.47619048],0
s4,1,0.348935,0.877327,[ 6 34] ; [11 37],[ 7.72727273 32.27272727] ; [ 9.27272727 38.72727273],0
p9,1,0.352821,0.863284,[24 16] ; [23 23],[21.86046512 18.13953488] ; [25.13953488 20.86046512],0
p6,1,0.376101,0.783407,[ 7 33] ; [ 5 41],[ 5.58139535 34.41860465] ; [ 6.41860465 39.58139535],0
d4,1,0.403673,0.697358,[26 14] ; [27 21],[24.09090909 15.90909091] ; [28.90909091 19.09090909],0
