Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,31.611679,[51 30] ; [321  42],[67.86486486 13.13513514] ; [304.13513514  58.86486486],1
p11,1,1e-06,25.130747,[48 35] ; [306  63],[65.00442478 17.99557522] ; [288.99557522  80.00442478],1
p4,1,1e-06,24.511833,[27 55] ; [230 136],[47.04017857 34.95982143] ; [209.95982143 156.04017857],1
p7,1,3e-06,21.834076,[33 47] ; [249 112],[51.15646259 28.84353741] ; [230.84353741 130.15646259],1
p8,1,3e-06,21.56692,[23 60] ; [201 158],[42.06334842 40.93665158] ; [181.93665158 177.06334842],1
r4,1,9.3e-05,15.275726,[64 19] ; [339  30],[74.00221239  8.99778761] ; [328.99778761  40.00221239],1
v1,1,0.000132,14.617123,[36 46] ; [239 120],[51.13378685 30.86621315] ; [223.86621315 135.13378685],1
p10,1,0.000268,13.279307,[54 28] ; [305  60],[65.85682327 16.14317673] ; [293.14317673  71.85682327],1
v4,1,0.001301,10.341435,[72 11] ; [350  15],[78.18303571  4.81696429] ; [343.81696429  21.18303571],0
n6,1,0.002587,9.078301,[61 22] ; [316  48],[70.00223714 12.99776286] ; [306.99776286  57.00223714],0
n5,1,0.003424,8.566436,[50 33] ; [276  87],[60.66816143 22.33183857] ; [265.33183857  97.66816143],0
p3,1,0.00552,7.700796,[29 53] ; [193 176],[40.36363636 41.63636364] ; [181.63636364 187.36363636],0
n3,1,0.005812,7.607741,[16 11] ; [58 10],[21.03157895  5.96842105] ; [52.96842105 15.03157895],0
d3,1,0.00636,7.445249,[50 33] ; [277  92],[60.04646018 22.95353982] ; [266.95353982 102.04646018],0
n4,1,0.007654,7.112625,[55 28] ; [293  74],[64.18666667 18.81333333] ; [283.81333333  83.18666667],0
a6,1,0.008288,6.970227,[48 35] ; [267 101],[57.97117517 25.02882483] ; [257.02882483 110.97117517],0
r3,1,0.009108,6.801464,[77  6] ; [359   7],[80.59688196  2.40311804] ; [355.40311804  10.59688196],0
s4,1,0.009371,6.750675,[20 63] ; [ 47 319],[12.38530067 70.61469933] ; [ 54.61469933 311.38530067],0
p6,1,0.012622,6.221303,[19 62] ; [138 224],[28.70654628 52.29345372] ; [128.29345372 233.70654628],0
a2,1,0.016505,5.748233,[13 70] ; [105 264],[21.66814159 61.33185841] ; [ 96.33185841 272.66814159],0
v3,1,0.017739,5.621717,[33 48] ; [198 160],[42.62186788 38.37813212] ; [188.37813212 169.62186788],0
r1,1,0.023503,5.130923,[62 21] ; [312  55],[68.98222222 14.01777778] ; [305.01777778  61.98222222],0
b1,1,0.024776,5.039472,[39 44] ; [125 244],[30.11504425 52.88495575] ; [133.88495575 235.11504425],0
r2,1,0.034926,4.448778,[73  8] ; [348  15],[76.80405405  4.19594595] ; [344.19594595  18.80405405],0
s1,1,0.042468,4.116456,[ 4 78] ; [  5 357],[ 1.66216216 80.33783784] ; [  7.33783784 354.66216216],0
a7,1,0.051321,3.797783,[55 28] ; [281  86],[61.97333333 21.02666667] ; [274.02666667  92.97333333],0
a3,1,0.064422,3.419718,[55 28] ; [280  88],[61.6518847 21.3481153] ; [273.3481153  94.6518847],0
a5,1,0.068433,3.320209,[58 25] ; [292  77],[64.2699115 18.7300885] ; [285.7300885  83.2699115],0
a1,1,0.069597,3.292498,[ 7 76] ; [ 14 355],[ 3.85619469 79.14380531] ; [ 17.14380531 351.85619469],0
d5,1,0.071823,3.240856,[65 18] ; [318  51],[70.32964602 12.67035398] ; [312.67035398  56.32964602],0
u1,1,0.092713,2.826622,[11 72] ; [ 79 290],[16.52654867 66.47345133] ; [ 73.47345133 295.52654867],0
d1,1,0.137042,2.210858,[47 36] ; [241 128],[52.88495575 30.11504425] ; [235.11504425 133.88495575],0
s7,1,0.160863,1.966092,[35 46] ; [182 169],[40.6875 40.3125] ; [176.3125 174.6875],0
s8,1,0.191833,1.703481,[32 51] ; [170 196],[37.34075724 45.65924276] ; [164.65924276 201.34075724],0
u4,1,0.241323,1.372848,[ 3 80] ; [  6 363],[ 1.65265487 81.34734513] ; [  7.34734513 361.65265487],0
n2,1,0.33835,0.916674,[19  9] ; [51 15],[20.85106383  7.14893617] ; [49.14893617 16.85106383],0
a8,1,0.409867,0.679187,[ 9 68] ; [ 50 275],[11.30099502 65.69900498] ; [ 47.69900498 277.30099502],0
b5,1,0.446569,0.579346,[48 35] ; [230 139],[51.04867257 31.95132743] ; [226.95132743 142.04867257],0
u3,1,0.463607,0.537173,[17 11] ; [47 42],[15.31623932 12.68376068] ; [48.68376068 40.31623932],0
d4,1,0.480809,0.497028,[69 14] ; [317  51],[71.03769401 11.96230599] ; [314.96230599  53.03769401],0
s6,1,0.541709,0.372381,[52 30] ; [241 119],[54.35746606 27.64253394] ; [238.64253394 121.35746606],0
a4,1,0.548315,0.360344,[36 47] ; [173 195],[38.46341463 44.53658537] ; [170.53658537 197.46341463],0
s3,1,0.549909,0.35748,[43 40] ; [199 160],[45.44343891 37.55656109] ; [196.55656109 162.44343891],0
b2,1,0.578886,0.30804,[16 35] ; [ 77 140],[17.69776119 33.30223881] ; [ 75.30223881 141.69776119],0
b3,1,0.578886,0.30804,[16 35] ; [ 77 140],[17.69776119 33.30223881] ; [ 75.30223881 141.69776119],0
s2,1,0.612884,0.255996,[41 42] ; [191 173],[43.07829978 39.92170022] ; [188.92170022 175.07829978],0
b4,1,0.628992,0.233431,[48 35] ; [224 145],[49.94690265 33.05309735] ; [222.05309735 146.94690265],0
s5,1,0.637805,0.221624,[23 57] ; [111 242],[24.75750577 55.24249423] ; [109.24249423 243.75750577],0
d2,1,0.66312,0.189755,[41 42] ; [191 176],[42.79111111 40.20888889] ; [189.20888889 177.79111111],0
n1,1,0.728729,0.120282,[ 8 19] ; [22 44],[ 8.70967742 18.29032258] ; [21.29032258 44.70967742],0
u2,1,0.745408,0.10543,[13 14] ; [45 42],[13.73684211 13.26315789] ; [44.26315789 42.73684211],0
p1,1,0.83215,0.044921,[ 5 78] ; [ 20 348],[ 4.60088692 78.39911308] ; [ 20.39911308 347.60088692],0
p12,1,0.954245,0.003292,[ 5 77] ; [ 23 344],[ 5.11358575 76.88641425] ; [ 22.88641425 344.11358575],0
