Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.013625,6.086038,[8 2] ; [20 33],[4.44444444 5.55555556] ; [23.55555556 29.44444444],0
p5,1,0.017619,5.633654,[3 7] ; [ 3 49],[0.96774194 9.03225806] ; [ 5.03225806 46.96774194],0
d2,1,0.021485,5.287019,[8 2] ; [21 31],[4.67741935 5.32258065] ; [24.32258065 27.67741935],0
d5,1,0.046081,3.978647,[9 1] ; [30 23],[6.19047619 3.80952381] ; [32.80952381 20.19047619],0
s6,1,0.105854,2.615054,[5 4] ; [15 38],[2.90322581 6.09677419] ; [17.09677419 35.90322581],0
a5,1,0.136348,2.218703,[8 2] ; [29 24],[5.87301587 4.12698413] ; [31.12698413 21.87301587],0
d4,1,0.156382,2.008868,[9 1] ; [36 17],[7.14285714 2.85714286] ; [37.85714286 15.14285714],0
n6,1,0.184556,1.76055,[7 3] ; [24 27],[5.08196721 4.91803279] ; [25.91803279 25.08196721],0
p3,1,0.189997,1.717642,[4 6] ; [11 42],[2.38095238 7.61904762] ; [12.61904762 40.38095238],0
u3,1,0.193931,1.6875,[1 2] ; [ 2 22],[0.33333333 2.66666667] ; [ 2.66666667 21.33333333],0
n2,1,0.199674,1.644755,[1 3] ; [12  8],[2.16666667 1.83333333] ; [10.83333333  9.16666667],0
p2,1,0.206202,1.597896,[6 4] ; [20 32],[4.19354839 5.80645161] ; [21.80645161 30.19354839],0
p10,1,0.224271,1.476828,[6 4] ; [20 31],[4.26229508 5.73770492] ; [21.73770492 29.26229508],0
s7,1,0.231611,1.43094,[3 6] ; [ 8 41],[1.70689655 7.29310345] ; [ 9.29310345 39.70689655],0
p6,1,0.281696,1.158891,[3 7] ; [ 8 43],[1.80327869 8.19672131] ; [ 9.19672131 41.80327869],0
v3,1,0.31078,1.027358,[1 9] ; [13 40],[2.22222222 7.77777778] ; [11.77777778 41.22222222],0
s3,1,0.315578,1.007187,[5 5] ; [17 34],[3.60655738 6.39344262] ; [18.39344262 32.60655738],0
p1,1,0.329479,0.950943,[2 8] ; [ 5 48],[1.11111111 8.88888889] ; [ 5.88888889 47.11111111],0
d1,1,0.333955,0.933501,[5 5] ; [18 35],[3.65079365 6.34920635] ; [19.34920635 33.65079365],0
s8,1,0.336238,0.924723,[3 7] ; [ 9 44],[1.9047619 8.0952381] ; [10.0952381 42.9047619],0
p12,1,0.342896,0.899572,[1 8] ; [ 2 51],[0.43548387 8.56451613] ; [ 2.56451613 50.43548387],0
p11,1,0.392722,0.730497,[6 4] ; [24 29],[4.76190476 5.23809524] ; [25.23809524 27.76190476],0
a3,1,0.403608,0.697551,[7 3] ; [29 23],[5.80645161 4.19354839] ; [30.19354839 21.80645161],0
b1,1,0.456656,0.554078,[6 4] ; [25 28],[4.92063492 5.07936508] ; [26.07936508 26.92063492],0
n3,1,0.483578,0.490783,[1 2] ; [11  9],[1.56521739 1.43478261] ; [10.43478261  9.56521739],0
b5,1,0.525494,0.403096,[4 6] ; [27 26],[4.92063492 5.07936508] ; [26.07936508 26.92063492],0
r3,1,0.536949,0.381225,[7 3] ; [31 21],[6.12903226 3.87096774] ; [31.87096774 20.12903226],0
b2,1,0.537471,0.380247,[4 5] ; [11 22],[3.21428571 5.78571429] ; [11.78571429 21.21428571],0
b3,1,0.537471,0.380247,[4 5] ; [11 22],[3.21428571 5.78571429] ; [11.78571429 21.21428571],0
p4,1,0.540971,0.373743,[4 6] ; [16 37],[3.17460317 6.82539683] ; [16.82539683 36.17460317],0
v1,1,0.56578,0.329794,[2 8] ; [15 37],[2.74193548 7.25806452] ; [14.25806452 37.74193548],0
a6,1,0.598913,0.276638,[6 4] ; [27 26],[5.23809524 4.76190476] ; [27.76190476 25.23809524],0
r2,1,0.601509,0.272727,[6 4] ; [26 25],[5.24590164 4.75409836] ; [26.75409836 24.24590164],0
p8,1,0.639664,0.219182,[3 7] ; [12 40],[2.41935484 7.58064516] ; [12.58064516 39.41935484],0
d3,1,0.699891,0.148585,[5 5] ; [23 30],[4.44444444 5.55555556] ; [23.55555556 29.44444444],0
