Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.006216,7.486585,[32 66] ; [28 22],[39.72972973 58.27027027] ; [20.27027027 29.72972973],0
r2,1,0.007059,7.257909,[84 21] ; [50  2],[89.61783439 15.38216561] ; [44.38216561  7.61783439],0
s6,1,0.007598,7.125911,[40 65] ; [31 20],[47.78846154 57.21153846] ; [23.21153846 27.78846154],0
p10,1,0.01846,5.551939,[53 49] ; [36 14],[59.72368421 42.27631579] ; [29.27631579 20.72368421],0
s3,1,0.019914,5.419405,[43 60] ; [32 20],[49.83870968 53.16129032] ; [25.16129032 26.83870968],0
p3,1,0.020152,5.398702,[11 94] ; [13 40],[15.94936709 89.05063291] ; [ 8.05063291 44.94936709],0
v3,1,0.022323,5.220444,[20 82] ; [19 33],[25.83116883 76.16883117] ; [13.16883117 38.83116883],0
n3,1,0.027649,4.849818,[22 17] ; [14  2],[25.52727273 13.47272727] ; [10.47272727  5.52727273],0
p9,1,0.028086,4.822787,[59 42] ; [39 12],[65.11842105 35.88157895] ; [32.88157895 18.11842105],0
a3,1,0.035731,4.409911,[40 65] ; [29 23],[46.14649682 58.85350318] ; [22.85350318 29.14649682],0
p7,1,0.037742,4.316614,[38 64] ; [28 23],[44. 58.] ; [22. 29.],0
a4,1,0.056277,3.643832,[12 93] ; [12 40],[16.05095541 88.94904459] ; [ 7.94904459 44.05095541],0
v4,1,0.062223,3.477123,[81 22] ; [48  5],[85.17307692 17.82692308] ; [43.82692308  9.17307692],0
n4,1,0.063927,3.432448,[49 56] ; [33 20],[54.49367089 50.50632911] ; [27.50632911 25.49367089],0
r1,1,0.079115,3.082991,[56 49] ; [36 17],[61.13924051 43.86075949] ; [30.86075949 22.13924051],0
s8,1,0.083931,2.987094,[19 86] ; [16 37],[23.25949367 81.74050633] ; [11.74050633 41.25949367],0
b2,1,0.090832,2.859562,[13 42] ; [12 17],[16.36904762 38.63095238] ; [ 8.63095238 20.36904762],0
b3,1,0.090832,2.859562,[13 42] ; [12 17],[16.36904762 38.63095238] ; [ 8.63095238 20.36904762],0
d4,1,0.09732,2.748921,[62 41] ; [39 14],[66.68589744 36.31410256] ; [34.31410256 18.68589744],0
r4,1,0.106045,2.612194,[68 37] ; [41 12],[72.43670886 32.56329114] ; [36.56329114 16.43670886],0
b1,1,0.122513,2.384891,[45 60] ; [16 37],[40.53797468 64.46202532] ; [20.46202532 32.53797468],0
n1,1,0.122629,2.383416,[11 28] ; [8 8],[13.47272727 25.52727273] ; [ 5.52727273 10.47272727],0
u2,1,0.122974,2.37903,[29 36] ; [14  8],[32.12643678 32.87356322] ; [10.87356322 11.12643678],0
r3,1,0.178035,1.813953,[83 21] ; [46  6],[86. 18.] ; [43.  9.],0
s4,1,0.251648,1.314132,[24 81] ; [ 8 45],[21.26582278 83.73417722] ; [10.73417722 42.26582278],0
p2,1,0.255193,1.294646,[63 41] ; [37 16],[66.24203822 37.75796178] ; [33.75796178 19.24203822],0
d2,1,0.310009,1.030637,[25 79] ; [ 9 44],[22.52229299 81.47770701] ; [11.47770701 41.52229299],0
p8,1,0.314188,1.012987,[32 72] ; [12 40],[29.33333333 74.66666667] ; [14.66666667 37.33333333],0
s7,1,0.314388,1.012153,[24 77] ; [16 35],[26.57894737 74.42105263] ; [13.42105263 37.57894737],0
d3,1,0.336967,0.921937,[48 55] ; [29 24],[50.83974359 52.16025641] ; [26.16025641 26.83974359],0
n2,1,0.340315,0.909244,[24 15] ; [12  4],[25.52727273 13.47272727] ; [10.47272727  5.52727273],0
p11,1,0.390645,0.736932,[64 41] ; [36 17],[66.4556962 38.5443038] ; [33.5443038 19.4556962],0
s2,1,0.397361,0.716299,[36 68] ; [22 31],[38.42038217 65.57961783] ; [19.57961783 33.42038217],0
b4,1,0.447223,0.57768,[66 39] ; [30 23],[63.79746835 41.20253165] ; [32.20253165 20.79746835],0
s5,1,0.503041,0.448514,[18 85] ; [11 39],[19.52287582 83.47712418] ; [ 9.47712418 40.52287582],0
a6,1,0.531798,0.390955,[46 59] ; [26 27],[47.84810127 57.15189873] ; [24.15189873 28.84810127],0
a8,1,0.549625,0.35799,[ 9 90] ; [ 6 43],[10.03378378 88.96621622] ; [ 4.96621622 44.03378378],0
