Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8e-06,19.959956,[42 59] ; [36  8],[54.33103448 46.66896552] ; [23.66896552 20.33103448],1
p3,1,1.8e-05,18.360327,[28 75] ; [29 16],[39.66891892 63.33108108] ; [17.33108108 27.66891892],1
p5,1,3.9e-05,16.907837,[ 6 96] ; [14 31],[13.87755102 88.12244898] ; [ 6.12244898 38.87755102],1
p12,1,0.000152,14.352953,[ 4 98] ; [11 34],[10.40816327 91.59183673] ; [ 4.59183673 40.40816327],1
p4,1,0.000213,13.715401,[41 61] ; [33 12],[51.34693878 50.65306122] ; [22.65306122 22.34693878],1
p8,1,0.000284,13.175491,[44 58] ; [34 11],[54.12244898 47.87755102] ; [23.87755102 21.12244898],1
p1,1,0.000705,11.475044,[ 8 95] ; [13 32],[14.61486486 88.38513514] ; [ 6.38513514 38.61486486],1
s7,1,0.001959,9.587476,[36 64] ; [27 15],[44.36619718 55.63380282] ; [18.63380282 23.36619718],0
n4,1,0.006504,7.405089,[61 42] ; [37  8],[68.2027027 34.7972973] ; [29.7972973 15.2027027],0
s5,1,0.011679,6.358975,[22 78] ; [18 24],[28.16901408 71.83098592] ; [11.83098592 30.16901408],0
r4,1,0.015936,5.809939,[79 24] ; [42  3],[84.20945946 18.79054054] ; [36.79054054  8.20945946],0
a5,1,0.032197,4.587989,[49 54] ; [30 15],[54.97972973 48.02027027] ; [24.02027027 20.97972973],0
r2,1,0.041771,4.144449,[85 17] ; [43  2],[88.81632653 13.18367347] ; [39.18367347  5.81632653],0
r1,1,0.049343,3.863646,[63 40] ; [35 10],[68.2027027 34.7972973] ; [29.7972973 15.2027027],0
a7,1,0.050276,3.832214,[58 45] ; [33 12],[63.33108108 39.66891892] ; [27.66891892 17.33108108],0
v3,1,0.050771,3.815827,[26 74] ; [19 26],[31.03448276 68.96551724] ; [13.96551724 31.03448276],0
s8,1,0.051016,3.80775,[33 70] ; [22 23],[38.27702703 64.72297297] ; [16.72297297 28.27702703],0
v2,1,0.068559,3.317195,[37 60] ; [24 20],[41.96453901 55.03546099] ; [19.03546099 24.96453901],0
n5,1,0.069359,3.298125,[69 33] ; [37  8],[73.55102041 28.44897959] ; [32.44897959 12.55102041],0
s2,1,0.07129,3.25307,[41 60] ; [25 19],[45.97241379 55.02758621] ; [20.02758621 23.97241379],0
a6,1,0.071449,3.249411,[57 46] ; [32 13],[61.93918919 41.06081081] ; [27.06081081 17.93918919],0
u3,1,0.132486,2.263134,[23 27] ; [12  6],[25.73529412 24.26470588] ; [9.26470588 8.73529412],0
n6,1,0.157462,1.998431,[78 24] ; [39  6],[81.18367347 20.81632653] ; [35.81632653  9.18367347],0
p2,1,0.192778,1.696262,[77 26] ; [38  7],[80.03378378 22.96621622] ; [34.96621622 10.03378378],0
r3,1,0.212129,1.556835,[91 11] ; [43  2],[92.97959184  9.02040816] ; [41.02040816  3.97959184],0
s6,1,0.215947,1.531106,[56 46] ; [29 15],[59.38356164 42.61643836] ; [25.61643836 18.38356164],0
b3,1,0.216332,1.528536,[20 42] ; [12 14],[22.54545455 39.45454545] ; [ 9.45454545 16.54545455],0
b2,1,0.216332,1.528536,[20 42] ; [12 14],[22.54545455 39.45454545] ; [ 9.45454545 16.54545455],0
p10,1,0.221923,1.491895,[86 17] ; [41  4],[88.38513514 14.61486486] ; [38.61486486  6.38513514],0
u2,1,0.271552,1.208889,[23 27] ; [11  7],[25. 25.] ; [9. 9.],0
a3,1,0.340394,0.908948,[52 49] ; [27 18],[54.65068493 46.34931507] ; [24.34931507 20.65068493],0
s3,1,0.352166,0.865636,[53 47] ; [27 17],[55.55555556 44.44444444] ; [24.44444444 19.55555556],0
p11,1,0.413215,0.669532,[81 22] ; [38  7],[82.81756757 20.18243243] ; [36.18243243  8.81756757],0
d4,1,0.451041,0.568035,[55 48] ; [21 24],[52.89189189 50.10810811] ; [23.10810811 21.89189189],0
s4,1,0.497644,0.459958,[18 85] ; [10 35],[19.48648649 83.51351351] ; [ 8.51351351 36.48648649],0
d3,1,0.502527,0.449597,[45 58] ; [17 28],[43.14864865 59.85135135] ; [18.85135135 26.14864865],0
b1,1,0.505005,0.444404,[42 61] ; [21 24],[43.84459459 59.15540541] ; [19.15540541 25.84459459],0
n2,1,0.520257,0.413383,[20  7] ; [3 2],[19.40625  7.59375] ; [3.59375 1.40625],0
n1,1,0.520257,0.413383,[ 7 20] ; [2 3],[ 7.59375 19.40625] ; [1.40625 3.59375],0
u4,1,0.544172,0.367862,[  1 102] ; [ 1 44],[  1.39189189 101.60810811] ; [ 0.60810811 44.39189189],0
u1,1,0.606854,0.264781,[ 4 99] ; [ 1 44],[ 3.47972973 99.52027027] ; [ 1.52027027 43.47972973],0
d1,1,0.653782,0.201165,[ 5 98] ; [ 3 42],[ 5.56756757 97.43243243] ; [ 2.43243243 42.56756757],0
a2,1,0.671102,0.180316,[ 9 94] ; [ 3 42],[ 8.35135135 94.64864865] ; [ 3.64864865 41.35135135],0
d2,1,0.67829,0.172057,[22 81] ; [11 34],[22.96621622 80.03378378] ; [10.03378378 34.96621622],0
a8,1,0.710692,0.137587,[11 83] ; [ 6 37],[11.66423358 82.33576642] ; [ 5.33576642 37.66423358],0
a4,1,0.729978,0.119132,[23 79] ; [ 9 36],[22.20408163 79.79591837] ; [ 9.79591837 35.20408163],0
b5,1,0.731773,0.11749,[61 42] ; [28 17],[61.93918919 41.06081081] ; [27.06081081 17.93918919],0
v1,1,0.735427,0.114187,[47 52] ; [20 25],[46.0625 52.9375] ; [20.9375 24.0625],0
n3,1,0.773117,0.083117,[18  9] ; [3 2],[17.71875  9.28125] ; [3.28125 1.71875],0
b4,1,0.783386,0.075575,[57 46] ; [26 19],[57.76351351 45.23648649] ; [25.23648649 19.76351351],0
v4,1,0.802703,0.062425,[94  8] ; [42  3],[94.36734694  7.63265306] ; [41.63265306  3.36734694],0
s1,1,0.894862,0.017465,[ 5 96] ; [ 2 43],[ 4.84246575 96.15753425] ; [ 2.15753425 42.84246575],0
a1,1,0.913941,0.011679,[ 5 98] ; [ 2 43],[ 4.87162162 98.12837838] ; [ 2.12837838 42.87162162],0
