Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,42.352157,[ 92 134] ; [85 23],[119.76646707 106.23353293] ; [57.23353293 50.76646707],1
p3,1,0.0,33.604387,[ 75 152] ; [72 36],[ 99.60895522 127.39104478] ; [47.39104478 60.60895522],1
p7,1,0.0,26.3187,[112 111] ; [84 21],[133.25609756  89.74390244] ; [62.74390244 42.25609756],1
p5,1,6.4e-05,15.981156,[ 10 216] ; [19 89],[ 19.62275449 206.37724551] ; [ 9.37724551 98.62275449],1
p8,1,0.000118,14.831455,[ 91 134] ; [68 40],[107.43243243 117.56756757] ; [51.56756757 56.43243243],1
p1,1,0.000433,12.383365,[  9 217] ; [16 92],[ 16.91616766 209.08383234] ; [ 8.08383234 99.91616766],1
b2,1,0.000919,10.984958,[28 92] ; [29 32],[37.79005525 82.20994475] ; [19.20994475 41.79005525],1
b3,1,0.000919,10.984958,[28 92] ; [29 32],[37.79005525 82.20994475] ; [19.20994475 41.79005525],1
s7,1,0.001357,10.262789,[ 88 129] ; [62 42],[101.40186916 115.59813084] ; [48.59813084 55.40186916],0
s5,1,0.002658,9.028513,[ 55 165] ; [42 59],[ 66.47975078 153.52024922] ; [30.52024922 70.47975078],0
p12,1,0.004896,7.917577,[  9 218] ; [13 94],[ 14.95209581 212.04790419] ; [ 7.04790419 99.95209581],0
s2,1,0.005141,7.829086,[ 96 130] ; [63 44],[107.90990991 118.09009009] ; [51.09009009 55.90990991],0
p2,1,0.006863,7.308562,[178  48] ; [98 10],[186.75449102  39.24550898] ; [89.24550898 18.75449102],0
s6,1,0.014411,5.987101,[133  92] ; [76 28],[142.9331307  82.0668693] ; [66.0668693 37.9331307],0
n4,1,0.019047,5.497196,[155  72] ; [87 21],[163.98208955  63.01791045] ; [78.01791045 29.98208955],0
s8,1,0.024449,5.062474,[ 77 150] ; [50 57],[ 86.31437126 140.68562874] ; [40.68562874 66.31437126],0
r2,1,0.037332,4.33518,[201  24] ; [101   4],[205.90909091  19.09090909] ; [96.09090909  8.90909091],0
s4,1,0.04113,4.170653,[ 40 187] ; [29 77],[ 47.03603604 179.96396396] ; [21.96396396 84.03603604],0
n6,1,0.045533,3.998786,[181  45] ; [96 12],[187.43113772  38.56886228] ; [89.56886228 18.43113772],0
a1,1,0.048883,3.879381,[  5 222] ; [  7 101],[  8.13134328 218.86865672] ; [  3.86865672 104.13134328],0
u3,1,0.055211,3.6757,[32 45] ; [17 10],[36.27884615 40.72115385] ; [12.72115385 14.27884615],0
a4,1,0.061947,3.484477,[ 89 138] ; [54 54],[ 96.89850746 130.10149254] ; [46.10149254 61.89850746],0
n5,1,0.064033,3.429718,[147  77] ; [81 26],[154.29607251  69.70392749] ; [73.70392749 33.29607251],0
a3,1,0.103411,2.652127,[148  79] ; [80 28],[154.49552239  72.50447761] ; [73.50447761 34.49552239],0
b1,1,0.123559,2.371616,[ 73 154] ; [44 64],[ 79.28059701 147.71940299] ; [37.71940299 70.28059701],0
d2,1,0.157507,1.998,[ 94 131] ; [54 54],[100. 125.] ; [48. 60.],0
s3,1,0.174741,1.841788,[121 104] ; [66 41],[126.73192771  98.26807229] ; [60.26807229 46.73192771],0
u2,1,0.174926,1.840213,[38 39] ; [18 10],[41.06666667 35.93333333] ; [14.93333333 13.06666667],0
v2,1,0.175501,1.835315,[ 97 118] ; [39 66],[ 91.375 123.625] ; [44.625 60.375],0
a7,1,0.202612,1.623447,[168  59] ; [72 35],[163.11377246  63.88622754] ; [76.88622754 30.11377246],0
u1,1,0.203013,1.620567,[ 30 197] ; [20 88],[ 33.88059701 193.11940299] ; [16.11940299 91.88059701],0
a5,1,0.207829,1.586482,[155  72] ; [81 27],[159.91641791  67.08358209] ; [76.08358209 31.91641791],0
b4,1,0.213348,1.548563,[132  95] ; [55 53],[126.71343284 100.28656716] ; [60.28656716 47.71343284],0
v4,1,0.323714,0.973882,[208  17] ; [102   5],[210.09036145  14.90963855] ; [99.90963855  7.09036145],0
b5,1,0.354041,0.858919,[132  95] ; [57 51],[128.06865672  98.93134328] ; [60.93134328 47.06865672],0
a2,1,0.427536,0.629507,[ 46 181] ; [26 82],[ 48.7880597 178.2119403] ; [23.2119403 84.7880597],0
r4,1,0.51507,0.423753,[196  31] ; [96 12],[197.86268657  29.13731343] ; [94.13731343 13.86268657],0
p11,1,0.546076,0.364394,[181  46] ; [83 25],[178.88955224  48.11044776] ; [85.11044776 22.88955224],0
n1,1,0.573593,0.316708,[23 39] ; [10 22],[21.76595745 40.23404255] ; [11.23404255 20.76595745],0
d1,1,0.585272,0.297788,[121 106] ; [61 47],[123.32537313 103.67462687] ; [58.67462687 49.32537313],0
s1,1,0.623754,0.240626,[  8 217] ; [  5 102],[  8.81024096 216.18975904] ; [  4.18975904 102.81024096],0
p10,1,0.678847,0.171427,[198  28] ; [92 15],[196.81681682  29.18318318] ; [93.18318318 13.81681682],0
a6,1,0.740909,0.10933,[155  71] ; [76 32],[156.30538922  69.69461078] ; [74.69461078 33.30538922],0
v3,1,0.803215,0.062095,[ 58 159] ; [30 77],[ 58.9382716 158.0617284] ; [29.0617284 77.9382716],0
d4,1,0.842286,0.039589,[180  46] ; [85 23],[179.31137725  46.68862275] ; [85.68862275 22.31137725],0
d3,1,0.84721,0.037125,[158  68] ; [73 33],[157.24698795  68.75301205] ; [73.75301205 32.24698795],0
a8,1,0.888143,0.019784,[ 26 183] ; [12 89],[ 25.61935484 183.38064516] ; [12.38064516 88.61935484],0
r3,1,0.895352,0.017301,[214  12] ; [100   6],[213.74698795  12.25301205] ; [100.25301205   5.74698795],0
n2,1,0.906164,0.013895,[46 17] ; [23  9],[45.75789474 17.24210526] ; [23.24210526  8.75789474],0
d5,1,0.942697,0.005167,[174  52] ; [82 25],[173.74174174  52.25825826] ; [82.25825826 24.74174174],0
r1,1,0.959115,0.002628,[168  58] ; [80 28],[167.80838323  58.19161677] ; [80.19161677 27.80838323],0
n3,1,0.966443,0.00177,[47 16] ; [24  8],[47.08421053 15.91578947] ; [23.91578947  8.08421053],0
u4,1,0.9675,0.00166,[  2 225] ; [  1 107],[  2.03283582 224.96716418] ; [  0.96716418 107.03283582],0
