Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,24.18091,[26 40] ; [62 16],[40.33333333 25.66666667] ; [47.66666667 30.33333333],1
v4,1,0.001418,10.181835,[59 10] ; [84  1],[64.07142857  4.92857143] ; [78.92857143  6.07142857],0
s6,1,0.001953,9.59356,[50 17] ; [78  6],[56.79470199 10.20529801] ; [71.20529801 12.79470199],0
d2,1,0.002927,8.852143,[31 37] ; [59 26],[40. 28.] ; [50. 35.],0
d5,1,0.003685,8.433106,[49 20] ; [76  9],[56.00649351 12.99350649] ; [68.99350649 16.00649351],0
r4,1,0.012808,6.195388,[56 13] ; [80  5],[60.93506494  8.06493506] ; [75.06493506  9.93506494],0
d1,1,0.048682,3.886279,[39 30] ; [61 24],[44.80519481 24.19480519] ; [55.19480519 29.80519481],0
p6,1,0.053123,3.740045,[ 9 59] ; [22 63],[13.77777778 54.22222222] ; [17.22222222 67.77777778],0
b5,1,0.054623,3.69357,[42 27] ; [64 21],[47.49350649 21.50649351] ; [58.50649351 26.49350649],0
a2,1,0.058768,3.57181,[10 59] ; [23 62],[14.78571429 54.21428571] ; [18.21428571 66.78571429],0
a7,1,0.079592,3.073217,[55 14] ; [57 28],[50.18181818 18.81818182] ; [61.81818182 23.18181818],0
u1,1,0.083203,3.001206,[10 59] ; [22 63],[14.33766234 54.66233766] ; [17.66233766 67.33766234],0
n6,1,0.087443,2.920836,[50 18] ; [72 13],[54.22222222 13.77777778] ; [67.77777778 17.22222222],0
u3,1,0.094429,2.797203,[17  9] ; [19  3],[19.5  6.5] ; [16.5  5.5],0
a3,1,0.115945,2.471256,[43 26] ; [63 22],[47.49350649 21.50649351] ; [58.50649351 26.49350649],0
n5,1,0.115945,2.471256,[43 26] ; [63 22],[47.49350649 21.50649351] ; [58.50649351 26.49350649],0
r1,1,0.121604,2.396533,[47 21] ; [68 17],[51.11111111 16.88888889] ; [63.88888889 21.11111111],0
p3,1,0.131113,2.279272,[23 45] ; [39 46],[27.55555556 40.44444444] ; [34.44444444 50.55555556],0
p9,1,0.141721,2.15917,[53 14] ; [73 10],[56.28 10.72] ; [69.72 13.28],0
v2,1,0.144197,2.132592,[31 37] ; [45 33],[35.39726027 32.60273973] ; [40.60273973 37.39726027],0
s4,1,0.146351,2.109874,[21 48] ; [17 67],[17.1372549 51.8627451] ; [20.8627451 63.1372549],0
a6,1,0.147031,2.102785,[35 34] ; [53 32],[39.42857143 29.57142857] ; [48.57142857 36.42857143],0
r2,1,0.151802,2.054047,[64  5] ; [82  2],[65.84313725  3.15686275] ; [80.15686275  3.84313725],0
p4,1,0.154104,2.031149,[31 38] ; [48 37],[35.3961039 33.6038961] ; [43.6038961 41.3961039],0
u4,1,0.157416,1.998879,[ 1 68] ; [ 5 80],[ 2.68831169 66.31168831] ; [ 3.31168831 81.68831169],0
s1,1,0.174943,1.840067,[ 7 60] ; [ 4 81],[ 4.84868421 62.15131579] ; [ 6.15131579 78.84868421],0
n1,1,0.178238,1.812258,[ 8 14] ; [14 11],[10.29787234 11.70212766] ; [11.70212766 13.29787234],0
d3,1,0.217971,1.517681,[48 21] ; [51 34],[44.35714286 24.64285714] ; [54.64285714 30.35714286],0
b4,1,0.234959,1.410585,[47 22] ; [50 35],[43.46103896 25.53896104] ; [53.53896104 31.46103896],0
v1,1,0.241251,1.373267,[33 34] ; [46 32],[36.50344828 30.49655172] ; [42.49655172 35.50344828],0
n4,1,0.255361,1.293733,[48 21] ; [66 19],[51.07792208 17.92207792] ; [62.92207792 22.07792208],0
a4,1,0.273679,1.198215,[28 41] ; [42 43],[31.36363636 37.63636364] ; [38.63636364 46.36363636],0
n2,1,0.278335,1.175203,[18  4] ; [17  8],[16.38297872  5.61702128] ; [18.61702128  6.38297872],0
p10,1,0.308442,1.037334,[50 19] ; [66 17],[52.65789474 16.34210526] ; [63.34210526 19.65789474],0
b2,1,0.350704,0.870907,[ 7 20] ; [22 39],[ 8.89772727 18.10227273] ; [20.10227273 40.89772727],0
b3,1,0.350704,0.870907,[ 7 20] ; [22 39],[ 8.89772727 18.10227273] ; [20.10227273 40.89772727],0
v3,1,0.354913,0.855815,[23 45] ; [31 44],[25.67832168 42.32167832] ; [28.32167832 46.67832168],0
a5,1,0.356596,0.849846,[54 15] ; [61 24],[51.52597403 17.47402597] ; [63.47402597 21.52597403],0
u2,1,0.37324,0.792848,[14 12] ; [14  7],[15.4893617 10.5106383] ; [12.5106383  8.4893617],0
p12,1,0.388884,0.74243,[ 6 63] ; [11 73],[ 7.66666667 61.33333333] ; [ 9.33333333 74.66666667],0
a1,1,0.487307,0.482468,[ 3 66] ; [ 2 83],[ 2.24025974 66.75974026] ; [ 2.75974026 82.24025974],0
s3,1,0.54527,0.365859,[56 11] ; [74 11],[57.30263158  9.69736842] ; [72.69736842 12.30263158],0
r3,1,0.732642,0.1167,[64  5] ; [80  5],[64.51948052  4.48051948] ; [79.48051948  5.51948052],0
p1,1,0.749741,0.101749,[ 7 62] ; [10 75],[ 7.61688312 61.38311688] ; [ 9.38311688 75.61688312],0
d4,1,0.7521,0.099775,[58 11] ; [73 12],[58.69480519 10.30519481] ; [72.30519481 12.69480519],0
a8,1,0.757445,0.09538,[ 6 59] ; [ 8 66],[ 6.54676259 58.45323741] ; [ 7.45323741 66.54676259],0
b1,1,0.79682,0.066288,[27 42] ; [35 50],[27.77922078 41.22077922] ; [34.22077922 50.77922078],0
p2,1,0.92339,0.009248,[50 19] ; [61 24],[49.73376623 19.26623377] ; [61.26623377 23.73376623],0
p11,1,0.947256,0.004376,[45 24] ; [55 30],[44.80519481 24.19480519] ; [55.19480519 29.80519481],0
s5,1,0.951459,0.003706,[25 40] ; [30 47],[25.17605634 39.82394366] ; [29.82394366 47.17605634],0
n3,1,0.955646,0.003093,[16  6] ; [18  7],[15.91489362  6.08510638] ; [18.08510638  6.91489362],0
p8,1,0.966626,0.001751,[17 51] ; [21 64],[16.88888889 51.11111111] ; [21.11111111 63.88888889],0
p5,1,0.986715,0.000277,[ 5 64] ; [ 6 76],[ 5.02649007 63.97350993] ; [ 5.97350993 76.02649007],0
