Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000982,10.862108,[18 56] ; [23 19],[26.15517241 47.84482759] ; [14.84482759 27.15517241],1
b5,1,0.006863,7.308597,[40 35] ; [33  9],[46.79487179 28.20512821] ; [26.20512821 15.79487179],0
p8,1,0.007678,7.107191,[13 62] ; [16 24],[18.91304348 56.08695652] ; [10.08695652 29.91304348],0
s3,1,0.008968,6.829218,[26 47] ; [25 16],[32.65789474 40.34210526] ; [18.34210526 22.65789474],0
p2,1,0.0117,6.355827,[30 45] ; [27 15],[36.53846154 38.46153846] ; [20.46153846 21.53846154],0
n3,1,0.012621,6.221424,[17 21] ; [11  2],[20.8627451 17.1372549] ; [7.1372549 5.8627451],0
r4,1,0.014777,5.942857,[40 35] ; [32 10],[46.15384615 28.84615385] ; [25.84615385 16.15384615],0
d5,1,0.017219,5.673959,[58 17] ; [23 18],[52.37068966 22.62931034] ; [28.62931034 12.37068966],0
r3,1,0.017673,5.62829,[49 26] ; [36  6],[54.48717949 20.51282051] ; [30.51282051 11.48717949],0
d1,1,0.027962,4.830429,[39 36] ; [13 29],[33.33333333 41.66666667] ; [18.66666667 23.33333333],0
a1,1,0.051512,3.791534,[10 65] ; [ 1 41],[ 7.05128205 67.94871795] ; [ 3.94871795 38.05128205],0
n2,1,0.053996,3.712819,[19 22] ; [10  3],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
p6,1,0.05499,3.682391,[ 9 63] ; [11 30],[12.74336283 59.25663717] ; [ 7.25663717 33.74336283],0
v4,1,0.056609,3.634038,[52 23] ; [35  6],[56.25 18.75] ; [30.75 10.25],0
b2,1,0.062256,3.476243,[20 29] ; [ 4 18],[16.56338028 32.43661972] ; [ 7.43661972 14.56338028],0
b3,1,0.062256,3.476243,[20 29] ; [ 4 18],[16.56338028 32.43661972] ; [ 7.43661972 14.56338028],0
a4,1,0.075195,3.165812,[35 38] ; [13 29],[30.46956522 42.53043478] ; [17.53043478 24.46956522],0
p5,1,0.099326,2.716326,[ 2 73] ; [ 4 37],[ 3.87931034 71.12068966] ; [ 2.12068966 38.87931034],0
p4,1,0.167494,1.905231,[25 50] ; [19 22],[28.44827586 46.55172414] ; [15.55172414 25.44827586],0
s6,1,0.175802,1.832755,[30 44] ; [22 19],[33.46086957 40.53913043] ; [18.53913043 22.46086957],0
r1,1,0.180124,1.796598,[48 27] ; [21 20],[44.61206897 30.38793103] ; [24.38793103 16.61206897],0
