Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.003446,8.554927,[13 27] ; [9 2],[17.25490196 22.74509804] ; [4.74509804 6.25490196],0
s6,1,0.009214,6.780889,[ 9 31] ; [7 4],[12.54901961 27.45098039] ; [3.45098039 7.54901961],0
p2,1,0.026346,4.933161,[11 29] ; [7 4],[14.11764706 25.88235294] ; [3.88235294 7.11764706],0
u2,1,0.04299,4.095805,[ 3 15] ; [4 3],[ 5.04 12.96] ; [1.96 5.04],0
p3,1,0.047276,3.935551,[ 7 34] ; [5 6],[ 9.46153846 31.53846154] ; [2.53846154 8.46153846],0
a4,1,0.072121,3.234071,[15 25] ; [ 1 10],[12.54901961 27.45098039] ; [3.45098039 7.54901961],0
r3,1,0.090998,2.856625,[22 19] ; [9 2],[24.44230769 16.55769231] ; [6.55769231 4.44230769],0
s1,1,0.141473,2.161863,[ 2 39] ; [2 9],[ 3.15384615 37.84615385] ; [ 0.84615385 10.15384615],0
p6,1,0.150869,2.06344,[ 4 35] ; [3 8],[ 5.46 33.54] ; [1.54 9.46],0
p4,1,0.170913,1.874913,[10 31] ; [5 6],[11.82692308 29.17307692] ; [3.17307692 7.82692308],0
v2,1,0.187312,1.738636,[10 30] ; [5 6],[11.76470588 28.23529412] ; [3.23529412 7.76470588],0
a3,1,0.213569,1.547064,[23 17] ; [4 7],[21.17647059 18.82352941] ; [5.82352941 5.17647059],0
d4,1,0.234656,1.412417,[30 11] ; [6 5],[28.38461538 12.61538462] ; [7.61538462 3.38461538],0
p10,1,0.239645,1.382683,[14 26] ; [6 5],[15.68627451 24.31372549] ; [4.31372549 6.68627451],0
b2,1,0.243839,1.35826,[13 14] ; [1 4],[11.8125 15.1875] ; [2.1875 2.8125],0
b3,1,0.243839,1.35826,[13 14] ; [1 4],[11.8125 15.1875] ; [2.1875 2.8125],0
d1,1,0.25567,1.292051,[19 22] ; [3 8],[17.34615385 23.65384615] ; [4.65384615 6.34615385],0
n6,1,0.273515,1.199035,[18 22] ; [7 4],[19.60784314 20.39215686] ; [5.39215686 5.60784314],0
n2,1,0.294644,1.09828,[ 7 13] ; [2 1],[ 7.82608696 12.17391304] ; [1.17391304 1.82608696],0
u1,1,0.308358,1.037694,[ 1 40] ; [ 1 10],[ 1.57692308 39.42307692] ; [ 0.42307692 10.57692308],0
d2,1,0.343072,0.89892,[21 19] ; [4 7],[19.60784314 20.39215686] ; [5.39215686 5.60784314],0
p8,1,0.376759,0.78125,[ 7 33] ; [3 7],[ 8. 32.] ; [2. 8.],0
n4,1,0.39477,0.7242,[28 13] ; [6 5],[26.80769231 14.19230769] ; [7.19230769 3.80769231],0
s4,1,0.437347,0.603233,[ 4 37] ; [2 9],[ 4.73076923 36.26923077] ; [1.26923077 9.73076923],0
p9,1,0.477062,0.505572,[17 23] ; [6 5],[18.03921569 21.96078431] ; [4.96078431 6.03921569],0
a8,1,0.47911,0.500888,[ 7 32] ; [ 1 10],[ 6.24 32.76] ; [1.76 9.24],0
a7,1,0.52952,0.395312,[18 23] ; [6 5],[18.92307692 22.07692308] ; [5.07692308 5.92307692],0
r2,1,0.563455,0.333757,[21 18] ; [7 4],[21.84 17.16] ; [6.16 4.84],0
b4,1,0.564288,0.332333,[26 15] ; [8 3],[26.80769231 14.19230769] ; [7.19230769 3.80769231],0
n1,1,0.589962,0.290404,[10 10] ; [1 2],[ 9.56521739 10.43478261] ; [1.43478261 1.56521739],0
r1,1,0.591345,0.288248,[15 26] ; [5 6],[15.76923077 25.23076923] ; [4.23076923 6.76923077],0
d5,1,0.591345,0.288248,[26 15] ; [6 5],[25.23076923 15.76923077] ; [6.76923077 4.23076923],0
s7,1,0.619796,0.246154,[ 6 33] ; [2 7],[ 6.5 32.5] ; [1.5 7.5],0
v3,1,0.627691,0.235205,[ 5 35] ; [2 9],[ 5.49019608 34.50980392] ; [1.50980392 9.49019608],0
a5,1,0.628688,0.233844,[22 19] ; [5 6],[21.28846154 19.71153846] ; [5.71153846 5.28846154],0
b1,1,0.628688,0.233844,[22 19] ; [5 6],[21.28846154 19.71153846] ; [5.71153846 5.28846154],0
p1,1,0.632438,0.228769,[ 6 35] ; [ 1 10],[ 5.51923077 35.48076923] ; [1.48076923 9.51923077],0
s8,1,0.772141,0.083854,[ 6 35] ; [2 9],[ 6.30769231 34.69230769] ; [1.69230769 9.30769231],0
n3,1,0.773976,0.082471,[ 8 11] ; [1 2],[ 7.77272727 11.22727273] ; [1.22727273 1.77272727],0
u3,1,0.826403,0.0481,[ 2 16] ; [1 6],[ 2.16 15.84] ; [0.84 6.16],0
s5,1,0.892999,0.018093,[ 8 32] ; [2 9],[ 7.84313725 32.15686275] ; [2.15686275 8.84313725],0
p7,1,0.896787,0.016827,[12 29] ; [3 8],[11.82692308 29.17307692] ; [3.17307692 7.82692308],0
r4,1,0.896787,0.016827,[12 29] ; [3 8],[11.82692308 29.17307692] ; [3.17307692 7.82692308],0
d3,1,0.926671,0.00847,[18 23] ; [5 6],[18.13461538 22.86538462] ; [4.86538462 6.13461538],0
a6,1,0.926671,0.00847,[18 23] ; [5 6],[18.13461538 22.86538462] ; [4.86538462 6.13461538],0
b5,1,0.958214,0.002745,[19 22] ; [5 6],[18.92307692 22.07692308] ; [5.07692308 5.92307692],0
p11,1,0.958214,0.002745,[19 22] ; [5 6],[18.92307692 22.07692308] ; [5.07692308 5.92307692],0
n5,1,0.989181,0.000184,[26 15] ; [7 4],[26.01923077 14.98076923] ; [6.98076923 4.01923077],0
