Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,107.601509,[104  21] ; [ 32 122],[60.93189964 64.06810036] ; [75.06810036 78.93189964],1
s6,1,0.0,73.147137,[107  16] ; [56 99],[72.11870504 50.88129496] ; [90.88129496 64.11870504],1
s8,1,0.0,59.87921,[76 49] ; [ 25 130],[45.08928571 79.91071429] ; [55.91071429 99.08928571],1
s7,1,0.0,48.128065,[74 42] ; [ 32 116],[46.57575758 69.42424242] ; [59.42424242 88.57575758],1
s5,1,0.0,26.12787,[47 68] ; [ 20 130],[29.0754717 85.9245283] ; [ 37.9245283 112.0754717],1
p4,1,0.000127,14.680717,[71 55] ; [ 52 103],[55.15302491 70.84697509] ; [67.84697509 87.15302491],1
p9,1,0.000134,14.583669,[103  19] ; [97 55],[89.05109489 32.94890511] ; [110.94890511  41.05109489],1
v1,1,0.000462,12.262304,[66 52] ; [ 53 100],[51.81549815 66.18450185] ; [67.18450185 85.81549815],1
p3,1,0.000681,11.541502,[54 71] ; [ 37 117],[40.77060932 84.22939068] ; [ 50.22939068 103.77060932],1
d2,1,0.000928,10.965741,[84 41] ; [72 80],[70.39711191 54.60288809] ; [85.60288809 66.39711191],1
s4,1,0.001145,10.576642,[28 97] ; [ 13 140],[ 18.4352518 106.5647482] ; [ 22.5647482 130.4352518],0
r4,1,0.001267,10.390024,[112  14] ; [114  41],[101.33807829  24.66192171] ; [124.66192171  30.33807829],0
d1,1,0.001271,10.383609,[99 27] ; [94 61],[86.54092527 39.45907473] ; [106.45907473  48.54092527],0
p12,1,0.001933,9.611777,[ 15 110] ; [  4 150],[  8.5125448 116.4874552] ; [ 10.4874552 143.5125448],0
p10,1,0.002027,9.524748,[95 29] ; [91 63],[82.96402878 41.03597122] ; [103.03597122  50.96402878],0
u1,1,0.007316,7.193577,[32 94] ; [ 20 135],[ 23.31672598 102.68327402] ; [ 28.68327402 126.31672598],0
u3,1,0.008008,7.031655,[28  6] ; [26 22],[22.3902439 11.6097561] ; [31.6097561 16.3902439],0
r3,1,0.008224,6.984127,[120   6] ; [132  22],[113.4  12.6] ; [138.6  15.4],0
a6,1,0.008961,6.830592,[75 51] ; [115  40],[85.19572954 40.80427046] ; [104.80427046  50.19572954],0
r2,1,0.013027,6.165507,[121   4] ; [136  17],[115.55755396   9.44244604] ; [141.44244604  11.55755396],0
p6,1,0.016087,5.793322,[27 98] ; [ 17 137],[ 19.71326165 105.28673835] ; [ 24.28673835 129.71326165],0
v4,1,0.022735,5.188666,[118   8] ; [131  23],[112.05  13.95] ; [136.95  17.05],0
n2,1,0.035562,4.417987,[29 10] ; [28 25],[24.16304348 14.83695652] ; [32.83695652 20.16304348],0
p2,1,0.058617,3.576096,[93 33] ; [98 57],[85.64412811 40.35587189] ; [105.35587189  49.64412811],0
v3,1,0.058914,3.567698,[44 71] ; [ 41 109],[36.88679245 78.11320755] ; [ 48.11320755 101.88679245],0
n6,1,0.080416,3.056481,[103  23] ; [113  42],[96.85409253 29.14590747] ; [119.14590747  35.85409253],0
n3,1,0.099395,2.715219,[29 10] ; [30 22],[25.28571429 13.71428571] ; [33.71428571 18.28571429],0
b5,1,0.1347,2.237484,[88 38] ; [95 60],[82.0569395 43.9430605] ; [100.9430605  54.0569395],0
n1,1,0.138798,2.191231,[20 19] ; [19 34],[16.5326087 22.4673913] ; [22.4673913 30.5326087],0
