Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,5e-06,20.982857,[51 17] ; [12 28],[39.66666667 28.33333333] ; [23.33333333 16.66666667],1
s7,1,0.005225,7.8,[22 42] ; [ 4 36],[16. 48.] ; [10. 30.],0
s6,1,0.022644,5.195636,[37 30] ; [13 27],[31.30841121 35.69158879] ; [18.69158879 21.30841121],0
p10,1,0.05252,3.759132,[43 24] ; [18 22],[38.19626168 28.80373832] ; [22.80373832 17.19626168],0
p8,1,0.079091,3.083481,[28 39] ; [10 30],[23.79439252 43.20560748] ; [14.20560748 25.79439252],0
v1,1,0.094514,2.795753,[29 39] ; [10 28],[25.01886792 42.98113208] ; [13.98113208 24.01886792],0
n3,1,0.10834,2.578267,[12 11] ; [11  3],[14.2972973  8.7027027] ; [8.7027027 5.2972973],0
a7,1,0.123149,2.376804,[27 41] ; [22 18],[30.85185185 37.14814815] ; [18.14814815 21.85185185],0
s4,1,0.153922,2.032941,[14 54] ; [ 4 36],[11.33333333 56.66666667] ; [ 6.66666667 33.33333333],0
d4,1,0.167306,1.906918,[26 41] ; [21 19],[29.42990654 37.57009346] ; [17.57009346 22.42990654],0
p1,1,0.171798,1.867181,[ 9 59] ; [ 2 38],[ 6.92592593 61.07407407] ; [ 4.07407407 35.92592593],0
n1,1,0.173023,1.856556,[10 13] ; [ 3 11],[ 8.08108108 14.91891892] ; [4.91891892 9.08108108],0
u2,1,0.235694,1.406165,[19 27] ; [14 11],[21.38028169 24.61971831] ; [11.61971831 13.38028169],0
a1,1,0.276245,1.185471,[ 2 66] ; [ 3 37],[ 3.14814815 64.85185185] ; [ 1.85185185 38.14814815],0
d2,1,0.2864,1.136466,[14 54] ; [ 5 35],[11.96296296 56.03703704] ; [ 7.03703704 32.96296296],0
r4,1,0.289063,1.123982,[46 22] ; [23 17],[43.44444444 24.55555556] ; [25.55555556 14.44444444],0
s2,1,0.2986,1.080437,[25 42] ; [11 29],[22.54205607 44.45794393] ; [13.45794393 26.54205607],0
d3,1,0.301665,1.066819,[19 49] ; [15 25],[21.40740741 46.59259259] ; [12.59259259 27.40740741],0
p4,1,0.323984,0.972794,[25 43] ; [11 29],[22.66666667 45.33333333] ; [13.33333333 26.66666667],0
b5,1,0.333254,0.936211,[36 32] ; [25 15],[38.40740741 29.59259259] ; [22.59259259 17.40740741],0
n6,1,0.348543,0.878754,[50 18] ; [26 14],[47.85185185 20.14814815] ; [28.14814815 11.85185185],0
s5,1,0.37762,0.778435,[13 52] ; [ 5 33],[11.3592233 53.6407767] ; [ 6.6407767 31.3592233],0
p2,1,0.3868,0.748978,[42 26] ; [28 12],[44.07407407 23.92592593] ; [25.92592593 14.07407407],0
p6,1,0.410455,0.677483,[19 48] ; [ 8 30],[17.22857143 49.77142857] ; [ 9.77142857 28.22857143],0
a8,1,0.42019,0.649785,[ 5 58] ; [ 5 34],[ 6.17647059 56.82352941] ; [ 3.82352941 35.17647059],0
s8,1,0.447534,0.57689,[18 50] ; [ 8 32],[16.37037037 51.62962963] ; [ 9.62962963 30.37037037],0
s1,1,0.451687,0.566416,[ 6 61] ; [ 2 38],[ 5.00934579 61.99065421] ; [ 2.99065421 37.00934579],0
v3,1,0.520063,0.413769,[15 51] ; [ 7 33],[13.69811321 52.30188679] ; [ 8.30188679 31.69811321],0
s3,1,0.52511,0.403846,[33 33] ; [17 22],[31.42857143 34.57142857] ; [18.57142857 20.42857143],0
v4,1,0.541111,0.373484,[53 13] ; [34  6],[54.16981132 11.83018868] ; [32.83018868  7.16981132],0
p7,1,0.553944,0.350298,[35 31] ; [23 16],[36.45714286 29.54285714] ; [21.54285714 17.45714286],0
r2,1,0.563046,0.334458,[55 12] ; [31  9],[53.85046729 13.14953271] ; [32.14953271  7.85046729],0
r3,1,0.569999,0.322684,[53 15] ; [33  7],[54.14814815 13.85185185] ; [31.85185185  8.14814815],0
u3,1,0.589359,0.291346,[20 27] ; [ 9 16],[18.93055556 28.06944444] ; [10.06944444 14.93055556],0
p9,1,0.623584,0.240863,[45 22] ; [25 15],[43.8317757 23.1682243] ; [26.1682243 13.8317757],0
a6,1,0.626513,0.236819,[27 41] ; [14 26],[25.81481481 42.18518519] ; [15.18518519 24.81481481],0
a3,1,0.630657,0.231171,[21 46] ; [14 25],[22.12264151 44.87735849] ; [12.87735849 26.12264151],0
p11,1,0.654029,0.200858,[43 25] ; [27 13],[44.07407407 23.92592593] ; [25.92592593 14.07407407],0
n2,1,0.695487,0.153209,[15  8] ; [10  4],[15.54054054  7.45945946] ; [9.45945946 4.54054054],0
v2,1,0.728248,0.120727,[20 42] ; [11 27],[19.22 42.78] ; [11.78 26.22],0
r1,1,0.801839,0.062985,[34 34] ; [19 21],[33.37037037 34.62962963] ; [19.62962963 20.37037037],0
b1,1,0.855845,0.033002,[26 42] ; [16 24],[26.44444444 41.55555556] ; [15.55555556 24.44444444],0
p3,1,0.866262,0.028361,[18 50] ; [10 30],[17.62962963 50.37037037] ; [10.37037037 29.62962963],0
b2,1,0.882406,0.02188,[10 29] ; [ 6 19],[ 9.75 29.25] ; [ 6.25 18.75],0
b3,1,0.882406,0.02188,[10 29] ; [ 6 19],[ 9.75 29.25] ; [ 6.25 18.75],0
a4,1,0.941181,0.005444,[ 7 60] ; [ 4 36],[ 6.88785047 60.11214953] ; [ 4.11214953 35.88785047],0
b4,1,0.964626,0.001967,[36 32] ; [21 19],[35.88888889 32.11111111] ; [21.11111111 18.88888889],0
