Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,28.238092,[32 82] ; [25  6],[44.8137931 69.1862069] ; [12.1862069 18.8137931],1
s7,1,2e-06,22.541167,[15 88] ; [17 13],[24.78195489 78.21804511] ; [ 7.21804511 22.78195489],1
p11,1,0.000109,14.972287,[55 59] ; [27  4],[64.46896552 49.53103448] ; [17.53103448 13.46896552],1
s2,1,0.000244,13.45989,[27 87] ; [18 13],[35.37931034 78.62068966] ; [ 9.62068966 21.37931034],1
p10,1,0.000447,12.323662,[50 61] ; [25  6],[58.62676056 52.37323944] ; [16.37323944 14.62676056],1
p4,1,0.000517,12.054298,[34 78] ; [20 11],[42.29370629 69.70629371] ; [11.70629371 19.29370629],1
p2,1,0.001649,9.904143,[63 49] ; [27  4],[70.48951049 41.51048951] ; [19.51048951 11.48951049],0
p7,1,0.004441,8.093881,[47 63] ; [21  8],[53.81294964 56.18705036] ; [14.18705036 14.81294964],0
p3,1,0.006091,7.523071,[26 86] ; [15 16],[32.11188811 79.88811189] ; [ 8.88811189 22.11188811],0
p9,1,0.006589,7.381848,[60 52] ; [25  6],[66.57342657 45.42657343] ; [18.42657343 12.57342657],0
v4,1,0.007182,7.226836,[83 29] ; [29  1],[88.33802817 23.66197183] ; [23.66197183  6.33802817],0
p6,1,0.012228,6.27748,[14 94] ; [10 21],[18.64748201 89.35251799] ; [ 5.35251799 25.64748201],0
p8,1,0.012994,6.169957,[34 77] ; [17 14],[39.86619718 71.13380282] ; [11.13380282 19.86619718],0
r4,1,0.019029,5.498891,[70 44] ; [26  5],[75.47586207 38.52413793] ; [20.52413793 10.47586207],0
s4,1,0.020668,5.354593,[  9 105] ; [ 7 24],[ 12.57931034 101.42068966] ; [ 3.42068966 27.57931034],0
r3,1,0.021141,5.315111,[84 29] ; [29  2],[88.67361111 24.32638889] ; [24.32638889  6.67361111],0
s3,1,0.02133,5.299634,[45 68] ; [19 11],[50.57342657 62.42657343] ; [13.42657343 16.57342657],0
u3,1,0.022799,5.183747,[20 21] ; [11  2],[23.53703704 17.46296296] ; [7.46296296 5.53703704],0
d1,1,0.026359,4.932341,[41 73] ; [18 13],[46.3862069 67.6137931] ; [12.6137931 18.3862069],0
p5,1,0.029149,4.75878,[  2 111] ; [ 3 27],[  3.95104895 109.04895105] ; [ 1.04895105 28.95104895],0
d5,1,0.033012,4.545146,[72 41] ; [26  5],[76.90277778 36.09722222] ; [21.09722222  9.90277778],0
u2,1,0.073371,3.205937,[23 19] ; [10  2],[25.66666667 16.33333333] ; [7.33333333 4.66666667],0
d3,1,0.083064,3.003907,[60 52] ; [22  9],[64.22377622 47.77622378] ; [17.77622378 13.22377622],0
b5,1,0.136206,2.22031,[64 50] ; [22  9],[67.6137931 46.3862069] ; [18.3862069 12.6137931],0
v1,1,0.140185,2.175932,[38 74] ; [15 16],[41.51048951 70.48951049] ; [11.48951049 19.51048951],0
b1,1,0.205818,1.600603,[59 55] ; [20 11],[62.11034483 51.88965517] ; [16.88965517 14.11034483],0
u1,1,0.207325,1.59001,[  7 107] ; [ 4 27],[  8.64827586 105.35172414] ; [ 2.35172414 28.64827586],0
a8,1,0.232758,1.423928,[ 8 99] ; [ 4 23],[ 9.58208955 97.41791045] ; [ 2.41791045 24.58208955],0
a4,1,0.249478,1.326222,[46 68] ; [ 9 22],[43.24137931 70.75862069] ; [11.75862069 19.24137931],0
n1,1,0.272209,1.205581,[15 28] ; [3 2],[16.125 26.875] ; [1.875 3.125],0
d2,1,0.319908,0.989323,[40 73] ; [14 17],[42.375 70.625] ; [11.625 19.375],0
a5,1,0.321036,0.98472,[66 48] ; [21 10],[68.4 45.6] ; [18.6 12.4],0
p12,1,0.327629,0.958247,[  1 111] ; [ 1 30],[  1.56643357 110.43356643] ; [ 0.43356643 30.56643357],0
r1,1,0.330213,0.948061,[74 40] ; [23  8],[76.26206897 37.73793103] ; [20.73793103 10.26206897],0
v3,1,0.424193,0.63867,[28 81] ; [ 9 18],[29.65441176 79.34558824] ; [ 7.34558824 19.65441176],0
a1,1,0.437851,0.601907,[  8 106] ; [ 1 30],[  7.07586207 106.92413793] ; [ 1.92413793 29.07586207],0
r2,1,0.438603,0.599934,[91 22] ; [26  4],[92.45454545 20.54545455] ; [24.54545455  5.45454545],0
v2,1,0.453563,0.561733,[43 64] ; [13 14],[44.71641791 62.28358209] ; [11.28358209 15.71641791],0
a6,1,0.507533,0.43915,[73 40] ; [22  9],[74.54861111 38.45138889] ; [20.45138889 10.54861111],0
d4,1,0.558593,0.342146,[77 35] ; [23  8],[78.32167832 33.67832168] ; [21.67832168  9.32167832],0
a3,1,0.564718,0.331601,[72 41] ; [18 13],[70.625 42.375] ; [19.375 11.625],0
p1,1,0.629543,0.232681,[  8 105] ; [ 3 28],[  8.63194444 104.36805556] ; [ 2.36805556 28.63194444],0
a7,1,0.70154,0.146874,[73 41] ; [21 10],[73.90344828 40.09655172] ; [20.09655172 10.90344828],0
n4,1,0.739476,0.110587,[59 55] ; [15 16],[58.17931034 55.82068966] ; [15.82068966 15.17931034],0
n5,1,0.778069,0.079431,[51 61] ; [15 16],[51.69230769 60.30769231] ; [14.30769231 16.69230769],0
a2,1,0.8533,0.034192,[20 94] ; [ 5 26],[19.65517241 94.34482759] ; [ 5.34482759 25.65517241],0
b2,1,0.857918,0.03205,[15 43] ; [ 6 19],[14.6746988 43.3253012] ; [ 6.3253012 18.6746988],0
b3,1,0.857918,0.03205,[15 43] ; [ 6 19],[14.6746988 43.3253012] ; [ 6.3253012 18.6746988],0
s1,1,0.893754,0.017837,[  8 104] ; [ 2 29],[  7.83216783 104.16783217] ; [ 2.16783217 28.83216783],0
b4,1,0.966391,0.001775,[63 51] ; [17 14],[62.89655172 51.10344828] ; [17.10344828 13.89655172],0
n3,1,0.968689,0.001541,[27 14] ; [4 2],[27.04255319 13.95744681] ; [3.95744681 2.04255319],0
