Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,99.349653,[226  58] ; [37 92],[180.85230024 103.14769976] ; [82.14769976 46.85230024],1
a5,1,0.0,30.079325,[214  71] ; [62 68],[189.54216867  95.45783133] ; [86.45783133 43.54216867],1
n6,1,0.0,26.001865,[247  39] ; [84 46],[227.5625  58.4375] ; [103.4375  26.5625],1
s7,1,2e-06,22.646946,[137 136] ; [31 94],[115.2361809 157.7638191] ; [52.7638191 72.2361809],1
a4,1,5e-06,20.830256,[133 152] ; [ 30 100],[111.93975904 173.06024096] ; [51.06024096 78.93975904],1
a2,1,5.9e-05,16.14704,[ 73 213] ; [ 11 119],[ 57.75 228.25] ; [ 26.25 103.75],1
a3,1,7e-05,15.824173,[204  81] ; [67 63],[186.10843373  98.89156627] ; [84.89156627 45.10843373],1
r1,1,9.5e-05,15.23726,[229  57] ; [80 49],[212.94939759  73.05060241] ; [96.05060241 32.94939759],1
p10,1,0.000397,12.545314,[223  59] ; [80 48],[208.40487805  73.59512195] ; [94.59512195 33.40487805],1
p11,1,0.00103,10.772285,[226  60] ; [83 47],[212.4375  73.5625] ; [96.5625 33.4375],0
p3,1,0.001828,9.714871,[129 155] ; [38 92],[114.56038647 169.43961353] ; [52.43961353 77.56038647],0
p9,1,0.002325,9.273371,[230  52] ; [87 41],[218.03414634  63.96585366] ; [98.96585366 29.03414634],0
r4,1,0.003624,8.463096,[263  23] ; [107  23],[254.375  31.625] ; [115.625  14.375],0
d2,1,0.006469,7.414884,[139 145] ; [45 85],[126.22222222 157.77777778] ; [57.77777778 72.22222222],0
v3,1,0.008107,7.009776,[ 87 191] ; [ 23 101],[ 76.06965174 201.93034826] ; [33.93034826 90.06965174],0
s4,1,0.008317,6.963937,[ 43 239] ; [34 96],[ 52.7038835 229.2961165] ; [ 24.2961165 105.7038835],0
u1,1,0.008427,6.940415,[ 50 236] ; [ 10 120],[ 41.25 244.75] ; [ 18.75 111.25],0
d5,1,0.011204,6.432627,[229  56] ; [89 40],[218.91304348  66.08695652] ; [99.08695652 29.91304348],0
a8,1,0.011214,6.431128,[ 39 226] ; [  7 115],[ 31.49870801 233.50129199] ; [ 14.50129199 107.49870801],0
d4,1,0.013636,6.084712,[233  51] ; [92 37],[223.48668281  60.51331719] ; [101.51331719  27.48668281],0
d1,1,0.015391,5.871141,[162 124] ; [57 73],[150.5625 135.4375] ; [68.4375 61.5625],0
s8,1,0.020641,5.356831,[108 178] ; [34 96],[ 97.625 188.375] ; [44.375 85.625],0
p4,1,0.025688,4.976909,[152 131] ; [54 75],[141.5 141.5] ; [64.5 64.5],0
p2,1,0.035661,4.413221,[227  57] ; [91 38],[218.67312349  65.32687651] ; [99.32687651 29.67312349],0
s3,1,0.037666,4.320038,[159 123] ; [59 71],[149.21359223 132.78640777] ; [68.78640777 61.21359223],0
p6,1,0.063436,3.445192,[ 90 191] ; [ 30 100],[ 82.04379562 198.95620438] ; [37.95620438 92.04379562],0
p12,1,0.064055,3.429153,[ 19 264] ; [  3 127],[ 15.07506053 267.92493947] ; [  6.92493947 123.07506053],0
s6,1,0.067152,3.351288,[178 103] ; [70 60],[169.55717762 111.44282238] ; [78.44282238 51.55717762],0
v4,1,0.074415,3.182851,[269  17] ; [114  14],[264.58454106  21.41545894] ; [118.41545894   9.58454106],0
r2,1,0.097576,2.744725,[264  19] ; [115  15],[259.70217918  23.29782082] ; [119.29782082  10.70217918],0
n2,1,0.129713,2.295936,[54 17] ; [31 18],[50.29166667 20.70833333] ; [34.70833333 14.29166667],0
p1,1,0.138154,2.198398,[ 22 261] ; [  5 124],[ 18.5461165 264.4538835] ; [  8.4538835 120.5461165],0
p5,1,0.167957,1.90108,[ 24 260] ; [  6 123],[ 20.62953995 263.37046005] ; [  9.37046005 119.62953995],0
a6,1,0.180091,1.79687,[198  86] ; [82 48],[192.07729469  91.92270531] ; [87.92270531 42.07729469],0
p7,1,0.237871,1.393167,[167 114] ; [67 59],[161.55773956 119.44226044] ; [72.44226044 53.55773956],0
b3,1,0.243087,1.3626,[ 52 108] ; [16 49],[ 48.35555556 111.64444444] ; [19.64444444 45.35555556],0
b2,1,0.243087,1.3626,[ 52 108] ; [16 49],[ 48.35555556 111.64444444] ; [19.64444444 45.35555556],0
n1,1,0.243516,1.360125,[25 43] ; [13 36],[22.08547009 45.91452991] ; [15.91452991 33.08547009],0
s2,1,0.290332,1.11808,[133 152] ; [53 76],[128.04347826 156.95652174] ; [57.95652174 71.04347826],0
p8,1,0.295472,1.094519,[131 150] ; [53 76],[126.10731707 154.89268293] ; [57.89268293 71.10731707],0
b5,1,0.337863,0.918523,[155 131] ; [77 53],[159.5 126.5] ; [72.5 57.5],0
v2,1,0.391731,0.733562,[119 157] ; [47 75],[115.11557789 160.88442211] ; [50.88442211 71.11557789],0
b1,1,0.393547,0.727953,[116 170] ; [47 83],[112.0625 173.9375] ; [50.9375 79.0625],0
n3,1,0.508137,0.437901,[53 16] ; [35 14],[51.45762712 17.54237288] ; [36.54237288 12.45762712],0
b4,1,0.520672,0.412562,[168 118] ; [72 58],[165. 121.] ; [75. 55.],0
s1,1,0.565058,0.331022,[ 12 270] ; [  4 126],[ 10.95145631 271.04854369] ; [  5.04854369 124.95145631],0
a1,1,0.582291,0.302545,[ 12 274] ; [  4 126],[ 11. 275.] ; [  5. 125.],0
d3,1,0.631516,0.23001,[191  93] ; [83 45],[188.87378641  95.12621359] ; [85.12621359 42.87378641],0
a7,1,0.80014,0.064093,[202  83] ; [93 36],[203.07971014  81.92028986] ; [91.92028986 37.07971014],0
u2,1,0.861194,0.030574,[43 38] ; [32 30],[42.48251748 38.51748252] ; [32.51748252 29.48251748],0
s5,1,0.872279,0.025845,[ 74 200] ; [35 91],[ 74.665 199.335] ; [34.335 91.665],0
u4,1,0.937723,0.006105,[  2 284] ; [  1 129],[  2.0625 283.9375] ; [  0.9375 129.0625],0
u3,1,0.980949,0.00057,[41 40] ; [31 30],[41.07042254 39.92957746] ; [30.92957746 30.07042254],0
