Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,30.262105,[1 4] ; [94  6],[4.52380952 0.47619048] ; [90.47619048  9.52380952],1
r4,1,2.3e-05,17.919486,[2 3] ; [95  6],[4.5754717 0.4245283] ; [92.4245283  8.5754717],1
s1,1,0.018388,5.558824,[1 4] ; [ 2 98],[0.14285714 4.85714286] ; [ 2.85714286 97.14285714],0
p2,1,0.026639,4.914046,[2 3] ; [82 19],[3.96226415 1.03773585] ; [80.03773585 20.96226415],0
b5,1,0.051946,3.777509,[1 4] ; [64 37],[3.06603774 1.93396226] ; [61.93396226 39.06603774],0
a3,1,0.080981,3.045102,[2 3] ; [76 25],[3.67924528 1.32075472] ; [74.32075472 26.67924528],0
p3,1,0.09068,2.862259,[1 4] ; [59 42],[2.83018868 2.16981132] ; [57.16981132 43.83018868],0
r1,1,0.13469,2.237603,[3 2] ; [86 15],[4.19811321 0.80188679] ; [84.80188679 16.19811321],0
n1,1,0.152053,2.05153,[2 1] ; [ 6 17],[0.92307692 2.07692308] ; [ 7.07692308 15.92307692],0
d5,1,0.160201,1.972327,[3 2] ; [85 16],[4.1509434 0.8490566] ; [83.8490566 17.1509434],0
d4,1,0.18736,1.738254,[3 2] ; [84 17],[4.10377358 0.89622642] ; [82.89622642 18.10377358],0
p6,1,0.205119,1.605545,[1 4] ; [49 51],[2.38095238 2.61904762] ; [47.61904762 52.38095238],0
p1,1,0.216585,1.526856,[1 4] ; [ 6 95],[0.33018868 4.66981132] ; [ 6.66981132 94.33018868],0
a5,1,0.245925,1.346306,[3 2] ; [82 19],[4.00943396 0.99056604] ; [80.99056604 20.00943396],0
p4,1,0.248647,1.330889,[2 3] ; [66 35],[3.20754717 1.79245283] ; [64.79245283 36.20754717],0
v2,1,0.334536,0.931261,[2 3] ; [61 38],[3.02884615 1.97115385] ; [59.97115385 39.02884615],0
v1,1,0.374797,0.787697,[2 3] ; [60 40],[2.95238095 2.04761905] ; [59.04761905 40.95238095],0
b4,1,0.379615,0.771947,[4 1] ; [61 40],[3.06603774 1.93396226] ; [61.93396226 39.06603774],0
s5,1,0.498628,0.457856,[1 4] ; [34 64],[1.69902913 3.30097087] ; [33.30097087 64.69902913],0
p8,1,0.508409,0.437339,[2 3] ; [54 44],[2.7184466 2.2815534] ; [53.2815534 44.7184466],0
p9,1,0.537043,0.381048,[4 1] ; [89 11],[4.42857143 0.57142857] ; [88.57142857 11.42857143],0
s4,1,0.596088,0.280936,[1 4] ; [12 88],[0.61904762 4.38095238] ; [12.38095238 87.61904762],0
a7,1,0.624434,0.239684,[3 2] ; [71 30],[3.49056604 1.50943396] ; [70.50943396 30.49056604],0
v3,1,0.630688,0.231129,[2 3] ; [50 48],[2.52427184 2.47572816] ; [49.47572816 48.52427184],0
s7,1,0.645264,0.211924,[2 2] ; [59 37],[2.44 1.56] ; [58.56 37.44],0
p5,1,0.645825,0.211205,[1 4] ; [13 88],[0.66037736 4.33962264] ; [13.33962264 87.66037736],0
p7,1,0.672254,0.178977,[3 2] ; [69 31],[3.42857143 1.57142857] ; [68.57142857 31.42857143],0
u2,1,0.724263,0.124444,[2 1] ; [19  6],[2.25 0.75] ; [18.75  6.25],0
n5,1,0.729775,0.119318,[4 1] ; [73 27],[3.66666667 1.33333333] ; [73.33333333 26.66666667],0
n2,1,0.737989,0.111902,[2 1] ; [13 10],[1.73076923 1.26923077] ; [13.26923077  9.73076923],0
s2,1,0.738894,0.111101,[1 4] ; [27 74],[1.32075472 3.67924528] ; [26.67924528 74.32075472],0
a4,1,0.742147,0.108249,[2 3] ; [48 53],[2.35849057 2.64150943] ; [47.64150943 53.35849057],0
p10,1,0.761436,0.09217,[4 1] ; [85 15],[4.23809524 0.76190476] ; [84.76190476 15.23809524],0
s6,1,0.806596,0.059936,[3 2] ; [66 35],[3.25471698 1.74528302] ; [65.74528302 35.25471698],0
d2,1,0.841398,0.040042,[3 2] ; [56 45],[2.78301887 2.21698113] ; [56.21698113 44.78301887],0
p11,1,0.846614,0.037419,[4 1] ; [77 24],[3.82075472 1.17924528] ; [77.17924528 23.82075472],0
u1,1,0.846614,0.037419,[1 4] ; [24 77],[1.17924528 3.82075472] ; [23.82075472 77.17924528],0
a8,1,0.855473,0.033175,[1 4] ; [15 74],[0.85106383 4.14893617] ; [15.14893617 73.85106383],0
b2,1,0.887686,0.019947,[2 2] ; [32 37],[1.8630137 2.1369863] ; [32.1369863 36.8630137],0
b3,1,0.887686,0.019947,[2 2] ; [32 37],[1.8630137 2.1369863] ; [32.1369863 36.8630137],0
u3,1,0.927426,0.008296,[2 1] ; [16  9],[1.92857143 1.07142857] ; [16.07142857  8.92857143],0
b1,1,0.950464,0.003859,[2 3] ; [39 62],[1.93396226 3.06603774] ; [39.06603774 61.93396226],0
