Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.5e-05,18.71677,[36 59] ; [46 17],[49.30379747 45.69620253] ; [32.69620253 30.30379747],1
n1,1,0.359466,0.839757,[13 16] ; [10  7],[14.5 14.5] ; [8.5 8.5],0
s5,1,0.362724,0.82844,[36 57] ; [29 34],[38.75 54.25] ; [26.25 36.75],0
b4,1,0.366925,0.814052,[46 51] ; [35 29],[48.80124224 48.19875776] ; [32.19875776 31.80124224],0
s2,1,0.370673,0.801408,[60 37] ; [44 20],[62.65838509 34.34161491] ; [41.34161491 22.65838509],0
p5,1,0.4077,0.685497,[12 84] ; [11 53],[13.8 82.2] ; [ 9.2 54.8],0
p11,1,0.424562,0.637654,[72 25] ; [51 13],[74.10559006 22.89440994] ; [48.89440994 15.10559006],0
d5,1,0.429349,0.624584,[53 44] ; [39 25],[55.42857143 41.57142857] ; [36.57142857 27.42857143],0
p2,1,0.444486,0.584675,[85 11] ; [54 10],[83.4 12.6] ; [55.6  8.4],0
s6,1,0.45391,0.56087,[75 22] ; [51 11],[76.86792453 20.13207547] ; [49.13207547 12.86792453],0
p10,1,0.50321,0.44816,[77 17] ; [55  9],[78.53164557 15.46835443] ; [53.46835443 10.53164557],0
s1,1,0.509989,0.434091,[ 7 88] ; [ 3 60],[ 6.01265823 88.98734177] ; [ 3.98734177 59.01265823],0
r2,1,0.551942,0.35385,[84 10] ; [59  5],[85.07594937  8.92405063] ; [57.92405063  6.07594937],0
a4,1,0.57367,0.31658,[22 75] ; [17 47],[23.49689441 73.50310559] ; [15.50310559 48.49689441],0
d4,1,0.585949,0.296715,[58 39] ; [41 23],[59.64596273 37.35403727] ; [39.35403727 24.64596273],0
p4,1,0.593554,0.284828,[55 42] ; [39 25],[56.63354037 40.36645963] ; [37.36645963 26.63354037],0
v4,1,0.651702,0.203761,[88  6] ; [61  3],[88.64556962  5.35443038] ; [60.35443038  3.64556962],0
a1,1,0.671469,0.179888,[ 2 95] ; [ 2 62],[ 2.40993789 94.59006211] ; [ 1.59006211 62.40993789],0
s3,1,0.707326,0.140962,[65 32] ; [44 19],[66.08125 30.91875] ; [42.91875 20.08125],0
b1,1,0.736748,0.113005,[42 55] ; [26 38],[40.9689441 56.0310559] ; [27.0310559 36.9689441],0
p8,1,0.749919,0.101599,[51 44] ; [36 28],[51.98113208 43.01886792] ; [35.01886792 28.98113208],0
b5,1,0.750893,0.100782,[54 43] ; [34 30],[53.01863354 43.98136646] ; [34.98136646 29.01863354],0
u4,1,0.765692,0.088813,[ 1 96] ; [ 1 63],[ 1.20496894 95.79503106] ; [ 0.79503106 63.20496894],0
u1,1,0.767172,0.087661,[ 5 92] ; [ 4 60],[ 5.42236025 91.57763975] ; [ 3.57763975 60.42236025],0
n2,1,0.776352,0.0807,[24  6] ; [13  4],[23.61702128  6.38297872] ; [13.38297872  3.61702128],0
r3,1,0.785208,0.074277,[88  7] ; [60  4],[88.42767296  6.57232704] ; [59.57232704  4.42767296],0
p12,1,0.79172,0.069737,[ 5 90] ; [ 4 60],[ 5.37735849 89.62264151] ; [ 3.62264151 60.37735849],0
a2,1,0.887938,0.019857,[ 7 90] ; [ 5 59],[ 7.22981366 89.77018634] ; [ 4.77018634 59.22981366],0
u3,1,0.946225,0.004549,[23 10] ; [11  5],[22.89795918 10.10204082] ; [11.10204082  4.89795918],0
a8,1,0.953032,0.003469,[15 77] ; [10 50],[15.13157895 76.86842105] ; [ 9.86842105 50.13157895],0
p9,1,0.966482,0.001766,[81 15] ; [53 10],[80.90566038 15.09433962] ; [53.09433962  9.90566038],0
u2,1,1.0,0.0,[20 12] ; [10  6],[20. 12.] ; [10.  6.],0
