Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000218,13.67078,[18 25] ; [34  8],[26.30588235 16.69411765] ; [25.69411765 16.30588235],1
p3,1,0.002586,9.078966,[13 31] ; [26 16],[19.95348837 24.04651163] ; [19.04651163 22.95348837],0
p6,1,0.008807,6.861497,[10 31] ; [22 20],[15.80722892 25.19277108] ; [16.19277108 25.80722892],0
a2,1,0.030673,4.671166,[ 6 38] ; [14 28],[10.23255814 33.76744186] ; [ 9.76744186 32.23255814],0
n2,1,0.032189,4.588426,[12  2] ; [5 6],[9.52 4.48] ; [7.48 3.52],0
p2,1,0.032595,4.566947,[29 15] ; [36  6],[33.25581395 10.74418605] ; [31.74418605 10.25581395],0
d1,1,0.076189,3.144378,[21 23] ; [28 14],[25.06976744 18.93023256] ; [23.93023256 18.06976744],0
d2,1,0.084385,2.978355,[18 26] ; [25 17],[22. 22.] ; [21. 21.],0
p10,1,0.089438,2.884468,[29 14] ; [35  7],[32.37647059 10.62352941] ; [31.62352941 10.37647059],0
b1,1,0.125773,2.343919,[11 33] ; [17 25],[14.3255814 29.6744186] ; [13.6744186 28.3255814],0
a5,1,0.127344,2.324582,[28 16] ; [33  9],[31.20930233 12.79069767] ; [29.79069767 12.20930233],0
v4,1,0.146779,2.10541,[37  6] ; [40  2],[38.95294118  4.04705882] ; [38.04705882  3.95294118],0
b4,1,0.14896,2.082867,[26 18] ; [31 11],[29.1627907 14.8372093] ; [27.8372093 14.1627907],0
d5,1,0.157202,2.000935,[35  9] ; [38  4],[37.34883721  6.65116279] ; [35.65116279  6.34883721],0
d3,1,0.157612,1.996993,[31 13] ; [35  7],[33.76744186 10.23255814] ; [32.23255814  9.76744186],0
u1,1,0.225572,1.468568,[ 6 38] ; [10 32],[ 8.18604651 35.81395349] ; [ 7.81395349 34.18604651],0
p8,1,0.234376,1.414107,[16 27] ; [21 21],[18.71764706 24.28235294] ; [18.28235294 23.71764706],0
a4,1,0.290568,1.116988,[15 29] ; [19 23],[17.39534884 26.60465116] ; [16.60465116 25.39534884],0
b3,1,0.30832,1.037859,[13 15] ; [10 20],[11.10344828 16.89655172] ; [11.89655172 18.10344828],0
b2,1,0.30832,1.037859,[13 15] ; [10 20],[11.10344828 16.89655172] ; [11.89655172 18.10344828],0
p11,1,0.309569,1.032515,[28 16] ; [31 11],[30.18604651 13.81395349] ; [28.81395349 13.18604651],0
u3,1,0.314065,1.013503,[8 3] ; [9 1],[8.9047619 2.0952381] ; [8.0952381 1.9047619],0
n6,1,0.362664,0.828647,[27 17] ; [29 12],[28.98823529 15.01176471] ; [27.01176471 13.98823529],0
b5,1,0.367153,0.813277,[23 21] ; [26 16],[25.06976744 18.93023256] ; [23.93023256 18.06976744],0
r4,1,0.375486,0.785428,[37  7] ; [38  4],[38.37209302  5.62790698] ; [36.62790698  5.37209302],0
p1,1,0.396246,0.719689,[ 3 41] ; [ 5 36],[ 4.14117647 39.85882353] ; [ 3.85882353 37.14117647],0
n3,1,0.474895,0.510563,[11  2] ; [8 3],[10.29166667  2.70833333] ; [8.70833333 2.29166667],0
s8,1,0.498503,0.458122,[23 21] ; [25 17],[24.55813953 19.44186047] ; [23.44186047 18.55813953],0
s5,1,0.557663,0.343767,[15 25] ; [18 23],[16.2962963 23.7037037] ; [16.7037037 24.2962963],0
v3,1,0.56661,0.328387,[14 27] ; [11 28],[12.8125 28.1875] ; [12.1875 26.8125],0
r3,1,0.58449,0.299032,[42  2] ; [41  1],[42.46511628  1.53488372] ; [40.53488372  1.46511628],0
d4,1,0.592164,0.286977,[37  7] ; [37  5],[37.86046512  6.13953488] ; [36.13953488  5.86046512],0
p9,1,0.594853,0.282828,[32 10] ; [34  8],[33.  9.] ; [33.  9.],0
a6,1,0.595701,0.281529,[28 16] ; [29 13],[29.1627907 14.8372093] ; [27.8372093 14.1627907],0
s4,1,0.595701,0.281529,[16 28] ; [13 29],[14.8372093 29.1627907] ; [14.1627907 27.8372093],0
n1,1,0.621685,0.243506,[5 9] ; [5 6],[5.6 8.4] ; [4.4 6.6],0
s2,1,0.631254,0.230364,[25 19] ; [26 16],[26.09302326 17.90697674] ; [24.90697674 17.09302326],0
v1,1,0.650326,0.205489,[21 22] ; [18 23],[19.96428571 23.03571429] ; [19.03571429 21.96428571],0
n4,1,0.666143,0.186147,[23 21] ; [20 22],[22. 22.] ; [21. 21.],0
r1,1,0.712918,0.13538,[32 12] ; [32 10],[32.74418605 11.25581395] ; [31.25581395 10.74418605],0
