Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.46852,[67 97] ; [84 40],[85.98611111 78.01388889] ; [65.01388889 58.98611111],1
n3,1,0.228787,1.448389,[37 22] ; [29 10],[39.73469388 19.26530612] ; [26.26530612 12.73469388],0
a6,1,0.232048,1.428261,[121  51] ; [83 47],[116.18543046  55.81456954] ; [87.81456954 42.18543046],0
n2,1,0.24238,1.366695,[38 23] ; [28 10],[40.66666667 20.33333333] ; [25.33333333 12.66666667],0
n4,1,0.280455,1.164885,[113  59] ; [93 37],[117.32450331  54.67549669] ; [88.67549669 41.32450331],0
u2,1,0.280711,1.163646,[24 26] ; [17 11],[26.28205128 23.71794872] ; [14.71794872 13.28205128],0
s1,1,0.283716,1.149204,[  4 165] ; [  6 124],[  5.65217391 163.34782609] ; [  4.34782609 125.65217391],0
a8,1,0.324435,0.970983,[ 19 141] ; [ 19 100],[ 21.7921147 138.2078853] ; [ 16.2078853 102.7921147],0
b1,1,0.336872,0.922298,[ 67 105] ; [44 87],[ 63.00990099 108.99009901] ; [47.99009901 83.00990099],0
p10,1,0.367814,0.811037,[117  52] ; [94 33],[120.46959459  48.53040541] ; [90.53040541 36.46959459],0
d2,1,0.398435,0.713043,[87 82] ; [61 70],[83.37333333 85.62666667] ; [64.62666667 66.37333333],0
u4,1,0.445424,0.58227,[  2 170] ; [  3 128],[  2.83828383 169.16171617] ; [  2.16171617 128.83828383],0
s4,1,0.472429,0.516288,[ 24 147] ; [ 22 107],[ 26.22 144.78] ; [ 19.78 109.22],0
d1,1,0.606958,0.264629,[110  62] ; [80 51],[107.85478548  64.14521452] ; [82.14521452 48.85478548],0
p8,1,0.619383,0.246736,[ 51 117] ; [42 85],[ 52.96271186 115.03728814] ; [40.03728814 86.96271186],0
n6,1,0.626385,0.236996,[133  38] ; [98 32],[131.23255814  39.76744186] ; [99.76744186 30.23255814],0
d3,1,0.654196,0.20065,[119  52] ; [88 43],[117.20860927  53.79139073] ; [89.79139073 41.20860927],0
a2,1,0.721167,0.127377,[ 39 133] ; [32 99],[ 40.30363036 131.69636964] ; [ 30.69636964 100.30363036],0
u3,1,0.816092,0.054091,[26 25] ; [14 15],[25.5 25.5] ; [14.5 14.5],0
d4,1,0.8656,0.028646,[149  22] ; [115  16],[149.48344371  21.51655629] ; [114.51655629  16.48344371],0
u1,1,0.891825,0.018495,[ 24 148] ; [ 19 112],[ 24.40924092 147.59075908] ; [ 18.59075908 112.40924092],0
b4,1,0.915122,0.011359,[104  68] ; [80 51],[104.44884488  67.55115512] ; [79.55115512 51.44884488],0
a1,1,0.976729,0.000851,[  8 164] ; [  6 125],[  7.94719472 164.05280528] ; [  6.05280528 124.94719472],0
