Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,87.872865,[228  87] ; [ 5 55],[195.72 119.28] ; [37.28 22.72],1
d4,1,0.0,74.570333,[285  30] ; [27 33],[262.08  52.92] ; [49.92 10.08],1
d3,1,0.0,42.513555,[235  80] ; [19 41],[213.36 101.64] ; [40.64 19.36],1
d2,1,1.3e-05,19.036031,[175 139] ; [15 45],[159.51871658 154.48128342] ; [30.48128342 29.51871658],1
u1,1,8.1e-05,15.52567,[ 84 231] ; [ 2 58],[ 72.24 242.76] ; [13.76 46.24],1
a4,1,0.000131,14.626168,[163 151] ; [15 45],[149.44385027 164.55614973] ; [28.55614973 31.44385027],1
a2,1,0.001446,10.146104,[ 94 221] ; [ 6 54],[ 84. 231.] ; [16. 44.],0
a3,1,0.002022,9.529291,[247  67] ; [36 24],[237.59893048  76.40106952] ; [45.40106952 14.59893048],0
v1,1,0.003792,8.380736,[196 106] ; [27 33],[186.03867403 115.96132597] ; [36.96132597 23.03867403],0
p1,1,0.004669,8.00357,[ 32 281] ; [14 46],[ 38.60053619 274.39946381] ; [ 7.39946381 52.60053619],0
p2,1,0.00835,6.956722,[286  27] ; [48 12],[280.27345845  32.72654155] ; [53.72654155  6.27345845],0
a5,1,0.011272,6.421845,[260  55] ; [41 19],[252.84  62.16] ; [48.16 11.84],0
p12,1,0.032328,4.580999,[ 32 280] ; [12 48],[ 36.90322581 275.09677419] ; [ 7.09677419 52.90322581],0
p8,1,0.072319,3.229587,[212 100] ; [47 12],[217.81132075  94.18867925] ; [41.18867925 17.81132075],0
a7,1,0.074566,3.179529,[234  80] ; [38 22],[228.36363636  85.63636364] ; [43.63636364 16.36363636],0
p10,1,0.080639,3.051982,[291  21] ; [52  8],[287.67741935  24.32258065] ; [55.32258065  4.67741935],0
u3,1,0.088113,2.908516,[44 23] ; [11 13],[40.49450549 26.50549451] ; [14.50549451  9.49450549],0
r3,1,0.098326,2.732495,[305   8] ; [56  4],[302.93029491  10.06970509] ; [58.06970509  1.93029491],0
p4,1,0.100532,2.697091,[264  51] ; [45 15],[259.56  55.44] ; [49.44 10.56],0
n5,1,0.118284,2.439899,[262  52] ; [45 15],[257.7486631  56.2513369] ; [49.2513369 10.7486631],0
n4,1,0.147294,2.100055,[270  45] ; [47 13],[266.28  48.72] ; [50.72  9.28],0
n6,1,0.175692,1.833697,[285  29] ; [51  9],[282.09625668  31.90374332] ; [53.90374332  6.09625668],0
b4,1,0.190172,1.716284,[176 139] ; [39 21],[180.6 134.4] ; [34.4 25.6],0
n2,1,0.191621,1.705111,[36 11] ; [5 4],[34.41071429 12.58928571] ; [6.58928571 2.41071429],0
s2,1,0.236866,1.39915,[171 140] ; [28 32],[166.81671159 144.18328841] ; [32.18328841 27.81671159],0
b1,1,0.291051,1.114754,[124 191] ; [28 32],[127.68 187.32] ; [24.32 35.68],0
p9,1,0.292945,1.106037,[294  20] ; [53  6],[292.11260054  21.88739946] ; [54.88739946  4.11260054],0
n3,1,0.293558,1.103231,[34 13] ; [8 1],[35.25 11.75] ; [6.75 2.25],0
v4,1,0.305313,1.050842,[305   8] ; [57  3],[303.769437   9.230563] ; [58.230563  1.769437],0
s6,1,0.312253,1.021124,[222  86] ; [38 20],[218.79781421  89.20218579] ; [41.20218579 16.79781421],0
r2,1,0.329804,0.949669,[298  12] ; [56  4],[296.59459459  13.40540541] ; [57.40540541  2.59459459],0
v3,1,0.37679,0.781148,[145 159] ; [24 34],[141.92265193 162.07734807] ; [27.07734807 30.92265193],0
b5,1,0.37683,0.781019,[177 138] ; [30 30],[173.88 141.12] ; [33.12 26.88],0
v2,1,0.413053,0.669997,[194 111] ; [33 24],[191.25690608 113.74309392] ; [35.74309392 21.25690608],0
a8,1,0.511998,0.429982,[ 38 243] ; [ 6 52],[ 36.4719764 244.5280236] ; [ 7.5280236 50.4719764],0
s8,1,0.523295,0.407395,[168 145] ; [29 30],[165.75537634 147.24462366] ; [31.24462366 27.75537634],0
b3,1,0.54199,0.371864,[ 90 124] ; [18 20],[ 91.71428571 122.28571429] ; [16.28571429 21.71428571],0
b2,1,0.54199,0.371864,[ 90 124] ; [18 20],[ 91.71428571 122.28571429] ; [16.28571429 21.71428571],0
s3,1,0.559854,0.339956,[186 124] ; [33 26],[183.98373984 126.01626016] ; [35.01626016 23.98373984],0
a6,1,0.567433,0.326997,[226  88] ; [41 19],[224.1657754  89.8342246] ; [42.8342246 17.1657754],0
u4,1,0.597652,0.278552,[  9 305] ; [ 1 59],[  8.39572193 305.60427807] ; [ 1.60427807 58.39572193],0
p7,1,0.640301,0.218349,[246  64] ; [46 14],[244.64864865  65.35135135] ; [47.35135135 12.64864865],0
p5,1,0.663492,0.18931,[ 60 252] ; [13 47],[ 61.22580645 250.77419355] ; [11.77419355 48.22580645],0
r4,1,0.710969,0.137311,[293  22] ; [55  5],[292.32  22.68] ; [55.68  4.32],0
s4,1,0.720924,0.127609,[ 51 259] ; [11 49],[ 51.94594595 258.05405405] ; [10.05405405 49.94594595],0
p6,1,0.752077,0.099794,[148 162] ; [29 29],[149.10326087 160.89673913] ; [27.89673913 30.10326087],0
r1,1,0.81183,0.056675,[256  56] ; [50 10],[256.64516129  55.35483871] ; [49.35483871 10.64516129],0
s5,1,0.835315,0.043218,[121 181] ; [22 35],[120.29526462 181.70473538] ; [22.70473538 34.29526462],0
u2,1,0.86625,0.028366,[41 27] ; [14 10],[40.65217391 27.34782609] ; [14.34782609  9.65217391],0
s7,1,0.867494,0.027836,[172 128] ; [32 25],[171.42857143 128.57142857] ; [32.57142857 24.42857143],0
n1,1,0.87074,0.026478,[17 30] ; [3 6],[16.78571429 30.21428571] ; [3.21428571 5.78571429],0
a1,1,0.926633,0.008479,[ 20 295] ; [ 4 56],[ 20.16 294.84] ; [ 3.84 56.16],0
s1,1,0.95227,0.003583,[ 10 304] ; [ 2 58],[ 10.07486631 303.92513369] ; [ 1.92513369 58.07486631],0
