Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.194431,[ 3 57] ; [257 100],[37.41007194 22.58992806] ; [222.58992806 134.41007194],1
d5,1,0.0,44.864257,[34 26] ; [321  36],[51.07913669  8.92086331] ; [303.92086331  53.07913669],1
d3,1,0.0,36.88652,[24 36] ; [278  79],[43.45323741 16.54676259] ; [258.54676259  98.45323741],1
d2,1,3e-06,21.758307,[13 47] ; [193 163],[29.71153846 30.28846154] ; [176.28846154 179.71153846],1
s5,1,6.2e-05,16.027815,[ 9 50] ; [147 197],[22.83870968 36.16129032] ; [133.16129032 210.83870968],1
a4,1,0.000628,11.690332,[16 43] ; [182 174],[28.14939759 30.85060241] ; [169.85060241 186.14939759],1
u1,1,0.001226,10.450125,[ 3 57] ; [ 83 274],[12.37410072 47.62589928] ; [ 73.62589928 283.37410072],0
s2,1,0.001929,9.616211,[20 39] ; [196 156],[31.00729927 27.99270073] ; [184.99270073 167.00729927],0
a3,1,0.008522,6.920311,[38 22] ; [280  75],[45.97590361 14.02409639] ; [272.02409639  82.97590361],0
a2,1,0.01063,6.526186,[ 8 52] ; [104 253],[16.11510791 43.88489209] ; [ 95.88489209 261.11510791],0
s6,1,0.013481,6.104926,[33 25] ; [255  95],[40.94117647 17.05882353] ; [247.05882353 102.94117647],0
p8,1,0.021518,5.284381,[28 30] ; [225 126],[35.87775061 22.12224939] ; [217.12224939 133.87775061],0
b2,1,0.02282,5.182139,[11 31] ; [101 123],[17.68421053 24.31578947] ; [ 94.31578947 129.68421053],0
b3,1,0.02282,5.182139,[11 31] ; [101 123],[17.68421053 24.31578947] ; [ 94.31578947 129.68421053],0
p9,1,0.02418,5.081691,[49 11] ; [321  31],[53.88349515  6.11650485] ; [316.11650485  35.88349515],0
p1,1,0.0452,4.011156,[10 50] ; [ 30 326],[ 5.76923077 54.23076923] ; [ 34.23076923 321.76923077],0
s8,1,0.046036,3.980262,[23 37] ; [185 169],[30.14492754 29.85507246] ; [177.85507246 176.14492754],0
v3,1,0.047817,3.916395,[23 37] ; [180 165],[30.07407407 29.92592593] ; [172.92592593 172.07407407],0
n3,1,0.051437,3.793989,[14  1] ; [39 18],[11.04166667  3.95833333] ; [41.95833333 15.04166667],0
a5,1,0.052502,3.759698,[41 19] ; [284  73],[46.76258993 13.23741007] ; [278.23741007  78.76258993],0
v2,1,0.052923,3.746359,[34 24] ; [248 100],[40.28571429 17.71428571] ; [241.71428571 106.28571429],0
p12,1,0.059471,3.552089,[ 2 58] ; [ 40 315],[ 6.07228916 53.92771084] ; [ 35.92771084 319.07228916],0
a6,1,0.066577,3.365452,[35 25] ; [250 106],[41.10576923 18.89423077] ; [243.89423077 112.10576923],0
