Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000282,13.188633,[48 32] ; [44  5],[57.05426357 22.94573643] ; [34.94573643 14.05426357],1
s6,1,0.001205,10.483255,[29 51] ; [31 16],[37.79527559 42.20472441] ; [22.20472441 24.79527559],0
d5,1,0.002653,9.032029,[53 27] ; [44  5],[60.15503876 19.84496124] ; [36.84496124 12.15503876],0
p4,1,0.003071,8.764807,[20 59] ; [25 24],[27.7734375 51.2265625] ; [17.2265625 31.7734375],0
d4,1,0.004021,8.274442,[54 26] ; [44  5],[60.7751938 19.2248062] ; [37.2248062 11.7751938],0
r4,1,0.00664,7.367848,[43 37] ; [38 11],[50.23255814 29.76744186] ; [30.76744186 18.23255814],0
v3,1,0.008081,7.015484,[17 60] ; [21 26],[23.59677419 53.40322581] ; [14.40322581 32.59677419],0
r1,1,0.010205,6.598843,[46 34] ; [39 10],[52.71317829 27.28682171] ; [32.28682171 16.71317829],0
a7,1,0.014802,5.939923,[47 33] ; [39 10],[53.33333333 26.66666667] ; [32.66666667 16.33333333],0
v1,1,0.024555,5.055007,[22 58] ; [23 26],[27.90697674 52.09302326] ; [17.09302326 31.90697674],0
r2,1,0.02688,4.898477,[62 16] ; [46  3],[66.33070866 11.66929134] ; [41.66929134  7.33070866],0
n6,1,0.028758,4.782043,[41 38] ; [35 14],[46.90625 32.09375] ; [29.09375 19.90625],0
a1,1,0.038978,4.261835,[10 70] ; [ 1 48],[ 6.82170543 73.17829457] ; [ 4.17829457 44.82170543],0
v4,1,0.041358,4.161277,[58 22] ; [43  6],[62.63565891 17.36434109] ; [38.36434109 10.63565891],0
a5,1,0.042691,4.107597,[41 39] ; [34 15],[46.51162791 33.48837209] ; [28.48837209 20.51162791],0
d1,1,0.043877,4.061282,[36 44] ; [31 18],[41.5503876 38.4496124] ; [25.4496124 23.5503876],0
p6,1,0.048517,3.891993,[ 7 72] ; [10 37],[10.65873016 68.34126984] ; [ 6.34126984 40.65873016],0
u2,1,0.058782,3.571429,[11 24] ; [9 6],[14. 21.] ; [6. 9.],0
p3,1,0.062253,3.476333,[15 65] ; [16 32],[19.375 60.625] ; [11.625 36.375],0
s2,1,0.069064,3.305118,[27 53] ; [24 24],[31.875 48.125] ; [19.125 28.875],0
b1,1,0.069981,3.283472,[49 31] ; [22 27],[44.03100775 35.96899225] ; [26.96899225 22.03100775],0
u3,1,0.091368,2.850106,[12 23] ; [9 6],[14.7 20.3] ; [6.3 8.7],0
u1,1,0.097757,2.741754,[ 8 72] ; [10 39],[11.1627907 68.8372093] ; [ 6.8372093 42.1627907],0
s1,1,0.105636,2.618326,[10 69] ; [ 2 47],[ 7.40625 71.59375] ; [ 4.59375 44.40625],0
p10,1,0.118413,2.43819,[28 50] ; [24 24],[32.19047619 45.80952381] ; [19.80952381 28.19047619],0
p5,1,0.125165,2.351472,[ 7 73] ; [ 1 48],[ 4.96124031 75.03875969] ; [ 3.03875969 45.96124031],0
p1,1,0.126854,2.330591,[12 68] ; [ 3 46],[ 9.30232558 70.69767442] ; [ 5.69767442 43.30232558],0
n5,1,0.131795,2.271229,[50 30] ; [24 25],[45.89147287 34.10852713] ; [28.10852713 20.89147287],0
s8,1,0.133994,2.245614,[20 60] ; [18 30],[23.75 56.25] ; [14.25 33.75],0
a4,1,0.164397,1.933305,[30 48] ; [25 24],[33.77952756 44.22047244] ; [21.22047244 27.77952756],0
a3,1,0.185764,1.750894,[45 33] ; [34 15],[48.51968504 29.48031496] ; [30.48031496 18.51968504],0
b5,1,0.196604,1.66742,[43 37] ; [32 17],[46.51162791 33.48837209] ; [28.48837209 20.51162791],0
p8,1,0.221067,1.497429,[14 66] ; [13 36],[16.74418605 63.25581395] ; [10.25581395 38.74418605],0
s7,1,0.227402,1.457036,[25 48] ; [20 24],[28.07692308 44.92307692] ; [16.92307692 27.07692308],0
a8,1,0.24114,1.373915,[ 6 71] ; [ 1 40],[ 4.56779661 72.43220339] ; [ 2.43220339 38.56779661],0
d3,1,0.282225,1.156345,[48 32] ; [34 15],[50.85271318 29.14728682] ; [31.14728682 17.85271318],0
s5,1,0.321275,0.983747,[17 59] ; [14 32],[19.31147541 56.68852459] ; [11.68852459 34.31147541],0
b3,1,0.32143,0.983119,[20 27] ; [ 8 18],[18.02739726 28.97260274] ; [ 9.97260274 16.02739726],0
b2,1,0.32143,0.983119,[20 27] ; [ 8 18],[18.02739726 28.97260274] ; [ 9.97260274 16.02739726],0
p9,1,0.33525,0.92851,[36 40] ; [27 21],[38.61290323 37.38709677] ; [24.38709677 23.61290323],0
n3,1,0.405079,0.693196,[19 22] ; [11  8],[20.5 20.5] ; [9.5 9.5],0
a2,1,0.436703,0.604929,[15 65] ; [12 37],[16.74418605 63.25581395] ; [10.25581395 38.74418605],0
p2,1,0.452568,0.564211,[37 43] ; [26 23],[39.06976744 40.93023256] ; [23.93023256 25.06976744],0
n4,1,0.545842,0.364819,[50 30] ; [28 21],[48.37209302 31.62790698] ; [29.62790698 19.37209302],0
s4,1,0.570546,0.32177,[15 65] ; [11 37],[16.25 63.75] ; [ 9.75 38.25],0
n1,1,0.589022,0.291875,[19 24] ; [ 7 12],[18.03225806 24.96774194] ; [ 7.96774194 11.03225806],0
a6,1,0.60743,0.263935,[42 38] ; [28 21],[43.41085271 36.58914729] ; [26.58914729 22.41085271],0
u4,1,0.724197,0.124507,[ 1 79] ; [ 1 48],[ 1.24031008 78.75968992] ; [ 0.75968992 48.24031008],0
b4,1,0.7897,0.071129,[46 34] ; [27 22],[45.27131783 34.72868217] ; [27.72868217 21.27131783],0
n2,1,0.806043,0.060287,[24 20] ; [11  8],[24.44444444 19.55555556] ; [10.55555556  8.44444444],0
s3,1,0.838548,0.041515,[32 46] ; [21 28],[32.5511811 45.4488189] ; [20.4488189 28.5511811],0
d2,1,0.855707,0.033066,[39 40] ; [25 24],[39.5 39.5] ; [24.5 24.5],0
p12,1,0.880094,0.022756,[ 2 78] ; [ 1 47],[ 1.875 78.125] ; [ 1.125 46.875],0
