Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,92.206757,[132  44] ; [14 83],[94.12454212 81.87545788] ; [51.87545788 45.12454212],1
d5,1,0.0,85.290847,[173   2] ; [53 43],[145.94095941  29.05904059] ; [80.05904059 15.94095941],1
d4,1,0.0,73.243783,[172   3] ; [57 40],[147.33455882  27.66544118] ; [81.66544118 15.33455882],1
d3,1,0.0,61.611921,[157  19] ; [43 52],[129.88929889  46.11070111] ; [70.11070111 24.88929889],1
a5,1,0.0,50.997314,[155  21] ; [47 50],[130.22710623  45.77289377] ; [71.77289377 25.22710623],1
a2,1,0.0,25.458462,[ 64 112] ; [ 8 89],[ 46.41758242 129.58241758] ; [25.58241758 71.41758242],1
a4,1,2e-06,22.536959,[108  68] ; [30 66],[89.29411765 86.70588235] ; [48.70588235 47.29411765],1
u1,1,3e-06,21.883433,[ 54 122] ; [ 6 91],[ 38.68131868 137.31868132] ; [21.31868132 75.68131868],1
a3,1,4e-06,21.332967,[141  33] ; [53 44],[124.56088561  49.43911439] ; [69.43911439 27.56088561],1
p9,1,0.000157,14.286152,[163  12] ; [75 22],[153.125  21.875] ; [84.875 12.125],1
p4,1,0.00021,13.73848,[146  30] ; [61 36],[133.45054945  42.54945055] ; [73.54945055 23.45054945],1
r4,1,0.001806,9.737157,[167   9] ; [81 16],[159.88278388  16.11721612] ; [88.11721612  8.88278388],0
s8,1,0.00335,8.606245,[106  70] ; [40 56],[94.47058824 81.52941176] ; [51.52941176 44.47058824],0
r2,1,0.003635,8.457535,[170   3] ; [87  9],[165.28252788   7.71747212] ; [91.71747212  4.28252788],0
p10,1,0.00445,8.090434,[153  22] ; [70 25],[144.53703704  30.46296296] ; [78.46296296 16.53703704],0
n4,1,0.006052,7.534864,[151  25] ; [70 27],[142.47619048  33.52380952] ; [78.52380952 18.47619048],0
r1,1,0.013544,6.096572,[146  30] ; [68 29],[137.96336996  38.03663004] ; [76.03663004 20.96336996],0
s6,1,0.014882,5.930436,[132  42] ; [58 36],[123.35820896  50.64179104] ; [66.64179104 27.35820896],0
p3,1,0.016673,5.730496,[115  61] ; [49 48],[105.72893773  70.27106227] ; [58.27106227 38.72893773],0
v1,1,0.021449,5.289969,[112  62] ; [48 48],[103.11111111  70.88888889] ; [56.88888889 39.11111111],0
n6,1,0.029269,4.751736,[157  18] ; [77 19],[151.10701107  23.89298893] ; [82.89298893 13.10701107],0
s3,1,0.050759,3.816201,[108  67] ; [48 49],[100.36764706  74.63235294] ; [55.63235294 41.36764706],0
s5,1,0.060388,3.526692,[71 97] ; [28 64],[ 63.96923077 104.03076923] ; [35.03076923 56.96923077],0
a8,1,0.083093,3.003334,[ 17 140] ; [17 74],[ 21.52419355 135.47580645] ; [12.47580645 78.52419355],0
p8,1,0.10313,2.656466,[116  58] ; [55 42],[109.79335793  64.20664207] ; [61.20664207 35.79335793],0
n3,1,0.10964,2.559401,[28  6] ; [16  9],[25.3559322  8.6440678] ; [18.6440678  6.3559322],0
a7,1,0.128893,2.305781,[132  44] ; [63 32],[126.64206642  49.35793358] ; [68.35793358 26.64206642],0
s2,1,0.138241,2.197431,[108  68] ; [50 46],[102.23529412  73.76470588] ; [55.76470588 40.23529412],0
s4,1,0.15738,1.999218,[ 42 131] ; [16 79],[ 37.44029851 135.55970149] ; [20.55970149 74.44029851],0
a6,1,0.16485,1.92916,[121  54] ; [59 38],[115.80882353  59.19117647] ; [64.19117647 32.80882353],0
u3,1,0.17578,1.832949,[24 11] ; [23 20],[21.08974359 13.91025641] ; [25.91025641 17.08974359],0
v3,1,0.18412,1.764052,[ 67 103] ; [30 66],[ 61.9924812 108.0075188] ; [35.0075188 60.9924812],0
p12,1,0.213853,1.545152,[ 14 160] ; [ 4 93],[ 11.55719557 162.44280443] ; [ 6.44280443 90.55719557],0
a1,1,0.219732,1.50612,[  9 167] ; [ 2 95],[  7.09157509 168.90842491] ; [ 3.90842491 93.09157509],0
n5,1,0.238002,1.392387,[139  37] ; [69 26],[135.08487085  40.91512915] ; [72.91512915 22.08487085],0
v2,1,0.272942,1.201902,[105  67] ; [52 44],[100.76119403  71.23880597] ; [56.23880597 39.76119403],0
v4,1,0.28415,1.147131,[170   6] ; [91  6],[168.26373626   7.73626374] ; [92.73626374  4.26373626],0
b4,1,0.289107,1.123777,[106  70] ; [52 45],[101.86080586  74.13919414] ; [56.13919414 40.86080586],0
