Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,80.882893,[253 102] ; [ 7 55],[221.34292566 133.65707434] ; [38.65707434 23.34292566],1
d4,1,0.0,44.864257,[321  34] ; [36 26],[303.92086331  51.07913669] ; [53.07913669  8.92086331],1
d3,1,7.1e-05,15.789769,[270  85] ; [32 30],[257.09832134  97.90167866] ; [44.90167866 17.09832134],1
a5,1,0.000171,14.12254,[288  67] ; [37 25],[276.67865707  78.32134293] ; [48.32134293 13.67865707],1
u1,1,0.000243,13.465686,[ 84 271] ; [ 2 60],[ 73.21342926 281.78657074] ; [12.78657074 49.21342926],1
a4,1,0.000276,13.227217,[182 172] ; [16 45],[168.89638554 185.10361446] ; [29.10361446 31.89638554],1
d2,1,0.000469,12.233127,[188 166] ; [18 44],[175.29807692 178.70192308] ; [30.70192308 31.29807692],1
p3,1,0.002194,9.380023,[217 138] ; [25 37],[206.01918465 148.98081535] ; [35.98081535 26.01918465],0
p1,1,0.004803,7.952246,[ 28 326] ; [12 50],[ 34.03846154 319.96153846] ; [ 5.96153846 56.03846154],0
s5,1,0.006088,7.523965,[142 200] ; [14 47],[132.38709677 209.61290323] ; [23.61290323 37.38709677],0
a2,1,0.00721,7.2199,[104 251] ; [ 8 54],[ 95.34772182 259.65227818] ; [16.65227818 45.34772182],0
n4,1,0.010297,6.582765,[298  55] ; [44 18],[290.9060241  62.0939759] ; [51.0939759 10.9060241],0
a7,1,0.011199,6.433477,[271  83] ; [38 24],[262.94711538  91.05288462] ; [46.05288462 15.94711538],0
v3,1,0.012239,6.275854,[181 162] ; [22 40],[171.92345679 171.07654321] ; [31.07654321 30.92345679],0
p4,1,0.018109,5.585606,[253 101] ; [35 27],[245.07692308 108.92307692] ; [42.92307692 19.07692308],0
r3,1,0.023877,5.103568,[345   9] ; [56  5],[342.05783133  11.94216867] ; [58.94216867  2.05783133],0
r4,1,0.036868,4.356502,[331  24] ; [53  9],[326.90647482  28.09352518] ; [57.09352518  4.90647482],0
v4,1,0.039,4.260876,[342  10] ; [56  5],[339.21549637  12.78450363] ; [58.78450363  2.21549637],0
b1,1,0.064795,3.410192,[128 227] ; [30 32],[134.50839329 220.49160671] ; [23.49160671 38.50839329],0
p6,1,0.07195,3.237968,[159 188] ; [20 40],[152.61179361 194.38820639] ; [26.38820639 33.61179361],0
r2,1,0.113056,2.510971,[338  13] ; [56  5],[335.66504854  15.33495146] ; [58.33495146  2.66504854],0
s4,1,0.117206,2.454264,[ 55 296] ; [ 5 57],[ 50.99273608 300.00726392] ; [ 9.00726392 52.99273608],0
a3,1,0.14239,2.151941,[275  78] ; [43 19],[270.49156627  82.50843373] ; [47.50843373 14.49156627],0
s6,1,0.149265,2.07975,[249  97] ; [39 23],[244.23529412 101.76470588] ; [43.76470588 18.23529412],0
s8,1,0.15602,2.012379,[182 170] ; [26 36],[176.85024155 175.14975845] ; [31.14975845 30.85024155],0
s1,1,0.173694,1.850768,[  7 342] ; [ 3 58],[  8.51219512 340.48780488] ; [ 1.48780488 59.51219512],0
a6,1,0.18461,1.760117,[247 107] ; [38 24],[242.52403846 111.47596154] ; [42.47596154 19.52403846],0
n3,1,0.188374,1.730288,[46 14] ; [7 5],[44.16666667 15.83333333] ; [8.83333333 3.16666667],0
p10,1,0.19451,1.683127,[308  42] ; [50 11],[304.86618005  45.13381995] ; [53.13381995  7.86618005],0
p9,1,0.222356,1.489103,[317  33] ; [53  9],[314.32038835  35.67961165] ; [55.67961165  6.32038835],0
v2,1,0.223617,1.481005,[245 102] ; [37 22],[241.01970443 105.98029557] ; [40.98029557 18.01970443],0
