Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,51.494854,[43  4] ; [25 67],[22.99280576 24.00719424] ; [45.00719424 46.99280576],1
s6,1,1e-06,25.173989,[34 12] ; [27 66],[20.18705036 25.81294964] ; [40.81294964 52.18705036],1
s7,1,0.000139,14.516696,[22 22] ; [15 69],[12.71875 31.28125] ; [24.28125 59.71875],1
r3,1,0.000194,13.884695,[45  2] ; [63 30],[36.25714286 10.74285714] ; [71.74285714 21.25714286],1
s8,1,0.000339,12.840188,[20 27] ; [14 79],[11.41428571 35.58571429] ; [22.58571429 70.41428571],1
s5,1,0.001644,9.909829,[13 31] ; [ 8 84],[ 6.79411765 37.20588235] ; [14.20588235 77.79411765],0
u3,1,0.001959,9.587814,[15  1] ; [17 18],[10.03921569  5.96078431] ; [21.96078431 13.03921569],0
r2,1,0.002036,9.51695,[44  1] ; [71 21],[37.77372263  7.22627737] ; [77.22627737 14.77372263],0
v4,1,0.002848,8.902316,[43  3] ; [65 26],[36.26277372  9.73722628] ; [71.73722628 19.26277372],0
d4,1,0.021977,5.247632,[39  7] ; [61 31],[33.33333333 12.66666667] ; [66.66666667 25.33333333],0
r4,1,0.028529,4.795827,[37 10] ; [56 37],[31.22142857 15.77857143] ; [61.77857143 31.22142857],0
p4,1,0.037977,4.30606,[21 26] ; [25 67],[15.55395683 31.44604317] ; [30.44604317 61.55395683],0
p10,1,0.040364,4.202529,[30 16] ; [43 49],[24.33333333 21.66666667] ; [48.66666667 43.33333333],0
d1,1,0.044579,4.034478,[25 22] ; [33 60],[19.47142857 27.52857143] ; [38.52857143 54.47142857],0
n2,1,0.048652,3.887333,[14  3] ; [19 16],[10.78846154  6.21153846] ; [22.21153846 12.78846154],0
s4,1,0.048994,3.875543,[ 8 39] ; [ 6 87],[ 4.7 42.3] ; [ 9.3 83.7],0
v2,1,0.052141,3.771226,[22 20] ; [30 57],[16.93023256 25.06976744] ; [35.06976744 51.93023256],0
n3,1,0.052317,3.765597,[14  3] ; [18 15],[10.88  6.12] ; [21.12 11.88],0
v1,1,0.066704,3.362309,[21 23] ; [29 63],[16.17647059 27.82352941] ; [33.82352941 58.17647059],0
p9,1,0.109985,2.554436,[32 14] ; [51 41],[27.66666667 18.33333333] ; [55.33333333 36.66666667],0
d3,1,0.15682,2.004628,[31 15] ; [51 42],[27.13669065 18.86330935] ; [54.86330935 38.13669065],0
a4,1,0.195493,1.67573,[13 34] ; [36 57],[16.45 30.55] ; [32.55 60.45],0
v3,1,0.198158,1.655897,[14 28] ; [20 68],[10.98461538 31.01538462] ; [23.01538462 64.98461538],0
p11,1,0.210802,1.565912,[28 19] ; [45 48],[24.50714286 22.49285714] ; [48.49285714 44.50714286],0
p12,1,0.215613,1.533333,[ 2 44] ; [ 1 91],[ 1. 45.] ; [ 2. 90.],0
a5,1,0.245704,1.347566,[33 14] ; [56 37],[29.87857143 17.12142857] ; [59.12142857 33.87857143],0
p3,1,0.245813,1.346946,[16 31] ; [23 70],[13.09285714 33.90714286] ; [25.90714286 67.09285714],0
a8,1,0.271248,1.210423,[ 6 37] ; [ 7 82],[ 4.23484848 38.76515152] ; [ 8.76515152 80.23484848],0
b4,1,0.310595,1.028143,[29 18] ; [49 44],[26.18571429 20.81428571] ; [51.81428571 41.18571429],0
p8,1,0.422498,0.643357,[11 35] ; [28 64],[13. 33.] ; [26. 66.],0
a6,1,0.427342,0.630036,[27 19] ; [61 32],[29.12230216 16.87769784] ; [58.87769784 34.12230216],0
b5,1,0.439264,0.598203,[28 19] ; [49 44],[25.85 21.15] ; [51.15 41.85],0
p2,1,0.510816,0.432395,[30 17] ; [54 39],[28.2 18.8] ; [55.8 37.2],0
p5,1,0.519424,0.415038,[ 1 45] ; [ 4 88],[ 1.66666667 44.33333333] ; [ 3.33333333 88.66666667],0
p7,1,0.520352,0.413195,[20 26] ; [34 56],[18.26470588 27.73529412] ; [35.73529412 54.26470588],0
d5,1,0.545176,0.36603,[33 13] ; [62 31],[31.43884892 14.56115108] ; [63.56115108 29.43884892],0
u2,1,0.548705,0.359642,[11  5] ; [21 14],[10.03921569  5.96078431] ; [21.96078431 13.03921569],0
a7,1,0.560845,0.338243,[29 18] ; [62 31],[30.55 16.45] ; [60.45 32.55],0
d2,1,0.567752,0.326458,[16 30] ; [37 56],[17.53956835 28.46043165] ; [35.46043165 57.53956835],0
r1,1,0.631407,0.230158,[33 13] ; [63 30],[31.76978417 14.23021583] ; [64.23021583 28.76978417],0
a1,1,0.64491,0.212377,[ 3 44] ; [ 8 85],[ 3.69285714 43.30714286] ; [ 7.30714286 85.69285714],0
n1,1,0.653841,0.201092,[7 9] ; [13 22],[6.2745098 9.7254902] ; [13.7254902 21.2745098],0
n4,1,0.674876,0.175952,[23 24] ; [49 44],[24.17142857 22.82857143] ; [47.82857143 45.17142857],0
b2,1,0.717177,0.131213,[ 6 21] ; [15 43],[ 6.67058824 20.32941176] ; [14.32941176 43.67058824],0
b3,1,0.717177,0.131213,[ 6 21] ; [15 43],[ 6.67058824 20.32941176] ; [14.32941176 43.67058824],0
p1,1,0.791338,0.069999,[ 3 44] ; [ 7 85],[ 3.38129496 43.61870504] ; [ 6.61870504 85.38129496],0
n5,1,0.920617,0.009931,[19 28] ; [38 54],[19.27338129 27.72661871] ; [37.72661871 54.27338129],0
a3,1,0.927497,0.00828,[30 17] ; [58 34],[29.75539568 17.24460432] ; [58.24460432 33.75539568],0
b1,1,0.953104,0.003459,[23 24] ; [46 47],[23.16428571 23.83571429] ; [45.83571429 47.16428571],0
a2,1,0.980007,0.000628,[ 7 40] ; [14 79],[ 7.05 39.95] ; [13.95 79.05],0
s1,1,0.987524,0.000244,[ 3 44] ; [ 6 87],[ 3.02142857 43.97857143] ; [ 5.97857143 87.02142857],0
u1,1,0.987524,0.000244,[ 3 44] ; [ 6 87],[ 3.02142857 43.97857143] ; [ 5.97857143 87.02142857],0
