Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,338.210856,[ 36 264] ; [334  74],[156.77966102 143.22033898] ; [213.22033898 194.77966102],1
s6,1,0.0,138.969697,[133 164] ; [348  54],[204.37339056  92.62660944] ; [276.62660944 125.37339056],1
s7,1,0.0,101.807724,[ 82 205] ; [265 126],[146.88643068 140.11356932] ; [200.11356932 190.88643068],1
s8,1,0.0,67.425094,[ 86 214] ; [243 163],[139.80169972 160.19830028] ; [189.19830028 216.80169972],1
s5,1,0.0,25.793417,[ 71 224] ; [167 224],[102.34693878 192.65306122] ; [135.65306122 255.34693878],1
s4,1,9e-06,19.61921,[ 27 271] ; [ 87 317],[ 48.39316239 249.60683761] ; [ 65.60683761 338.39316239],1
u4,1,0.002873,8.88652,[  1 303] ; [ 15 393],[  6.83146067 297.16853933] ; [  9.16853933 398.83146067],0
r2,1,0.007844,7.068738,[289  12] ; [403   4],[294.19774011   6.80225989] ; [397.80225989   9.19774011],0
r3,1,0.008189,6.991683,[287  16] ; [399   7],[293.17066291   9.82933709] ; [392.82933709  13.17066291],0
p12,1,0.008686,6.886359,[ 16 285] ; [ 44 360],[ 25.61702128 275.38297872] ; [ 34.38297872 369.61702128],0
p9,1,0.014474,5.979423,[240  60] ; [350  53],[251.77809388  48.22190612] ; [338.22190612  64.77809388],0
n5,1,0.025276,5.004883,[215  87] ; [318  87],[227.67468175  74.32531825] ; [305.32531825  99.67468175],0
p7,1,0.038997,4.26101,[182 116] ; [269 123],[194.77971014 103.22028986] ; [256.22028986 135.77971014],0
a3,1,0.04113,4.170663,[210  93] ; [310  97],[221.91549296  81.08450704] ; [298.08450704 108.91549296],0
n2,1,0.044782,4.026835,[46 24] ; [68 17],[51.48387097 18.51612903] ; [62.51612903 22.48387097],0
p4,1,0.047105,3.94164,[170 131] ; [258 146],[182.73475177 118.26524823] ; [245.26524823 158.73475177],0
n4,1,0.048898,3.878847,[227  77] ; [329  78],[237.72714487  66.27285513] ; [318.27285513  88.72714487],0
p10,1,0.052003,3.775664,[236  64] ; [340  63],[245.80369844  54.19630156] ; [330.19630156  72.80369844],0
p6,1,0.052247,3.767857,[ 98 200] ; [161 241],[110.26 187.74] ; [148.74 253.26],0
d2,1,0.065265,3.398266,[140 163] ; [216 190],[152.14104372 150.85895628] ; [203.85895628 202.14104372],0
p5,1,0.068434,3.320181,[ 27 274] ; [ 54 349],[ 34.63210227 266.36789773] ; [ 46.36789773 356.63210227],0
r4,1,0.073269,3.208227,[290  14] ; [399   9],[294.17977528   9.82022472] ; [394.82022472  13.17977528],0
d1,1,0.081545,3.033846,[178 126] ; [265 143],[189.14606742 114.85393258] ; [253.85393258 154.14606742],0
u1,1,0.10957,2.560409,[ 53 251] ; [ 91 317],[ 61.48314607 242.51685393] ; [ 82.51685393 325.48314607],0
d4,1,0.117368,2.45209,[248  55] ; [349  56],[255.49576271  47.50423729] ; [341.50423729  63.49576271],0
p2,1,0.122631,2.383399,[245  57] ; [347  59],[252.51977401  49.48022599] ; [339.48022599  66.51977401],0
a6,1,0.13287,2.258652,[223  81] ; [276 129],[213.95768688  90.04231312] ; [285.04231312 119.95768688],0
