Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,46.376395,[17 58] ; [37  5],[34.61538462 40.38461538] ; [19.38461538 22.61538462],1
p2,1,0.217496,1.520818,[45 31] ; [29 12],[48.06837607 27.93162393] ; [25.93162393 15.06837607],0
u1,1,0.256389,1.288151,[ 2 74] ; [ 3 40],[ 3.19327731 72.80672269] ; [ 1.80672269 41.19327731],0
p9,1,0.294361,1.099569,[42 32] ; [28 14],[44.65517241 29.34482759] ; [25.34482759 16.65517241],0
s1,1,0.308361,1.037683,[ 5 71] ; [ 1 42],[ 3.83193277 72.16806723] ; [ 2.16806723 40.83193277],0
n1,1,0.309468,1.032945,[10 23] ; [6 7],[11.47826087 21.52173913] ; [4.52173913 8.47826087],0
p4,1,0.31396,1.013945,[23 52] ; [16 24],[25.43478261 49.56521739] ; [13.56521739 26.43478261],0
n3,1,0.343814,0.896158,[22 10] ; [7 6],[20.62222222 11.37777778] ; [8.37777778 4.62222222],0
n5,1,0.36842,0.808987,[48 27] ; [31 12],[50.21186441 24.78813559] ; [28.78813559 14.21186441],0
b1,1,0.392787,0.730297,[38 38] ; [18 25],[35.76470588 40.23529412] ; [20.23529412 22.76470588],0
s7,1,0.47184,0.517664,[14 57] ; [10 29],[15.49090909 55.50909091] ; [ 8.50909091 30.49090909],0
s3,1,0.473294,0.514276,[20 54] ; [14 28],[21.68965517 52.31034483] ; [12.31034483 29.68965517],0
p1,1,0.497274,0.460748,[ 6 70] ; [ 2 41],[ 5.1092437 70.8907563] ; [ 2.8907563 40.1092437],0
a8,1,0.511612,0.430769,[ 6 66] ; [ 2 38],[ 5.14285714 66.85714286] ; [ 2.85714286 37.14285714],0
p6,1,0.648447,0.207863,[11 64] ; [ 7 32],[11.84210526 63.15789474] ; [ 6.15789474 32.84210526],0
s4,1,0.673075,0.178026,[ 7 69] ; [ 3 40],[ 6.38655462 69.61344538] ; [ 3.61344538 39.38655462],0
u2,1,0.716743,0.131634,[16 22] ; [3 3],[16.40909091 21.59090909] ; [2.59090909 3.40909091],0
s2,1,0.751071,0.100634,[11 65] ; [ 7 35],[11.59322034 64.40677966] ; [ 6.40677966 35.59322034],0
u3,1,0.771176,0.084586,[13 25] ; [2 5],[12.66666667 25.33333333] ; [2.33333333 4.66666667],0
a6,1,0.798752,0.065006,[30 46] ; [18 25],[30.65546218 45.34453782] ; [17.34453782 25.65546218],0
b4,1,0.819719,0.051942,[39 37] ; [23 20],[39.59663866 36.40336134] ; [22.40336134 20.59663866],0
v4,1,0.990381,0.000145,[59 16] ; [33  9],[58.97435897 16.02564103] ; [33.02564103  8.97435897],0
