Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.391646,[24 36] ; [133  31],[42.05357143 17.94642857] ; [114.94642857  49.05357143],1
d3,1,1e-06,24.723236,[25 35] ; [126  38],[40.44642857 19.55357143] ; [110.55357143  53.44642857],1
a2,1,0.003863,8.346883,[ 5 55] ; [ 43 121],[12.85714286 47.14285714] ; [ 35.14285714 128.85714286],0
u1,1,0.008072,7.017453,[ 3 57] ; [ 32 132],[ 9.375 50.625] ; [ 25.625 138.375],0
d5,1,0.025141,5.014133,[42 18] ; [137  27],[47.94642857 12.05357143] ; [131.05357143  32.94642857],0
b1,1,0.052655,3.754828,[29 31] ; [ 56 108],[22.76785714 37.23214286] ; [ 62.23214286 101.76785714],0
n3,1,0.064051,3.429263,[13  1] ; [18  9],[10.58536585  3.41463415] ; [20.41463415  6.58536585],0
r4,1,0.079052,3.084295,[48 12] ; [146  18],[51.96428571  8.03571429] ; [142.03571429  21.96428571],0
p3,1,0.080497,3.054834,[25 33] ; [92 71],[30.70588235 27.29411765] ; [86.29411765 76.70588235],0
u3,1,0.147128,2.101779,[ 8 12] ; [29 20],[10.72463768  9.27536232] ; [26.27536232 22.72463768],0
p4,1,0.15078,2.064339,[30 29] ; [101  63],[34.65919283 24.34080717] ; [96.34080717 67.65919283],0
d4,1,0.157286,2.00013,[43 17] ; [132  32],[46.875 13.125] ; [128.125  35.875],0
u2,1,0.167561,1.90463,[ 8 12] ; [28 20],[10.58823529  9.41176471] ; [25.41176471 22.58823529],0
b3,1,0.175336,1.836717,[20 18] ; [39 59],[16.48529412 21.51470588] ; [42.51470588 55.48529412],0
b2,1,0.175336,1.836717,[20 18] ; [39 59],[16.48529412 21.51470588] ; [42.51470588 55.48529412],0
p12,1,0.184663,1.759693,[ 1 57] ; [ 10 153],[ 2.88687783 55.11312217] ; [  8.11312217 154.88687783],0
v2,1,0.201495,1.631507,[35 24] ; [111  51],[38.97737557 20.02262443] ; [107.02262443  54.97737557],0
d1,1,0.210084,1.570848,[28 32] ; [92 72],[32.14285714 27.85714286] ; [87.85714286 76.14285714],0
b5,1,0.225379,1.469788,[35 25] ; [110  54],[38.83928571 21.16071429] ; [106.16071429  57.83928571],0
s6,1,0.235501,1.407328,[26 33] ; [86 76],[29.90045249 29.09954751] ; [82.09954751 79.90045249],0
r3,1,0.236383,1.402038,[54  6] ; [154   9],[55.96412556  4.03587444] ; [152.03587444  10.96412556],0
v3,1,0.250411,1.321011,[22 37] ; [74 87],[25.74545455 33.25454545] ; [70.25454545 90.74545455],0
p8,1,0.274265,1.195288,[30 28] ; [96 64],[33.52293578 24.47706422] ; [92.47706422 67.52293578],0
n6,1,0.287767,1.13004,[46 14] ; [136  28],[48.75 11.25] ; [133.25  30.75],0
p11,1,0.334762,0.930388,[51  9] ; [130  34],[48.48214286 11.51785714] ; [132.51785714  31.48214286],0
s3,1,0.349465,0.875397,[15 45] ; [ 31 130],[12.48868778 47.51131222] ; [ 33.51131222 127.48868778],0
n2,1,0.359397,0.84,[12  3] ; [18  9],[10.71428571  4.28571429] ; [19.28571429  7.71428571],0
s5,1,0.368382,0.809117,[12 46] ; [ 25 136],[ 9.79908676 48.20091324] ; [ 27.20091324 133.79908676],0
d2,1,0.371631,0.798205,[30 30] ; [71 93],[27.05357143 32.94642857] ; [73.94642857 90.05357143],0
a5,1,0.419705,0.651142,[41 19] ; [121  43],[43.39285714 16.60714286] ; [118.60714286  45.39285714],0
v4,1,0.423936,0.639379,[54  5] ; [154   9],[55.27927928  3.72072072] ; [152.72072072  10.27927928],0
a8,1,0.466804,0.529532,[ 5 52] ; [ 17 120],[ 6.46391753 50.53608247] ; [ 15.53608247 121.46391753],0
p9,1,0.478935,0.501287,[48 11] ; [139  24],[49.6981982  9.3018018] ; [137.3018018  25.6981982],0
s1,1,0.487473,0.482099,[ 2 57] ; [  3 161],[ 1.32286996 57.67713004] ; [  3.67713004 160.32286996],0
r2,1,0.525646,0.402801,[53  5] ; [152  10],[54.04545455  3.95454545] ; [150.95454545  11.04545455],0
a3,1,0.533378,0.387953,[40 20] ; [115  47],[41.89189189 18.10810811] ; [113.10810811  48.89189189],0
n1,1,0.542385,0.371137,[7 8] ; [10 17],[6.07142857 8.92857143] ; [10.92857143 16.07142857],0
s7,1,0.547651,0.361543,[15 43] ; [ 46 107],[16.76777251 41.23222749] ; [ 44.23222749 108.76777251],0
s8,1,0.563338,0.333958,[14 45] ; [ 45 118],[15.68018018 43.31981982] ; [ 43.31981982 119.68018018],0
n5,1,0.605498,0.266783,[47 13] ; [123  41],[45.53571429 14.46428571] ; [124.46428571  39.53571429],0
p6,1,0.632296,0.22896,[19 38] ; [ 59 101],[20.48847926 36.51152074] ; [ 57.51152074 102.48847926],0
s4,1,0.649744,0.206223,[ 6 54] ; [ 13 148],[ 5.15837104 54.84162896] ; [ 13.84162896 147.15837104],0
p2,1,0.658387,0.195489,[50  8] ; [145  19],[50.94594595  7.05405405] ; [144.05405405  19.94594595],0
n4,1,0.701803,0.146603,[45 15] ; [127  37],[46.07142857 13.92857143] ; [125.92857143  38.07142857],0
a4,1,0.735135,0.114449,[27 32] ; [70 92],[25.8959276 33.1040724] ; [71.1040724 90.8959276],0
p5,1,0.750089,0.101457,[ 7 52] ; [ 17 147],[ 6.34977578 52.65022422] ; [ 17.65022422 146.34977578],0
a1,1,0.752341,0.099574,[ 2 58] ; [  7 157],[ 2.41071429 57.58928571] ; [  6.58928571 157.41071429],0
r1,1,0.787026,0.072994,[48 12] ; [133  30],[48.69955157 11.30044843] ; [132.30044843  30.69955157],0
p10,1,0.801479,0.063219,[46 11] ; [129  34],[45.34090909 11.65909091] ; [129.65909091  33.34090909],0
p7,1,0.822689,0.050215,[39 20] ; [109  52],[39.69090909 19.30909091] ; [108.30909091  52.69090909],0
b4,1,0.84774,0.036865,[35 25] ; [98 66],[35.625 24.375] ; [97.375 66.625],0
p1,1,0.850119,0.035709,[ 5 55] ; [ 15 149],[ 5.35714286 54.64285714] ; [ 14.64285714 149.35714286],0
