Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,43.789676,[82 13] ; [18 36],[63.75838926 31.24161074] ; [36.24161074 17.75838926],1
n6,1,0.000439,12.360441,[79 16] ; [30 23],[69.96621622 25.03378378] ; [39.03378378 13.96621622],1
s7,1,0.014418,5.986169,[50 38] ; [18 33],[43.05035971 44.94964029] ; [24.94964029 26.05035971],0
a8,1,0.023616,5.122634,[12 72] ; [ 1 47],[ 8.27272727 75.72727273] ; [ 4.72727273 43.27272727],0
p5,1,0.025,5.023853,[12 83] ; [ 1 53],[ 8.2885906 86.7114094] ; [ 4.7114094 49.2885906],0
n1,1,0.042732,4.105956,[15 15] ; [ 4 15],[11.63265306 18.36734694] ; [ 7.36734694 11.63265306],0
p10,1,0.044718,4.02925,[63 30] ; [27 26],[57.32876712 35.67123288] ; [32.67123288 20.32876712],0
p6,1,0.046544,3.961795,[38 55] ; [13 40],[32.48630137 60.51369863] ; [18.51369863 34.48630137],0
b3,1,0.060512,3.523284,[15 30] ; [ 3 21],[11.73913043 33.26086957] ; [ 6.26086957 17.73913043],0
b2,1,0.060512,3.523284,[15 30] ; [ 3 21],[11.73913043 33.26086957] ; [ 6.26086957 17.73913043],0
v1,1,0.068018,3.330222,[52 44] ; [20 32],[46.7027027 49.2972973] ; [25.2972973 26.7027027],0
p9,1,0.070725,3.266107,[71 22] ; [33 20],[66.24657534 26.75342466] ; [37.75342466 15.24657534],0
a3,1,0.080385,3.057092,[64 31] ; [28 25],[59.05405405 35.94594595] ; [32.94594595 20.05405405],0
p4,1,0.092245,2.834754,[59 37] ; [25 28],[54.12080537 41.87919463] ; [29.87919463 23.12080537],0
r2,1,0.096859,2.756521,[90  5] ; [47  7],[87.34899329  7.65100671] ; [49.65100671  4.34899329],0
s4,1,0.097271,2.749729,[17 78] ; [16 38],[21.04026846 73.95973154] ; [11.95973154 42.04026846],0
s8,1,0.099177,2.718732,[43 52] ; [17 37],[38.25503356 56.74496644] ; [21.74496644 32.25503356],0
r4,1,0.101899,2.675571,[83 13] ; [41 13],[79.36 16.64] ; [44.64  9.36],0
n3,1,0.130269,2.289297,[18 13] ; [15  4],[20.46 10.54] ; [12.54  6.46],0
v3,1,0.135909,2.223683,[34 60] ; [12 38],[30.02777778 63.97222222] ; [15.97222222 34.02777778],0
s6,1,0.159308,1.98078,[65 27] ; [32 22],[61.12328767 30.87671233] ; [35.87671233 18.12328767],0
r1,1,0.16753,1.904912,[74 20] ; [37 17],[70.5 23.5] ; [40.5 13.5],0
b4,1,0.251445,1.315257,[53 43] ; [35 19],[56.32 39.68] ; [31.68 22.32],0
p7,1,0.282086,1.157014,[55 38] ; [27 27],[51.87755102 41.12244898] ; [30.12244898 23.87755102],0
u1,1,0.288908,1.124703,[19 77] ; [ 7 47],[16.64 79.36] ; [ 9.36 44.64],0
