Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.00024,13.491661,[5 3] ; [ 4 40],[1.38461538 6.61538462] ; [ 7.61538462 36.38461538],1
r4,1,0.001939,9.605966,[7 1] ; [13 31],[3.07692308 4.92307692] ; [16.92307692 27.07692308],0
s6,1,0.021104,5.318182,[7 1] ; [19 25],[4. 4.] ; [22. 22.],0
p12,1,0.045808,3.988636,[2 6] ; [ 2 42],[0.61538462 7.38461538] ; [ 3.38461538 40.61538462],0
p3,1,0.05667,3.632267,[5 3] ; [12 31],[2.66666667 5.33333333] ; [14.33333333 28.66666667],0
v3,1,0.075856,3.151515,[4 4] ; [ 9 35],[2. 6.] ; [11. 33.],0
b2,1,0.084382,2.978422,[3 2] ; [ 6 21],[1.40625 3.59375] ; [ 7.59375 19.40625],0
b3,1,0.084382,2.978422,[3 2] ; [ 6 21],[1.40625 3.59375] ; [ 7.59375 19.40625],0
p7,1,0.155549,2.01697,[6 2] ; [21 23],[4.15384615 3.84615385] ; [22.84615385 21.15384615],0
p4,1,0.191977,1.702381,[6 2] ; [22 22],[4.30769231 3.69230769] ; [23.69230769 20.30769231],0
p10,1,0.210257,1.569658,[7 1] ; [28 15],[5.49019608 2.50980392] ; [29.50980392 13.49019608],0
u3,1,0.214728,1.539263,[2 1] ; [ 7 16],[1.03846154 1.96153846] ; [ 7.96153846 15.03846154],0
d2,1,0.256585,1.287089,[4 4] ; [13 31],[2.61538462 5.38461538] ; [14.38461538 29.61538462],0
p9,1,0.302082,1.06498,[7 1] ; [30 13],[5.80392157 2.19607843] ; [31.19607843 11.80392157],0
p8,1,0.31335,1.016504,[5 3] ; [19 25],[3.69230769 4.30769231] ; [20.30769231 23.69230769],0
a7,1,0.31335,1.016504,[3 5] ; [25 19],[4.30769231 3.69230769] ; [23.69230769 20.30769231],0
v1,1,0.320058,0.988711,[4 4] ; [14 30],[2.76923077 5.23076923] ; [15.23076923 28.76923077],0
n5,1,0.334998,0.929479,[6 2] ; [25 19],[4.76923077 3.23076923] ; [26.23076923 17.76923077],0
n4,1,0.334998,0.929479,[6 2] ; [25 19],[4.76923077 3.23076923] ; [26.23076923 17.76923077],0
a8,1,0.343765,0.896341,[2 5] ; [ 6 36],[1.14285714 5.85714286] ; [ 6.85714286 35.14285714],0
p1,1,0.374742,0.787879,[1 7] ; [ 2 42],[0.46153846 7.53846154] ; [ 2.53846154 41.46153846],0
b1,1,0.374742,0.787879,[3 5] ; [24 20],[4.15384615 3.84615385] ; [22.84615385 21.15384615],0
p11,1,0.440172,0.595833,[7 1] ; [33 11],[6.15384615 1.84615385] ; [33.84615385 10.15384615],0
a4,1,0.440172,0.595833,[1 7] ; [11 33],[1.84615385 6.15384615] ; [10.15384615 33.84615385],0
d3,1,0.442068,0.590909,[3 5] ; [23 21],[4. 4.] ; [22. 22.],0
a3,1,0.442068,0.590909,[5 3] ; [21 23],[4. 4.] ; [22. 22.],0
a5,1,0.515095,0.423704,[5 3] ; [22 22],[4.15384615 3.84615385] ; [22.84615385 21.15384615],0
n3,1,0.515305,0.42328,[1 1] ; [13  5],[1.4 0.6] ; [12.6  5.4],0
d1,1,0.556978,0.344963,[3 5] ; [12 32],[2.30769231 5.69230769] ; [12.69230769 31.30769231],0
a1,1,0.579055,0.307765,[1 7] ; [ 3 41],[0.61538462 7.38461538] ; [ 3.38461538 40.61538462],0
s3,1,0.586078,0.296512,[2 6] ; [15 28],[2.66666667 5.33333333] ; [14.33333333 28.66666667],0
b4,1,0.593506,0.284903,[5 3] ; [23 21],[4.30769231 3.69230769] ; [23.69230769 20.30769231],0
s8,1,0.614105,0.25424,[2 6] ; [15 29],[2.61538462 5.38461538] ; [14.38461538 29.61538462],0
b5,1,0.676896,0.17364,[5 3] ; [24 20],[4.46153846 3.53846154] ; [24.53846154 19.46153846],0
s2,1,0.684175,0.165464,[3 5] ; [13 30],[2.50980392 5.49019608] ; [13.49019608 29.50980392],0
v4,1,0.700717,0.147727,[6 2] ; [30 14],[5.53846154 2.46153846] ; [30.46153846 13.53846154],0
d4,1,0.700717,0.147727,[6 2] ; [30 14],[5.53846154 2.46153846] ; [30.46153846 13.53846154],0
a6,1,0.720962,0.127573,[4 4] ; [19 25],[3.53846154 4.46153846] ; [19.46153846 24.53846154],0
v2,1,0.761544,0.092084,[4 4] ; [19 24],[3.60784314 4.39215686] ; [19.39215686 23.60784314],0
p2,1,0.794063,0.068141,[6 2] ; [31 13],[5.69230769 2.30769231] ; [31.30769231 12.69230769],0
u2,1,0.846085,0.037681,[2 1] ; [14  9],[1.84615385 1.15384615] ; [14.15384615  8.84615385],0
p6,1,0.914955,0.011404,[2 6] ; [10 33],[1.88235294 6.11764706] ; [10.11764706 32.88235294],0
r1,1,0.951042,0.00377,[3 5] ; [16 28],[2.92307692 5.07692308] ; [16.07692308 27.92307692],0
d5,1,0.951541,0.003693,[5 3] ; [27 17],[4.92307692 3.07692308] ; [27.07692308 16.92307692],0
s7,1,0.95338,0.003418,[2 5] ; [11 29],[1.93617021 5.06382979] ; [11.06382979 28.93617021],0
