Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,87.646356,[330   9] ; [72 37],[304.19196429  34.80803571] ; [97.80803571 11.19196429],1
u2,1,0.126263,2.337855,[67 59] ; [22 32],[62.3 63.7] ; [26.7 27.3],0
s8,1,0.14683,2.104879,[ 71 267] ; [16 93],[ 65.7852349 272.2147651] ; [21.2147651 87.7852349],0
v3,1,0.155939,2.013175,[106 217] ; [27 79],[100.13752914 222.86247086] ; [32.86247086 73.13752914],0
p10,1,0.203183,1.619348,[253  81] ; [73 32],[248.02733485  85.97266515] ; [77.97266515 27.02733485],0
n5,1,0.204886,1.6072,[224 111] ; [65 43],[218.54401806 116.45598194] ; [70.45598194 37.54401806],0
a1,1,0.228179,1.452175,[  8 331] ; [  5 104],[  9.83705357 329.16294643] ; [  3.16294643 105.83705357],0
b1,1,0.243854,1.358176,[116 223] ; [44 65],[121.07142857 217.92857143] ; [38.92857143 70.07142857],0
b2,1,0.270902,1.212172,[ 60 120] ; [14 41],[ 56.68085106 123.31914894] ; [17.31914894 37.68085106],0
b3,1,0.270902,1.212172,[ 60 120] ; [14 41],[ 56.68085106 123.31914894] ; [17.31914894 37.68085106],0
d2,1,0.281714,1.158803,[145 193] ; [40 68],[140.20179372 197.79820628] ; [44.79820628 63.20179372],0
n3,1,0.426674,0.631859,[58 16] ; [25 10],[56.34862385 17.65137615] ; [26.65137615  8.34862385],0
p6,1,0.514331,0.425246,[ 93 239] ; [26 79],[ 90.40732265 241.59267735] ; [28.59267735 76.40732265],0
p5,1,0.583354,0.300844,[ 20 317] ; [  8 100],[ 21.20449438 315.79550562] ; [  6.79550562 101.20449438],0
b4,1,0.62038,0.245334,[205 134] ; [63 46],[202.79464286 136.20535714] ; [65.20535714 43.79464286],0
n6,1,0.639153,0.219852,[265  72] ; [88 21],[266.72869955  70.27130045] ; [86.27130045 22.72869955],0
n2,1,0.641768,0.216437,[54 20] ; [27  8],[54.99082569 19.00917431] ; [26.00917431  8.99082569],0
s4,1,0.653744,0.201213,[ 43 288] ; [16 93],[ 44.38409091 286.61590909] ; [14.61590909 94.38409091],0
s2,1,0.726991,0.121892,[ 98 235] ; [34 75],[ 99.4479638 233.5520362] ; [32.5520362 76.4479638],0
s1,1,0.732527,0.116804,[  8 323] ; [  2 106],[  7.53986333 323.46013667] ; [  2.46013667 105.53986333],0
p12,1,0.762002,0.09172,[ 18 317] ; [  5 103],[ 17.39277652 317.60722348] ; [  5.60722348 102.39277652],0
n1,1,0.805496,0.060634,[21 52] ; [ 9 25],[20.46728972 52.53271028] ; [ 9.53271028 24.46728972],0
a8,1,0.850361,0.035592,[ 36 278] ; [11 91],[ 35.47596154 278.52403846] ; [11.52403846 90.47596154],0
s3,1,0.916259,0.011056,[131 201] ; [42 66],[130.53636364 201.46363636] ; [42.46363636 65.53636364],0
p9,1,0.954299,0.003284,[262  72] ; [85 23],[262.21266968  71.78733032] ; [84.78733032 23.21266968],0
u4,1,0.974988,0.000983,[  3 336] ; [  1 108],[  3.02678571 335.97321429] ; [  0.97321429 108.02678571],0
p1,1,0.986346,0.000293,[ 22 315] ; [  7 101],[ 21.96179775 315.03820225] ; [  7.03820225 100.96179775],0
