Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,77.576905,[223  45] ; [217 216],[168.2168331  99.7831669] ; [271.7831669 161.2168331],1
p7,1,0.0,77.445156,[232  33] ; [237 191],[179.34343434  85.65656566] ; [289.65656566 138.34343434],1
p3,1,0.0,49.296074,[186  82] ; [183 251],[140.87179487 127.12820513] ; [228.12820513 205.87179487],1
p8,1,0.0,40.550996,[190  78] ; [199 231],[149.35816619 118.64183381] ; [239.64183381 190.35816619],1
s5,1,0.0,27.570583,[125 132] ; [120 299],[ 93.14349112 163.85650888] ; [151.85650888 267.14349112],1
p5,1,0.0,26.872287,[ 55 214] ; [ 31 399],[ 33.09585122 235.90414878] ; [ 52.90414878 377.09585122],1
s8,1,1e-06,25.030212,[161 107] ; [176 257],[128.83880171 139.16119829] ; [208.16119829 224.83880171],1
s7,1,2e-06,22.925199,[164  93] ; [187 230],[133.83827893 123.16172107] ; [217.16172107 199.83827893],1
v1,1,1.3e-05,19.039107,[176  90] ; [205 212],[148.38360176 117.61639824] ; [232.61639824 184.38360176],1
p12,1,4.7e-05,16.564343,[ 40 228] ; [ 25 409],[ 24.81481481 243.18518519] ; [ 40.18518519 393.81481481],1
s6,1,7.8e-05,15.614539,[206  55] ; [277 151],[182.96516691  78.03483309] ; [300.03483309 127.96516691],1
s2,1,0.000217,13.681828,[169  99] ; [210 221],[145.31044349 122.68955651] ; [233.68955651 197.31044349],1
n4,1,0.000324,12.92549,[231  38] ; [324 111],[212.06676136  56.93323864] ; [342.93323864  92.06676136],1
p1,1,0.000778,11.293842,[ 35 233] ; [ 25 409],[ 22.90598291 245.09401709] ; [ 37.09401709 396.90598291],1
p2,1,0.001161,10.552027,[246  23] ; [359  75],[231.50071124  37.49928876] ; [373.49928876  60.50071124],0
u1,1,0.003187,8.697086,[ 64 205] ; [ 65 370],[ 49.29119318 219.70880682] ; [ 79.70880682 355.29119318],0
a1,1,0.003799,8.3773,[ 20 249] ; [ 12 423],[ 12.22727273 256.77272727] ; [ 19.77272727 415.22727273],0
p9,1,0.009846,6.662561,[262   7] ; [404  31],[254.48011364  14.51988636] ; [411.51988636  23.48011364],0
a4,1,0.012106,6.295208,[137 132] ; [179 255],[120.91607397 148.08392603] ; [195.08392603 238.91607397],0
n6,1,0.01378,6.066109,[243  23] ; [368  65],[232.51216023  33.48783977] ; [378.48783977  54.51216023],0
d1,1,0.015703,5.835852,[178  91] ; [248 187],[162.77556818 106.22443182] ; [263.22443182 171.77556818],0
d2,1,0.017027,5.693542,[144 124] ; [193 241],[128.65527066 139.34472934] ; [208.34472934 225.65527066],0
n2,1,0.018276,5.569505,[29 16] ; [76 16],[34.48905109 10.51094891] ; [70.51094891 21.48905109],0
n5,1,0.021462,5.288886,[222  46] ; [326 106],[209.80571429  58.19428571] ; [338.19428571  93.80571429],0
a2,1,0.024049,5.091068,[ 77 192] ; [ 92 343],[ 64.57528409 204.42471591] ; [104.42471591 330.57528409],0
r4,1,0.030585,4.676089,[258  11] ; [399  36],[251.04119318  17.95880682] ; [405.95880682  29.04119318],0
b2,1,0.043499,4.075922,[77 94] ; [ 87 160],[ 67.09090909 103.90909091] ; [ 96.90909091 150.09090909],0
b3,1,0.043499,4.075922,[77 94] ; [ 87 160],[ 67.09090909 103.90909091] ; [ 96.90909091 150.09090909],0
d3,1,0.054373,3.701211,[198  68] ; [294 141],[186.69329529  79.30670471] ; [305.30670471 129.69329529],0
a3,1,0.054483,3.697831,[205  62] ; [305 130],[193.97435897  73.02564103] ; [316.02564103 118.97435897],0
a5,1,0.061463,3.497448,[214  55] ; [319 116],[203.66051136  65.33948864] ; [329.33948864 105.66051136],0
b1,1,0.102186,2.671083,[106 163] ; [145 290],[ 95.90767045 173.09232955] ; [155.09232955 279.90767045],0
r2,1,0.11584,2.472689,[258   9] ; [404  26],[253.59253945  13.40746055] ; [408.40746055  21.59253945],0
d4,1,0.117683,2.447888,[230  37] ; [355  80],[222.5  44.5] ; [362.5  72.5],0
s3,1,0.143259,2.142594,[165 103] ; [240 189],[155.72453372 112.27546628] ; [249.27546628 179.72453372],0
s4,1,0.151001,2.062107,[ 54 210] ; [ 70 363],[ 46.96700143 217.03299857] ; [ 77.03299857 355.96700143],0
n3,1,0.1553,2.019408,[30 14] ; [73 19],[33.32352941 10.67647059] ; [69.67647059 22.32352941],0
d5,1,0.172071,1.86481,[226  40] ; [352  83],[219.32667618  46.67332382] ; [358.67332382  76.32667618],0
