Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.3e-05,18.993248,[63 14] ; [80 73],[47.87391304 29.12608696] ; [95.12608696 57.87391304],1
d4,1,0.291697,1.111774,[68 11] ; [124  30],[65.09871245 13.90128755] ; [126.90128755  27.09871245],0
s6,1,0.30795,1.039447,[65 14] ; [117  36],[61.97413793 17.02586207] ; [120.02586207  32.97413793],0
v4,1,0.309052,1.034725,[76  3] ; [143  11],[74.25321888  4.74678112] ; [144.74678112   9.25321888],0
d1,1,0.337196,0.921063,[51 28] ; [90 65],[47.6025641 31.3974359] ; [93.3974359 61.6025641],0
s7,1,0.349201,0.876357,[50 27] ; [86 61],[46.75 30.25] ; [89.25 57.75],0
n6,1,0.379558,0.772133,[66 12] ; [123  31],[63.54310345 14.45689655] ; [125.45689655  28.54310345],0
r2,1,0.449359,0.572267,[74  4] ; [142  12],[72.62068966  5.37931034] ; [143.37931034  10.62068966],0
r4,1,0.452521,0.56433,[71  8] ; [134  21],[69.20940171  9.79059829] ; [135.79059829  19.20940171],0
p11,1,0.464215,0.535713,[63 16] ; [117  38],[60.76923077 18.23076923] ; [119.23076923  35.76923077],0
p1,1,0.501951,0.450809,[ 7 72] ; [ 10 145],[ 5.73931624 73.26068376] ; [ 11.26068376 143.73931624],0
n4,1,0.531806,0.39094,[63 16] ; [118  37],[61.10683761 17.89316239] ; [119.89316239  35.10683761],0
a5,1,0.553591,0.350924,[57 22] ; [106  49],[55.02991453 23.97008547] ; [107.97008547  47.02991453],0
n1,1,0.558274,0.342702,[5 7] ; [13 27],[4.15384615 7.84615385] ; [13.84615385 26.15384615],0
b5,1,0.559969,0.339758,[51 28] ; [94 61],[48.95299145 30.04700855] ; [96.04700855 58.95299145],0
a2,1,0.561583,0.33697,[20 59] ; [ 34 121],[18.23076923 60.76923077] ; [ 35.76923077 119.23076923],0
d5,1,0.61572,0.251929,[63 15] ; [120  34],[61.52586207 16.47413793] ; [121.47413793  32.52586207],0
d3,1,0.645887,0.211125,[54 24] ; [102  52],[52.44827586 25.55172414] ; [103.55172414  50.44827586],0
r3,1,0.669788,0.181851,[75  4] ; [149   6],[75.62393162  3.37606838] ; [148.37606838   6.62393162],0
s1,1,0.721011,0.127526,[ 5 74] ; [  8 146],[ 4.40772532 74.59227468] ; [  8.59227468 145.40772532],0
a6,1,0.728601,0.1204,[50 29] ; [101  53],[51.19742489 27.80257511] ; [99.80257511 54.19742489],0
v3,1,0.75663,0.096044,[28 46] ; [58 87],[29.05936073 44.94063927] ; [56.94063927 88.05936073],0
a3,1,0.756799,0.095906,[54 25] ; [109  46],[55.02991453 23.97008547] ; [107.97008547  47.02991453],0
a7,1,0.775565,0.081284,[57 20] ; [112  43],[56.09051724 20.90948276] ; [112.90948276  42.09051724],0
n3,1,0.787322,0.072786,[8 4] ; [29 12],[8.37735849 3.62264151] ; [28.62264151 12.37735849],0
s4,1,0.789256,0.071437,[14 63] ; [ 26 129],[13.27586207 63.72413793] ; [ 26.72413793 128.27586207],0
u3,1,0.828035,0.047186,[16  9] ; [27 17],[15.57971014  9.42028986] ; [27.42028986 16.57971014],0
s3,1,0.855555,0.033137,[65 14] ; [129  26],[65.4957265 13.5042735] ; [128.5042735  26.4957265],0
u1,1,0.870111,0.026738,[16 63] ; [ 30 125],[15.52991453 63.47008547] ; [ 30.47008547 124.52991453],0
a1,1,0.873341,0.025414,[ 5 74] ; [  9 146],[ 4.72649573 74.27350427] ; [  9.27350427 145.72649573],0
n2,1,0.915473,0.011265,[8 4] ; [28 13],[8.1509434 3.8490566] ; [27.8490566 13.1509434],0
p10,1,0.928068,0.00815,[64 15] ; [124  30],[63.74248927 15.25751073] ; [124.25751073  29.74248927],0
a8,1,0.944052,0.004925,[13 63] ; [ 25 118],[13.18721461 62.81278539] ; [ 24.81278539 118.18721461],0
