Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001883,9.660159,[5 5] ; [51  6],[8.35820896 1.64179104] ; [47.64179104  9.35820896],0
a7,1,0.004331,8.139396,[2 8] ; [38 18],[6.06060606 3.93939394] ; [33.93939394 22.06060606],0
n4,1,0.004889,7.92,[3 7] ; [42 14],[6.81818182 3.18181818] ; [38.18181818 17.81818182],0
s7,1,0.032732,4.559731,[4 6] ; [40 14],[6.875 3.125] ; [37.125 16.875],0
s5,1,0.048492,3.89285,[1 9] ; [24 32],[3.78787879 6.21212121] ; [21.21212121 34.78787879],0
b1,1,0.049893,3.84504,[7 3] ; [21 36],[4.17910448 5.82089552] ; [23.82089552 33.17910448],0
v3,1,0.089269,2.8875,[1 9] ; [21 35],[3.33333333 6.66666667] ; [18.66666667 37.33333333],0
p9,1,0.10717,2.59547,[6 4] ; [47 10],[7.91044776 2.08955224] ; [45.08955224 11.91044776],0
n5,1,0.128066,2.315789,[5 4] ; [45 12],[6.81818182 2.18181818] ; [43.18181818 13.81818182],0
r1,1,0.141186,2.164984,[5 5] ; [41 15],[6.96969697 3.03030303] ; [39.03030303 16.96969697],0
p4,1,0.186714,1.743358,[7 3] ; [27 30],[5.07462687 4.92537313] ; [28.92537313 28.07462687],0
d2,1,0.225806,1.467086,[1 9] ; [16 41],[2.53731343 7.46268657] ; [14.46268657 42.53731343],0
s8,1,0.247388,1.337995,[4 6] ; [34 23],[5.67164179 4.32835821] ; [32.32835821 24.67164179],0
p10,1,0.306606,1.04524,[7 3] ; [46  9],[8.15384615 1.84615385] ; [44.84615385 10.15384615],0
r2,1,0.308902,1.035366,[8 1] ; [55  2],[8.59090909 0.40909091] ; [54.40909091  2.59090909],0
b5,1,0.345077,0.89148,[4 6] ; [32 25],[5.37313433 4.62686567] ; [30.62686567 26.37313433],0
s6,1,0.390098,0.738636,[7 3] ; [45 10],[8. 2.] ; [44. 11.],0
a6,1,0.412429,0.671787,[7 3] ; [32 25],[5.82089552 4.17910448] ; [33.17910448 23.82089552],0
n2,1,0.421317,0.646639,[4 1] ; [13  1],[4.47368421 0.52631579] ; [12.52631579  1.47368421],0
d3,1,0.441508,0.59236,[2 8] ; [18 38],[3.03030303 6.96969697] ; [16.96969697 39.03030303],0
u3,1,0.512691,0.428571,[3 2] ; [11 14],[2.33333333 2.66666667] ; [11.66666667 13.33333333],0
p11,1,0.522307,0.409335,[6 4] ; [40 17],[6.86567164 3.13432836] ; [39.13432836 17.86567164],0
s3,1,0.524384,0.405263,[8 2] ; [49  7],[8.63636364 1.36363636] ; [48.36363636  7.63636364],0
b4,1,0.525694,0.402708,[6 4] ; [28 29],[5.07462687 4.92537313] ; [28.92537313 28.07462687],0
a5,1,0.568253,0.325614,[5 5] ; [34 23],[5.82089552 4.17910448] ; [33.17910448 23.82089552],0
u2,1,0.59298,0.285714,[2 3] ; [ 7 18],[1.5 3.5] ; [ 7.5 17.5],0
p1,1,0.621839,0.243291,[1 9] ; [ 9 47],[1.51515152 8.48484848] ; [ 8.48484848 47.51515152],0
d5,1,0.675058,0.175742,[5 5] ; [32 24],[5.60606061 4.39393939] ; [31.39393939 24.60606061],0
p6,1,0.677248,0.173241,[3 7] ; [21 36],[3.58208955 6.41791045] ; [20.41791045 36.58208955],0
p7,1,0.698661,0.149868,[7 3] ; [35 20],[6.46153846 3.53846154] ; [35.53846154 19.46153846],0
a3,1,0.718721,0.129722,[5 5] ; [32 25],[5.52238806 4.47761194] ; [31.47761194 25.52238806],0
a8,1,0.723046,0.125593,[1 8] ; [ 8 43],[1.35 7.65] ; [ 7.65 43.35],0
p2,1,0.739094,0.110924,[7 3] ; [42 14],[7.42424242 2.57575758] ; [41.57575758 14.42424242],0
a2,1,0.740621,0.109581,[1 9] ; [ 4 53],[0.74626866 9.25373134] ; [ 4.25373134 52.74626866],0
v1,1,0.741931,0.108437,[4 6] ; [26 31],[4.47761194 5.52238806] ; [25.52238806 31.47761194],0
a4,1,0.755,0.097377,[2 8] ; [14 43],[2.3880597 7.6119403] ; [13.6119403 43.3880597],0
n3,1,0.763573,0.090476,[4 1] ; [12  2],[4.21052632 0.78947368] ; [11.78947368  2.21052632],0
v2,1,0.785245,0.074251,[4 6] ; [25 31],[4.39393939 5.60606061] ; [24.60606061 31.39393939],0
p3,1,0.79524,0.067347,[4 6] ; [20 36],[3.63636364 6.36363636] ; [20.36363636 35.63636364],0
v4,1,0.8337,0.044082,[8 1] ; [51  5],[8.16923077 0.83076923] ; [50.83076923  5.16923077],0
p8,1,0.900919,0.0155,[4 6] ; [24 33],[4.17910448 5.82089552] ; [23.82089552 33.17910448],0
r3,1,0.959973,0.002519,[9 1] ; [51  6],[8.95522388 1.04477612] ; [51.04477612  5.95522388],0
s4,1,0.98194,0.000512,[3 7] ; [17 39],[3.03030303 6.96969697] ; [16.96969697 39.03030303],0
