Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,123.48861,[27 48] ; [260  20],[60.63380282 14.36619718] ; [226.36619718  53.63380282],1
v1,1,0.130137,2.290871,[39 36] ; [169 105],[44.6991404 30.3008596] ; [163.3008596 110.6991404],0
u4,1,0.133853,2.247237,[ 1 75] ; [ 15 267],[ 3.39664804 72.60335196] ; [ 12.60335196 269.39664804],0
r1,1,0.149757,2.074725,[61 15] ; [244  37],[64.92997199 11.07002801] ; [240.07002801  40.92997199],0
d5,1,0.15447,2.027549,[60 16] ; [239  40],[64.01126761 11.98873239] ; [234.98873239  44.01126761],0
v2,1,0.17727,1.820364,[41 35] ; [170 102],[46.08045977 29.91954023] ; [164.91954023 107.08045977],0
p9,1,0.178339,1.811415,[65 10] ; [256  23],[68.00847458  6.99152542] ; [252.99152542  26.00847458],0
a2,1,0.183113,1.77218,[18 58] ; [ 89 193],[22.7150838 53.2849162] ; [ 84.2849162 197.7150838],0
a3,1,0.188358,1.730412,[58 18] ; [233  48],[61.94957983 14.05042017] ; [229.05042017  51.94957983],0
n6,1,0.19585,1.673052,[64 12] ; [249  29],[67.19774011  8.80225989] ; [245.80225989  32.19774011],0
s1,1,0.198444,1.65379,[ 2 74] ; [ 18 260],[ 4.29378531 71.70621469] ; [ 15.70621469 262.29378531],0
a6,1,0.21987,1.505218,[55 21] ; [181  98],[50.52394366 25.47605634] ; [185.47605634  93.52394366],0
b5,1,0.242934,1.363485,[41 35] ; [173 109],[45.4301676 30.5698324] ; [168.5698324 113.4301676],0
p4,1,0.268026,1.226819,[47 29] ; [192  88],[51.02247191 24.97752809] ; [187.97752809  92.02247191],0
p2,1,0.366188,0.816558,[62 14] ; [241  40],[64.50420168 11.49579832] ; [238.49579832  42.50420168],0
a1,1,0.368685,0.808092,[ 3 73] ; [ 19 263],[ 4.67039106 71.32960894] ; [ 17.32960894 264.67039106],0
a5,1,0.381334,0.766398,[58 18] ; [228  54],[60.7150838 15.2849162] ; [225.2849162  56.7150838],0
u1,1,0.386839,0.748855,[16 60] ; [ 73 209],[18.89385475 57.10614525] ; [ 70.10614525 211.89385475],0
p1,1,0.477584,0.504375,[ 7 69] ; [ 34 246],[ 8.75280899 67.24719101] ; [ 32.24719101 247.75280899],0
b4,1,0.510374,0.433299,[41 35] ; [164 118],[43.51955307 32.48044693] ; [161.48044693 120.51955307],0
a8,1,0.52002,0.413853,[ 9 58] ; [ 43 215],[10.72 56.28] ; [ 41.28 216.72],0
p12,1,0.612761,0.256174,[ 7 68] ; [ 32 249],[ 8.21629213 66.78370787] ; [ 30.78370787 250.21629213],0
p10,1,0.618202,0.248403,[62 12] ; [241  39],[63.33898305 10.66101695] ; [239.66101695  40.33898305],0
p8,1,0.622726,0.242055,[40 34] ; [158 118],[41.86285714 32.13714286] ; [156.13714286 119.86285714],0
r3,1,0.626185,0.23727,[73  3] ; [272   8],[73.65168539  2.34831461] ; [271.34831461   8.65168539],0
a7,1,0.628224,0.234477,[55 21] ; [196  86],[53.2849162 22.7150838] ; [197.7150838  84.2849162],0
b1,1,0.668857,0.182942,[30 46] ; [119 163],[31.63128492 44.36871508] ; [117.36871508 164.63128492],0
v3,1,0.687839,0.161434,[36 39] ; [123 148],[34.46531792 40.53468208] ; [124.53468208 146.46531792],0
b2,1,0.691036,0.157966,[22 35] ; [ 81 114],[23.29761905 33.70238095] ; [ 79.70238095 115.29761905],0
b3,1,0.691036,0.157966,[22 35] ; [ 81 114],[23.29761905 33.70238095] ; [ 79.70238095 115.29761905],0
p7,1,0.794839,0.067617,[51 23] ; [191  80],[51.90724638 22.09275362] ; [190.09275362  80.90724638],0
r4,1,0.795834,0.066948,[71  5] ; [261  21],[70.48044693  5.51955307] ; [261.51955307  20.48044693],0
p5,1,0.80438,0.061347,[14 62] ; [ 48 231],[13.27323944 62.72676056] ; [ 48.72676056 230.27323944],0
u3,1,0.918689,0.010421,[13  5] ; [36 13],[13.1641791  4.8358209] ; [35.8358209 13.1641791],0
p11,1,0.926127,0.008597,[60 16] ; [224  58],[60.29050279 15.70949721] ; [223.70949721  58.29050279],0
p3,1,0.956328,0.002999,[43 33] ; [158 123],[42.78991597 33.21008403] ; [158.21008403 122.78991597],0
d3,1,0.968952,0.001515,[55 21] ; [202  78],[54.86516854 21.13483146] ; [202.13483146  77.86516854],0
