Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,54.269512,[98 53] ; [15 77],[70.218107 80.781893] ; [42.781893 49.218107],1
s8,1,0.0,47.772589,[95 57] ; [16 77],[68.86530612 83.13469388] ; [42.13469388 50.86530612],1
s7,1,0.0,45.040363,[100  49] ; [19 68],[75.13135593 73.86864407] ; [43.86864407 43.13135593],1
s3,1,0.0,31.975204,[106  45] ; [30 61],[84.85950413 66.14049587] ; [51.14049587 39.85950413],1
s5,1,0.0,31.418822,[74 72] ; [13 77],[53.8220339 92.1779661] ; [33.1779661 56.8220339],1
p9,1,7e-06,20.077027,[131  20] ; [57 35],[116.82304527  34.17695473] ; [71.17695473 20.82304527],1
p10,1,3.1e-05,17.375833,[122  28] ; [52 40],[107.85123967  42.14876033] ; [66.14876033 25.85123967],1
p6,1,6.8e-05,15.866225,[64 84] ; [16 73],[49.95780591 98.04219409] ; [30.04219409 58.95780591],1
p4,1,0.0001,15.1424,[90 62] ; [30 60],[75.37190083 76.62809917] ; [44.62809917 45.37190083],1
r4,1,0.00012,14.79178,[139  13] ; [68 25],[128.4244898  23.5755102] ; [78.5755102 14.4244898],1
p3,1,0.000133,14.604553,[84 67] ; [28 64],[69.59670782 81.40329218] ; [42.40329218 49.59670782],1
s4,1,0.000325,12.918775,[ 37 114] ; [ 6 87],[ 26.61065574 124.38934426] ; [16.38934426 76.61065574],1
r3,1,0.00109,10.668725,[144   8] ; [76 17],[136.48979592  15.51020408] ; [83.51020408  9.48979592],0
d5,1,0.002,9.549563,[120  31] ; [57 36],[109.53688525  41.46311475] ; [67.46311475 25.53688525],0
v4,1,0.003669,8.440958,[146   6] ; [78 13],[140.11522634  11.88477366] ; [83.88477366  7.11522634],0
r1,1,0.004717,7.984725,[120  32] ; [58 35],[110.43265306  41.56734694] ; [67.56734694 25.43265306],0
n6,1,0.00846,6.933403,[127  24] ; [65 28],[118.81967213  32.18032787] ; [73.18032787 19.81967213],0
d3,1,0.010696,6.515193,[76 76] ; [31 62],[66.38367347 85.61632653] ; [40.61632653 52.38367347],0
v1,1,0.011776,6.344269,[85 63] ; [37 54],[75.54811715 72.45188285] ; [46.45188285 44.54811715],0
n4,1,0.012811,6.195041,[122  29] ; [62 31],[113.86885246  37.13114754] ; [70.13114754 22.86885246],0
p12,1,0.014218,6.010862,[ 13 137] ; [ 1 91],[  8.67768595 141.32231405] ; [ 5.32231405 86.67768595],0
p8,1,0.018107,5.585747,[74 75] ; [31 60],[65.1875 83.8125] ; [39.8125 51.1875],0
p2,1,0.025587,4.98373,[117  33] ; [59 32],[109.54356846  40.45643154] ; [66.45643154 24.54356846],0
n5,1,0.035182,4.436334,[120  31] ; [62 30],[113.09465021  37.90534979] ; [68.90534979 23.09465021],0
a5,1,0.03671,4.363805,[111  41] ; [56 37],[103.60816327  48.39183673] ; [63.39183673 29.60816327],0
d4,1,0.056194,3.646289,[117  34] ; [61 31],[110.6090535  40.3909465] ; [67.3909465 24.6090535],0
p5,1,0.067683,3.338333,[ 19 131] ; [ 5 87],[ 14.87603306 135.12396694] ; [ 9.12396694 82.87603306],0
v3,1,0.07871,3.091341,[61 85] ; [27 62],[54.67234043 91.32765957] ; [33.32765957 55.67234043],0
d1,1,0.09102,2.856249,[79 73] ; [38 55],[72.5877551 79.4122449] ; [44.4122449 48.5877551],0
a2,1,0.092194,2.83564,[ 18 134] ; [ 5 88],[ 14.26938776 137.73061224] ; [ 8.73061224 84.26938776],0
p11,1,0.217288,1.522193,[120  32] ; [67 26],[116.01632653  35.98367347] ; [70.98367347 22.01632653],0
p7,1,0.231123,1.433939,[92 56] ; [50 42],[87.56666667 60.43333333] ; [54.43333333 37.56666667],0
a4,1,0.256443,1.287857,[72 79] ; [37 55],[67.73251029 83.26748971] ; [41.26748971 50.73251029],0
a8,1,0.274169,1.19577,[ 18 127] ; [ 7 82],[ 15.49145299 129.50854701] ; [ 9.50854701 79.49145299],0
u4,1,0.276528,1.184075,[  5 147] ; [ 1 92],[  3.72244898 148.27755102] ; [ 2.27755102 90.72244898],0
a6,1,0.298027,1.083003,[60 92] ; [43 50],[63.90204082 88.09795918] ; [39.09795918 53.90204082],0
b4,1,0.306664,1.044989,[87 65] ; [47 46],[83.13469388 68.86530612] ; [50.86530612 42.13469388],0
a3,1,0.316067,1.005151,[110  42] ; [61 31],[106.52459016  45.47540984] ; [64.47540984 27.52459016],0
p1,1,0.348103,0.880361,[ 13 138] ; [ 5 88],[ 11.13934426 139.86065574] ; [ 6.86065574 86.13934426],0
b1,1,0.353031,0.862534,[73 79] ; [39 54],[69.48571429 82.51428571] ; [42.51428571 50.48571429],0
n1,1,0.422721,0.642739,[21 21] ; [13 19],[19.2972973 22.7027027] ; [14.7027027 17.2972973],0
a1,1,0.451572,0.566703,[ 12 140] ; [ 5 88],[ 10.54693878 141.45306122] ; [ 6.45306122 86.54693878],0
n2,1,0.527883,0.398465,[32 10] ; [23 10],[30.8 11.2] ; [24.2  8.8],0
u3,1,0.593692,0.284615,[21 21] ; [14 18],[19.86486486 22.13513514] ; [15.13513514 16.86486486],0
n3,1,0.644917,0.212368,[27 14] ; [22  9],[27.90277778 13.09722222] ; [21.09722222  9.90277778],0
v2,1,0.648826,0.207383,[70 74] ; [41 49],[68.30769231 75.69230769] ; [42.69230769 47.30769231],0
u1,1,0.703181,0.145184,[ 10 142] ; [ 5 88],[  9.30612245 142.69387755] ; [ 5.69387755 87.30612245],0
d2,1,0.703349,0.145012,[73 79] ; [46 45],[74.43621399 77.56378601] ; [44.56378601 46.43621399],0
b5,1,0.736785,0.112972,[72 80] ; [42 51],[70.72653061 81.27346939] ; [43.27346939 49.72653061],0
u2,1,0.891627,0.018563,[21 21] ; [15 16],[20.71232877 21.28767123] ; [15.28767123 15.71232877],0
s1,1,0.916964,0.01087,[  6 143] ; [ 4 89],[  6.15702479 142.84297521] ; [ 3.84297521 89.15702479],0
b2,1,0.919007,0.01034,[44 52] ; [27 33],[43.69230769 52.30769231] ; [27.30769231 32.69230769],0
b3,1,0.919007,0.01034,[44 52] ; [27 33],[43.69230769 52.30769231] ; [27.30769231 32.69230769],0
