Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.002313,9.283093,[4 7] ; [93 26],[8.20769231 2.79230769] ; [88.79230769 30.20769231],0
v4,1,0.002316,9.280423,[8 3] ; [114   5],[10.32307692  0.67692308] ; [111.67692308   7.32307692],0
s1,1,0.002429,9.193496,[2 9] ; [  2 117],[ 0.33846154 10.66153846] ; [  3.66153846 115.33846154],0
r2,1,0.019126,5.489953,[8 3] ; [111   8],[10.06923077  0.93076923] ; [108.93076923  10.06923077],0
r4,1,0.032831,4.554575,[7 4] ; [104  15],[9.39230769 1.60769231] ; [101.60769231  17.39230769],0
s2,1,0.043723,4.06722,[5 6] ; [23 96],[2.36923077 8.63076923] ; [25.63076923 93.36923077],0
r3,1,0.045947,3.983533,[8 3] ; [109  10],[9.9 1.1] ; [107.1  11.9],0
s3,1,0.047364,3.932399,[6 5] ; [31 87],[3.15503876 7.84496124] ; [33.84496124 84.15503876],0
b4,1,0.056935,3.62449,[3 8] ; [68 51],[6.00769231 4.99230769] ; [64.99230769 54.00769231],0
p8,1,0.06348,3.444058,[4 7] ; [77 42],[6.85384615 4.14615385] ; [74.14615385 44.85384615],0
d1,1,0.073066,3.212754,[3 8] ; [66 53],[5.83846154 5.16153846] ; [63.16153846 55.83846154],0
p11,1,0.10971,2.558389,[7 4] ; [99 20],[8.96923077 2.03076923] ; [97.03076923 21.96923077],0
r1,1,0.109909,2.555535,[6 5] ; [91 28],[8.20769231 2.79230769] ; [88.79230769 30.20769231],0
n6,1,0.113524,2.504468,[7 4] ; [98 20],[8.95348837 2.04651163] ; [96.04651163 21.95348837],0
b3,1,0.124844,2.355473,[1 6] ; [34 43],[2.91666667 4.08333333] ; [32.08333333 44.91666667],0
b2,1,0.124844,2.355473,[1 6] ; [34 43],[2.91666667 4.08333333] ; [32.08333333 44.91666667],0
s8,1,0.149581,2.076522,[ 1 10] ; [35 84],[3.04615385 7.95384615] ; [32.95384615 86.04615385],0
n1,1,0.163178,1.944528,[2 1] ; [ 5 14],[0.95454545 2.04545455] ; [ 6.04545455 12.95454545],0
p10,1,0.182657,1.775875,[7 4] ; [96 23],[8.71538462 2.28461538] ; [94.28461538 24.71538462],0
b1,1,0.184691,1.759467,[7 4] ; [51 68],[4.90769231 6.09230769] ; [53.09230769 65.90769231],0
a6,1,0.191734,1.704243,[6 5] ; [87 32],[7.86923077 3.13076923] ; [85.13076923 33.86923077],0
b5,1,0.203789,1.615007,[4 7] ; [67 52],[6.00769231 4.99230769] ; [64.99230769 54.00769231],0
d5,1,0.241836,1.369861,[7 4] ; [94 25],[8.54615385 2.45384615] ; [92.45384615 26.54615385],0
p4,1,0.242375,1.366729,[6 5] ; [85 34],[7.7 3.3] ; [83.3 35.7],0
v1,1,0.249222,1.32766,[8 3] ; [64 53],[6.1875 4.8125] ; [65.8125 51.1875],0
v3,1,0.274272,1.195257,[3 8] ; [51 64],[4.71428571 6.28571429] ; [49.28571429 65.71428571],0
a4,1,0.331141,0.94443,[6 5] ; [47 72],[4.48461538 6.51538462] ; [48.51538462 70.48461538],0
p2,1,0.338647,0.915547,[8 3] ; [100  19],[9.13846154 1.86153846] ; [98.86153846 20.13846154],0
a1,1,0.344446,0.893812,[ 1 10] ; [  4 115],[ 0.42307692 10.57692308] ; [  4.57692308 114.42307692],0
d3,1,0.361784,0.831692,[6 5] ; [81 38],[7.36153846 3.63846154] ; [79.63846154 39.36153846],0
u2,1,0.365083,0.820332,[1 3] ; [19 20],[1.86046512 2.13953488] ; [18.13953488 20.86046512],0
a5,1,0.381847,0.764746,[7 4] ; [90 29],[8.20769231 2.79230769] ; [88.79230769 30.20769231],0
p6,1,0.496636,0.462117,[3 8] ; [44 73],[4.0390625 6.9609375] ; [42.9609375 74.0390625],0
p9,1,0.528513,0.39725,[8 3] ; [96 23],[8.8 2.2] ; [95.2 23.8],0
s7,1,0.5697,0.323185,[4 6] ; [35 77],[3.19672131 6.80327869] ; [35.80327869 76.19672131],0
u1,1,0.58774,0.293888,[ 1 10] ; [ 18 101],[1.60769231 9.39230769] ; [ 17.39230769 101.60769231],0
d4,1,0.68713,0.16221,[9 2] ; [91 28],[8.46153846 2.53846154] ; [91.53846154 27.46153846],0
v2,1,0.775555,0.081291,[6 5] ; [69 48],[6.4453125 4.5546875] ; [68.5546875 48.4453125],0
a3,1,0.778233,0.079311,[7 4] ; [80 38],[7.41860465 3.58139535] ; [79.58139535 38.41860465],0
d2,1,0.780248,0.077839,[4 7] ; [48 70],[4.43410853 6.56589147] ; [47.56589147 70.43410853],0
a8,1,0.791738,0.069724,[ 1 10] ; [12 90],[1.26548673 9.73451327] ; [11.73451327 90.26548673],0
n2,1,0.799782,0.064327,[2 1] ; [14  5],[2.18181818 0.81818182] ; [13.81818182  5.18181818],0
s5,1,0.815709,0.05432,[2 8] ; [20 97],[1.73228346 8.26771654] ; [20.26771654 96.73228346],0
p7,1,0.880456,0.022618,[8 3] ; [89 30],[8.20769231 2.79230769] ; [88.79230769 30.20769231],0
u3,1,0.883232,0.021572,[2 2] ; [21 18],[2.13953488 1.86046512] ; [20.86046512 18.13953488],0
n5,1,0.97407,0.001057,[8 3] ; [86 33],[7.95384615 3.04615385] ; [86.04615385 32.95384615],0
n4,1,0.980061,0.000625,[9 2] ; [97 22],[8.96923077 2.03076923] ; [97.03076923 21.96923077],0
