Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,4.3e-05,16.733959,[29 27] ; [14 63],[18.10526316 37.89473684] ; [24.89473684 52.10526316],1
p2,1,6.1e-05,16.060415,[48  8] ; [41 37],[37.19402985 18.80597015] ; [51.80597015 26.19402985],1
p8,1,0.00251,9.133413,[27 28] ; [18 58],[18.89312977 36.10687023] ; [26.10687023 49.89312977],0
n6,1,0.009333,6.757888,[43 12] ; [44 34],[35.97744361 19.02255639] ; [51.02255639 26.97744361],0
p6,1,0.012212,6.279814,[20 35] ; [13 63],[13.85496183 41.14503817] ; [19.14503817 56.85496183],0
u1,1,0.022452,5.210447,[17 39] ; [11 67],[11.70149254 44.29850746] ; [16.29850746 61.70149254],0
s3,1,0.026665,4.912367,[31 24] ; [28 48],[24.77099237 30.22900763] ; [34.22900763 41.77099237],0
s8,1,0.032313,4.581818,[19 36] ; [14 63],[13.75 41.25] ; [19.25 57.75],0
s2,1,0.041032,4.174683,[23 31] ; [20 58],[17.59090909 36.40909091] ; [25.40909091 52.59090909],0
d3,1,0.051918,3.778409,[45 11] ; [50 27],[40. 16.] ; [55. 22.],0
p7,1,0.061753,3.489658,[29 27] ; [27 49],[23.75757576 32.24242424] ; [32.24242424 43.75757576],0
s6,1,0.063502,3.443478,[34 21] ; [35 42],[28.75 26.25] ; [40.25 36.75],0
s7,1,0.067055,3.353689,[23 32] ; [19 53],[18.18897638 36.81102362] ; [23.81102362 48.18897638],0
v4,1,0.098809,2.72466,[51  5] ; [63 15],[47.64179104  8.35820896] ; [66.35820896 11.64179104],0
n5,1,0.100382,2.699467,[36 20] ; [39 39],[31.34328358 24.65671642] ; [43.65671642 34.34328358],0
b5,1,0.116089,2.469306,[43 13] ; [50 28],[38.86567164 17.13432836] ; [54.13432836 23.86567164],0
d1,1,0.128778,2.307168,[34 22] ; [37 41],[29.67164179 26.32835821] ; [41.32835821 36.67164179],0
d5,1,0.141367,2.163014,[48  8] ; [58 19],[44.63157895 11.36842105] ; [61.36842105 15.63157895],0
v2,1,0.156118,2.011429,[29 26] ; [31 46],[25. 30.] ; [35. 42.],0
p5,1,0.165297,1.925089,[ 3 52] ; [ 1 77],[ 1.65413534 53.34586466] ; [ 2.34586466 75.65413534],0
s4,1,0.173845,1.849474,[11 43] ; [ 9 68],[ 8.24427481 45.75572519] ; [11.75572519 65.24427481],0
u2,1,0.187228,1.739294,[ 6 14] ; [11 11],[ 8.0952381 11.9047619] ; [ 8.9047619 13.0952381],0
r3,1,0.195122,1.678514,[51  5] ; [65 13],[48.47761194  7.52238806] ; [67.52238806 10.47761194],0
d2,1,0.236627,1.400576,[32 24] ; [36 41],[28.63157895 27.36842105] ; [39.36842105 37.63157895],0
r4,1,0.244495,1.354489,[47  9] ; [59 19],[44.29850746 11.70149254] ; [61.70149254 16.29850746],0
a5,1,0.263695,1.249252,[39 17] ; [47 31],[35.94029851 20.05970149] ; [50.05970149 27.94029851],0
n2,1,0.341314,0.90549,[13  6] ; [17 14],[11.4  7.6] ; [18.6 12.4],0
a3,1,0.409394,0.680559,[36 20] ; [54 22],[38.18181818 17.81818182] ; [51.81818182 24.18181818],0
a1,1,0.431937,0.61761,[ 3 53] ; [ 7 71],[ 4.17910448 51.82089552] ; [ 5.82089552 72.17910448],0
