Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,44.355323,[81 39] ; [ 1 33],[63.8961039 56.1038961] ; [18.1038961 15.8961039],1
d3,1,0.0,29.108529,[100  20] ; [12 21],[87.84313725 32.15686275] ; [24.15686275  8.84313725],1
d5,1,2e-06,22.305124,[104  16] ; [16 17],[94.11764706 25.88235294] ; [25.88235294  7.11764706],1
a5,1,0.000309,13.01797,[89 31] ; [14 20],[80.25974026 39.74025974] ; [22.74025974 11.25974026],1
a3,1,0.001006,10.817018,[86 34] ; [14 20],[77.92207792 42.07792208] ; [22.07792208 11.92207792],0
p6,1,0.001398,10.207798,[53 65] ; [ 5 29],[45.02631579 72.97368421] ; [12.97368421 21.02631579],0
d2,1,0.002261,9.324574,[60 60] ; [ 7 27],[52.20779221 67.79220779] ; [14.79220779 19.20779221],0
v2,1,0.003044,8.780847,[60 57] ; [ 7 25],[52.61073826 64.38926174] ; [14.38926174 17.61073826],0
a4,1,0.003834,8.360843,[58 62] ; [ 7 27],[50.64935065 69.35064935] ; [14.35064935 19.64935065],0
p9,1,0.027039,4.888345,[99 18] ; [23 11],[94.52980132 22.47019868] ; [27.47019868  6.52980132],0
a2,1,0.035165,4.437146,[26 94] ; [ 2 32],[21.81818182 98.18181818] ; [ 6.18181818 27.81818182],0
v4,1,0.045573,3.997305,[114   6] ; [28  5],[111.37254902   8.62745098] ; [30.62745098  2.37254902],0
u1,1,0.052402,3.762896,[24 96] ; [ 2 32],[20.25974026 99.74025974] ; [ 5.74025974 28.25974026],0
p3,1,0.05659,3.634602,[61 59] ; [11 23],[56.1038961 63.8961039] ; [15.8961039 18.1038961],0
p4,1,0.07614,3.145425,[70 50] ; [14 20],[65.45454545 54.54545455] ; [18.54545455 15.45454545],0
s5,1,0.082086,3.023106,[58 54] ; [11 21],[53.66666667 58.33333333] ; [15.33333333 16.66666667],0
v3,1,0.090317,2.868722,[35 82] ; [ 5 28],[31.2 85.8] ; [ 8.8 24.2],0
r4,1,0.090912,2.858148,[103  17] ; [25  9],[99.74025974 20.25974026] ; [28.25974026  5.74025974],0
a7,1,0.09534,2.781818,[84 36] ; [18 15],[80. 40.] ; [22. 11.],0
r2,1,0.145367,2.120209,[110   8] ; [29  5],[107.90789474  10.09210526] ; [31.09210526  2.90789474],0
b4,1,0.151134,2.060771,[73 47] ; [16 18],[69.35064935 50.64935065] ; [19.64935065 14.35064935],0
n5,1,0.152757,2.044498,[76 44] ; [26  8],[79.48051948 40.51948052] ; [22.51948052 11.48051948],0
s1,1,0.164698,1.930553,[  4 115] ; [ 3 30],[  5.48026316 113.51973684] ; [ 1.51973684 31.48026316],0
r1,1,0.190419,1.714374,[88 32] ; [21 13],[84.93506494 35.06493506] ; [24.06493506  9.93506494],0
p10,1,0.216379,1.528227,[95 23] ; [24 10],[92.38157895 25.61842105] ; [26.61842105  7.38157895],0
a6,1,0.221947,1.491738,[74 46] ; [17 17],[70.90909091 49.09090909] ; [20.09090909 13.90909091],0
n4,1,0.226554,1.462368,[71 49] ; [24 10],[74.02597403 45.97402597] ; [20.97402597 13.02597403],0
p1,1,0.235842,1.405279,[  7 113] ; [ 4 30],[  8.57142857 111.42857143] ; [ 2.42857143 31.57142857],0
s8,1,0.238473,1.389598,[56 64] ; [12 22],[52.98701299 67.01298701] ; [15.01298701 18.98701299],0
r3,1,0.283076,1.152261,[108  10] ; [29  5],[106.35526316  11.64473684] ; [30.64473684  3.35526316],0
s3,1,0.315899,1.005852,[86 34] ; [20 12],[83.68421053 36.31578947] ; [22.31578947  9.68421053],0
p12,1,0.330951,0.945174,[  3 116] ; [ 2 32],[  3.88888889 115.11111111] ; [ 1.11111111 32.88888889],0
u3,1,0.3527,0.86372,[23 11] ; [11  9],[21.40740741 12.59259259] ; [12.59259259  7.40740741],0
u2,1,0.358047,0.844732,[18 16] ; [ 8 12],[16.37037037 17.62962963] ; [ 9.62962963 10.37037037],0
s6,1,0.360097,0.837556,[97 21] ; [24  8],[95.18666667 22.81333333] ; [25.81333333  6.18666667],0
p8,1,0.465577,0.532454,[56 60] ; [14 20],[54.13333333 61.86666667] ; [15.86666667 18.13333333],0
b1,1,0.469181,0.523903,[47 73] ; [11 23],[45.19480519 74.80519481] ; [12.80519481 21.19480519],0
n2,1,0.57159,0.32003,[24 10] ; [11  3],[24.79166667  9.20833333] ; [10.20833333  3.79166667],0
s2,1,0.620102,0.245724,[83 37] ; [20 11],[81.85430464 38.14569536] ; [21.14569536  9.85430464],0
s7,1,0.637944,0.221441,[68 47] ; [18 15],[66.82432432 48.17567568] ; [19.17567568 13.82432432],0
p2,1,0.70546,0.142854,[92 28] ; [25  9],[91.16883117 28.83116883] ; [25.83116883  8.16883117],0
n3,1,0.713858,0.134454,[25  9] ; [11  3],[25.5  8.5] ; [10.5  3.5],0
n6,1,0.744025,0.10662,[95 24] ; [28  6],[95.66666667 23.33333333] ; [27.33333333  6.66666667],0
b5,1,0.76411,0.090053,[74 46] ; [20 14],[73.24675325 46.75324675] ; [20.75324675 13.24675325],0
v1,1,0.793507,0.068518,[52 67] ; [14 20],[51.33333333 67.66666667] ; [14.66666667 19.33333333],0
n1,1,0.797245,0.066005,[11 23] ; [ 4 10],[10.625 23.375] ; [4.375 9.625],0
p7,1,0.830303,0.04593,[70 45] ; [20 14],[69.46308725 45.53691275] ; [20.53691275 13.46308725],0
p11,1,0.8659,0.028517,[83 37] ; [23 11],[82.5974026 37.4025974] ; [23.4025974 10.5974026],0
