Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,103.013077,[290  26] ; [16 31],[266.38016529  49.61983471] ; [39.61983471  7.38016529],1
s2,1,4.4e-05,16.676031,[265  54] ; [27 20],[254.50273224  64.49726776] ; [37.49726776  9.50273224],1
n6,1,0.000454,12.295672,[276  39] ; [32 15],[268.01104972  46.98895028] ; [39.98895028  7.01104972],1
b1,1,0.000658,11.60379,[108 211] ; [28 19],[118.53551913 200.46448087] ; [17.46448087 29.53551913],1
s5,1,0.001018,10.794831,[131 170] ; [ 8 37],[120.92196532 180.07803468] ; [18.07803468 26.92196532],0
p11,1,0.001504,10.073578,[256  63] ; [28 19],[247.53005464  71.46994536] ; [36.46994536 10.53005464],0
s8,1,0.001519,10.055647,[186 131] ; [16 31],[175.91758242 141.08241758] ; [26.08241758 20.91758242],0
s6,1,0.005817,7.606281,[271  44] ; [33 14],[264.53038674  50.46961326] ; [39.46961326  7.53038674],0
p2,1,0.006159,7.503178,[278  40] ; [34 13],[271.82465753  46.17534247] ; [40.17534247  6.82465753],0
s7,1,0.009219,6.779945,[199 109] ; [20 25],[191.08215297 116.91784703] ; [27.91784703 17.08215297],0
d3,1,0.01231,6.265714,[259  58] ; [31 16],[252.55494505  64.44505495] ; [37.44505495  9.55494505],0
v2,1,0.013036,6.164225,[187 116] ; [19 26],[179.36206897 123.63793103] ; [26.63793103 18.36206897],0
a2,1,0.013677,6.079368,[104 215] ; [ 7 40],[ 96.74590164 222.25409836] ; [14.25409836 32.74590164],0
d1,1,0.022069,5.240325,[217 102] ; [24 23],[210.05191257 108.94808743] ; [30.94808743 16.05191257],0
a5,1,0.02246,5.209768,[246  73] ; [29 18],[239.68579235  79.31420765] ; [35.31420765 11.68579235],0
p3,1,0.024519,5.057537,[170 148] ; [16 29],[162.94214876 155.05785124] ; [23.05785124 21.94214876],0
a4,1,0.029325,4.748428,[149 170] ; [14 33],[142.06830601 176.93169399] ; [20.93169399 26.06830601],0
n5,1,0.054295,3.703604,[250  68] ; [31 16],[244.81643836  73.18356164] ; [36.18356164 10.81643836],0
r2,1,0.067458,3.343809,[307   6] ; [44  3],[305.175   7.825] ; [45.825  1.175],0
v1,1,0.073571,3.201485,[166 139] ; [19 28],[160.29829545 144.70170455] ; [24.70170455 22.29829545],0
v4,1,0.07477,3.175075,[307  10] ; [43  4],[304.80769231  12.19230769] ; [45.19230769  1.80769231],0
p5,1,0.081841,3.027951,[ 42 273] ; [ 2 44],[ 38.3933518 276.6066482] ; [ 5.6066482 40.3933518],0
s1,1,0.089466,2.883949,[ 15 301] ; [ 5 41],[ 17.45856354 298.54143646] ; [ 2.54143646 43.45856354],0
n2,1,0.124572,2.358871,[50 12] ; [10  6],[47.69230769 14.30769231] ; [12.30769231  3.69230769],0
d5,1,0.124999,2.353536,[265  52] ; [35 12],[261.26373626  55.73626374] ; [38.73626374  8.26373626],0
p6,1,0.143261,2.142575,[128 190] ; [13 32],[123.52066116 194.47933884] ; [17.47933884 27.52066116],0
r4,1,0.157561,1.997483,[297  22] ; [41  6],[294.59562842  24.40437158] ; [43.40437158  3.59562842],0
n3,1,0.169593,1.886536,[49 13] ; [10  6],[46.8974359 15.1025641] ; [12.1025641  3.8974359],0
a8,1,0.240968,1.374921,[ 49 247] ; [ 4 38],[ 46.41420118 249.58579882] ; [ 6.58579882 35.41420118],0
u1,1,0.2443,1.355606,[ 79 240] ; [ 8 39],[ 75.82786885 243.17213115] ; [11.17213115 35.82786885],0
r3,1,0.265712,1.238751,[307  10] ; [44  3],[305.67857143  11.32142857] ; [45.32142857  1.67857143],0
v3,1,0.267951,1.227205,[122 180] ; [15 32],[118.55014327 183.44985673] ; [18.44985673 28.55014327],0
a3,1,0.273791,1.197655,[234  84] ; [31 16],[230.87671233  87.12328767] ; [34.12328767 12.87671233],0
n1,1,0.302426,1.063465,[24 38] ; [8 7],[25.76623377 36.23376623] ; [6.23376623 8.76623377],0
d4,1,0.307265,1.042397,[274  43] ; [38  9],[271.71428571  45.28571429] ; [40.28571429  6.71428571],0
n4,1,0.3607,0.835455,[249  69] ; [34 13],[246.55890411  71.44109589] ; [36.44109589 10.55890411],0
a6,1,0.372996,0.793659,[247  69] ; [34 13],[244.61707989  71.38292011] ; [36.38292011 10.61707989],0
p7,1,0.394938,0.723685,[204 103] ; [27 18],[201.46875 105.53125] ; [29.53125 15.46875],0
p4,1,0.405868,0.690873,[202 115] ; [27 20],[199.43131868 117.56868132] ; [29.56868132 17.43131868],0
d2,1,0.428014,0.628208,[168 149] ; [22 25],[165.46703297 151.53296703] ; [24.53296703 22.46703297],0
p8,1,0.486183,0.484962,[169 148] ; [22 24],[166.79614325 150.20385675] ; [24.20385675 21.79614325],0
s4,1,0.5271,0.399979,[ 68 249] ; [ 8 38],[ 66.36914601 250.63085399] ; [ 9.63085399 36.36914601],0
a1,1,0.544183,0.367841,[ 14 305] ; [ 3 44],[ 14.81693989 304.18306011] ; [ 2.18306011 44.81693989],0
b4,1,0.604757,0.267881,[191 128] ; [30 17],[192.62021858 126.37978142] ; [28.37978142 18.62021858],0
u4,1,0.63504,0.225288,[ 11 308] ; [ 1 46],[ 10.45901639 308.54098361] ; [ 1.54098361 45.45901639],0
u2,1,0.655272,0.199318,[51 31] ; [9 7],[50.20408163 31.79591837] ; [9.79591837 6.20408163],0
b3,1,0.759414,0.093789,[ 64 124] ; [10 17],[ 64.70697674 123.29302326] ; [ 9.29302326 17.70697674],0
b2,1,0.759414,0.093789,[ 64 124] ; [10 17],[ 64.70697674 123.29302326] ; [ 9.29302326 17.70697674],0
p1,1,0.798797,0.064977,[ 30 287] ; [ 5 42],[ 30.48076923 286.51923077] ; [ 4.51923077 42.48076923],0
r1,1,0.827854,0.047287,[265  51] ; [40  7],[265.50964187  50.49035813] ; [39.49035813  7.50964187],0
u3,1,0.846908,0.037274,[55 28] ; [11  5],[55.33333333 27.66666667] ; [10.66666667  5.33333333],0
b5,1,0.953843,0.00335,[205 114] ; [30 17],[204.82240437 114.17759563] ; [30.17759563 16.82240437],0
