Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2e-06,22.725911,[14 46] ; [28 11],[25.45454545 34.54545455] ; [16.54545455 22.45454545],1
s2,1,0.000146,14.417651,[11 51] ; [21 18],[19.64356436 42.35643564] ; [12.35643564 26.64356436],1
s8,1,0.000205,13.786854,[ 7 55] ; [17 22],[14.73267327 47.26732673] ; [ 9.26732673 29.73267327],1
s7,1,0.001711,9.836794,[ 9 52] ; [16 21],[15.56122449 45.43877551] ; [ 9.43877551 27.56122449],0
s5,1,0.005877,7.587782,[ 8 51] ; [14 23],[13.52083333 45.47916667] ; [ 8.47916667 28.52083333],0
s4,1,0.007004,7.272016,[ 6 56] ; [12 27],[11.04950495 50.95049505] ; [ 6.95049505 32.04950495],0
u3,1,0.010898,6.481863,[16 21] ; [17  5],[20.69491525 16.30508475] ; [12.30508475  9.69491525],0
v1,1,0.014132,6.021588,[12 48] ; [16 21],[17.31958763 42.68041237] ; [10.68041237 26.31958763],0
d4,1,0.028021,4.826771,[40 22] ; [33  6],[44.81188119 17.18811881] ; [28.18811881 10.81188119],0
d3,1,0.037516,4.326839,[31 30] ; [28 11],[35.99 25.01] ; [23.01 15.99],0
a6,1,0.057264,3.614917,[23 39] ; [22 17],[27.62376238 34.37623762] ; [17.37623762 21.62376238],0
p9,1,0.063021,3.456041,[33 28] ; [27 10],[37.34693878 23.65306122] ; [22.65306122 14.34693878],0
r4,1,0.078522,3.095238,[39 23] ; [31  8],[42.97029703 19.02970297] ; [27.02970297 11.97029703],0
d2,1,0.083533,2.994779,[17 45] ; [ 5 34],[13.5049505 48.4950495] ; [ 8.4950495 30.5049505],0
v4,1,0.090865,2.858981,[51 10] ; [37  2],[53.68  7.32] ; [34.32  4.68],0
u2,1,0.094955,2.788295,[20 17] ; [16  5],[22.96551724 14.03448276] ; [13.03448276  7.96551724],0
p10,1,0.137655,2.20398,[28 32] ; [23 14],[31.54639175 28.45360825] ; [19.45360825 17.54639175],0
p3,1,0.166407,1.915018,[13 49] ; [13 26],[15.96039604 46.03960396] ; [10.03960396 28.96039604],0
r3,1,0.217696,1.519495,[52 10] ; [36  3],[54.01980198  7.98019802] ; [33.98019802  5.01980198],0
r1,1,0.217774,1.518978,[32 30] ; [25 14],[34.99009901 27.00990099] ; [22.00990099 16.99009901],0
r2,1,0.242445,1.366319,[50 12] ; [34  4],[52.08  9.92] ; [31.92  6.08],0
p4,1,0.24552,1.348617,[17 45] ; [15 24],[19.64356436 42.35643564] ; [12.35643564 26.64356436],0
p7,1,0.259911,1.269231,[30 30] ; [15 24],[27.27272727 32.72727273] ; [17.72727273 21.27272727],0
a7,1,0.275715,1.188092,[39 22] ; [29 10],[41.48 19.52] ; [26.52 12.48],0
d5,1,0.276549,1.183971,[34 27] ; [26 13],[36.6 24.4] ; [23.4 15.6],0
v3,1,0.400011,0.708295,[10 48] ; [ 9 28],[11.6 46.4] ; [ 7.4 29.6],0
n2,1,0.442695,0.589286,[13  8] ; [9 3],[14.  7.] ; [8. 4.],0
n3,1,0.502927,0.448754,[17  5] ; [8 4],[16.17647059  5.82352941] ; [8.82352941 3.17647059],0
b4,1,0.515959,0.421963,[39 23] ; [22 17],[37.44554455 24.55445545] ; [23.55445545 15.44554455],0
b2,1,0.537467,0.380254,[ 7 26] ; [ 6 15],[ 7.94444444 25.05555556] ; [ 5.05555556 15.94444444],0
b3,1,0.537467,0.380254,[ 7 26] ; [ 6 15],[ 7.94444444 25.05555556] ; [ 5.05555556 15.94444444],0
d1,1,0.55126,0.355064,[21 41] ; [11 28],[19.64356436 42.35643564] ; [12.35643564 26.64356436],0
a8,1,0.612312,0.256822,[ 5 55] ; [ 2 34],[ 4.375 55.625] ; [ 2.625 33.375],0
p6,1,0.615481,0.252271,[11 50] ; [ 8 28],[11.94845361 49.05154639] ; [ 7.05154639 28.94845361],0
a1,1,0.633162,0.227798,[ 2 60] ; [ 2 37],[ 2.45544554 59.54455446] ; [ 1.54455446 37.45544554],0
n6,1,0.656521,0.197777,[37 25] ; [25 14],[38.05940594 23.94059406] ; [23.94059406 15.05940594],0
p8,1,0.689069,0.160095,[22 40] ; [12 26],[21.08 40.92] ; [12.92 25.08],0
b5,1,0.692956,0.155904,[39 23] ; [23 16],[38.05940594 23.94059406] ; [23.94059406 15.05940594],0
b1,1,0.700628,0.14782,[23 39] ; [13 26],[22.0990099 39.9009901] ; [13.9009901 25.0990099],0
n1,1,0.710906,0.137374,[ 6 16] ; [4 8],[ 6.47058824 15.52941176] ; [3.52941176 8.47058824],0
p5,1,0.747317,0.103799,[ 1 60] ; [ 1 38],[ 1.22 59.78] ; [ 0.78 38.22],0
p1,1,0.769122,0.086156,[ 4 57] ; [ 2 37],[ 3.66 57.34] ; [ 2.34 36.66],0
s1,1,0.784136,0.07504,[ 4 58] ; [ 2 37],[ 3.68316832 58.31683168] ; [ 2.31683168 36.68316832],0
a4,1,0.810252,0.057648,[ 9 53] ; [ 5 34],[ 8.59405941 53.40594059] ; [ 5.40594059 33.59405941],0
p2,1,0.832913,0.044507,[41 20] ; [27 12],[41.48 19.52] ; [26.52 12.48],0
n4,1,0.928722,0.008002,[18 44] ; [11 28],[17.8019802 44.1980198] ; [11.1980198 27.8019802],0
v2,1,0.956337,0.002998,[22 38] ; [13 23],[21.875 38.125] ; [13.125 22.875],0
p11,1,0.980105,0.000622,[38 24] ; [24 15],[38.05940594 23.94059406] ; [23.94059406 15.05940594],0
a3,1,0.996674,1.7e-05,[25 36] ; [16 23],[25.01 35.99] ; [15.99 23.01],0
