Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.004771,7.964444,[ 3 15] ; [7 3],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
p6,1,0.004771,7.964444,[ 3 15] ; [7 3],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
s8,1,0.006072,7.528889,[ 2 16] ; [6 4],[ 5.14285714 12.85714286] ; [2.85714286 7.14285714],0
n5,1,0.008827,6.857407,[ 7 11] ; [9 1],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
p10,1,0.012655,6.216678,[ 7 10] ; [9 1],[10.07407407  6.92592593] ; [5.92592593 4.07407407],0
p9,1,0.037002,4.350327,[8 8] ; [9 1],[10.46153846  5.53846154] ; [6.53846154 3.46153846],0
v1,1,0.040403,4.200882,[ 5 12] ; [7 3],[7.55555556 9.44444444] ; [4.44444444 5.55555556],0
s6,1,0.04854,3.891176,[9 9] ; [8 1],[11.33333333  6.66666667] ; [5.66666667 3.33333333],0
n6,1,0.061487,3.496816,[10  8] ; [9 1],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
p4,1,0.068504,3.318519,[ 8 10] ; [8 2],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
s7,1,0.074317,3.185,[ 4 12] ; [6 4],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
d5,1,0.076533,3.137037,[17  1] ; [7 3],[15.42857143  2.57142857] ; [8.57142857 1.42857143],0
s4,1,0.076533,3.137037,[ 1 17] ; [3 7],[ 2.57142857 15.42857143] ; [1.42857143 8.57142857],0
n4,1,0.171857,1.866667,[12  6] ; [9 1],[13.5  4.5] ; [7.5 2.5],0
d1,1,0.171857,1.866667,[12  6] ; [4 6],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
a7,1,0.171857,1.866667,[12  6] ; [4 6],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
d3,1,0.171857,1.866667,[12  6] ; [4 6],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
b4,1,0.171857,1.866667,[15  3] ; [6 4],[13.5  4.5] ; [7.5 2.5],0
d4,1,0.211128,1.563671,[16  2] ; [7 3],[14.78571429  3.21428571] ; [8.21428571 1.78571429],0
s3,1,0.246671,1.342059,[8 9] ; [7 3],[9.44444444 7.55555556] ; [5.55555556 4.44444444],0
u2,1,0.259796,1.269841,[1 5] ; [2 2],[1.8 4.2] ; [1.2 2.8],0
p8,1,0.365416,0.819195,[ 4 13] ; [4 6],[ 5.03703704 11.96296296] ; [2.96296296 7.03703704],0
v3,1,0.386476,0.75,[ 5 13] ; [4 5],[ 6. 12.] ; [3. 6.],0
b1,1,0.430223,0.622222,[ 8 10] ; [6 4],[9. 9.] ; [5. 5.],0
r4,1,0.430223,0.622222,[ 8 10] ; [6 4],[9. 9.] ; [5. 5.],0
p2,1,0.453323,0.562329,[10  8] ; [7 3],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
a8,1,0.481991,0.494355,[ 2 15] ; [2 7],[ 2.61538462 14.38461538] ; [1.38461538 7.61538462],0
a4,1,0.56917,0.324074,[ 7 11] ; [5 5],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
b2,1,0.576999,0.311111,[4 8] ; [2 7],[3.42857143 8.57142857] ; [2.57142857 6.42857143],0
b3,1,0.576999,0.311111,[4 8] ; [2 7],[3.42857143 8.57142857] ; [2.57142857 6.42857143],0
s5,1,0.591838,0.287483,[ 4 13] ; [3 6],[ 4.57692308 12.42307692] ; [2.42307692 6.57692308],0
r1,1,0.611179,0.258462,[9 9] ; [6 4],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
u1,1,0.66171,0.191453,[ 1 17] ; [1 9],[ 1.28571429 16.71428571] ; [0.71428571 9.28571429],0
p12,1,0.66171,0.191453,[ 1 17] ; [1 9],[ 1.28571429 16.71428571] ; [0.71428571 9.28571429],0
d2,1,0.724263,0.124444,[12  6] ; [6 4],[11.57142857  6.42857143] ; [6.42857143 3.57142857],0
a3,1,0.724263,0.124444,[12  6] ; [6 4],[11.57142857  6.42857143] ; [6.42857143 3.57142857],0
r2,1,0.778096,0.079412,[11  6] ; [7 3],[11.33333333  5.66666667] ; [6.66666667 3.33333333],0
s2,1,0.806824,0.059792,[ 6 11] ; [4 6],[ 6.2962963 10.7037037] ; [3.7037037 6.2962963],0
a6,1,0.819872,0.051852,[ 8 10] ; [4 6],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
b5,1,0.819872,0.051852,[10  8] ; [6 4],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
a2,1,0.825349,0.048696,[ 3 15] ; [2 8],[ 3.21428571 14.78571429] ; [1.78571429 8.21428571],0
a5,1,0.856395,0.032749,[12  6] ; [7 3],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
p11,1,0.856395,0.032749,[12  6] ; [7 3],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
