Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,58.597807,[ 34 134] ; [54 22],[ 60.59016393 107.40983607] ; [27.40983607 48.59016393],1
s6,1,0.0,32.35941,[78 90] ; [69 13],[98.784 69.216] ; [48.216 33.784],1
s2,1,0.0,29.695679,[ 57 115] ; [57 25],[77.19685039 94.80314961] ; [36.80314961 45.19685039],1
s3,1,1e-06,23.677735,[78 93] ; [64 18],[95.97628458 75.02371542] ; [46.02371542 35.97628458],1
p1,1,0.00323,8.672881,[  7 164] ; [12 71],[ 12.79133858 158.20866142] ; [ 6.20866142 76.79133858],0
p5,1,0.007121,7.242217,[ 11 160] ; [14 67],[ 16.96428571 154.03571429] ; [ 8.03571429 72.96428571],0
p8,1,0.007413,7.170011,[ 64 106] ; [46 37],[73.91304348 96.08695652] ; [36.08695652 46.91304348],0
v3,1,0.015435,5.866178,[ 46 121] ; [34 45],[ 54.30894309 112.69105691] ; [25.69105691 53.30894309],0
p4,1,0.020618,5.35878,[72 98] ; [48 35],[80.63241107 89.36758893] ; [39.36758893 43.63241107],0
p10,1,0.020956,5.330447,[111  58] ; [64 16],[118.7751004  50.2248996] ; [56.2248996 23.7751004],0
u3,1,0.03545,4.423365,[50 51] ; [27 12],[55.55 45.45] ; [21.45 17.55],0
v2,1,0.037135,4.34422,[67 97] ; [43 35],[74.54545455 89.45454545] ; [35.45454545 42.54545455],0
d1,1,0.043132,4.090203,[ 49 124] ; [34 49],[ 56.08984375 116.91015625] ; [26.91015625 56.08984375],0
n4,1,0.045597,3.996402,[100  72] ; [59 24],[107.24705882  64.75294118] ; [51.75294118 31.24705882],0
u2,1,0.051978,3.776472,[50 50] ; [26 12],[55.07246377 44.92753623] ; [20.92753623 17.07246377],0
s4,1,0.054664,3.692307,[ 26 144] ; [21 62],[ 31.58102767 138.41897233] ; [15.41897233 67.58102767],0
v1,1,0.056218,3.645589,[ 67 102] ; [42 38],[73.97991968 95.02008032] ; [35.02008032 44.97991968],0
