Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,41.256635,[ 29 383] ; [26 57],[ 45.77777778 366.22222222] ; [ 9.22222222 73.77777778],1
p12,1,0.0,39.150409,[ 26 388] ; [24 59],[ 41.6498994 372.3501006] ; [ 8.3501006 74.6498994],1
s5,1,0.0,28.905776,[138 265] ; [51 25],[159.0125261 243.9874739] ; [29.9874739 46.0125261],1
a1,1,6e-06,20.371125,[ 14 401] ; [13 70],[ 22.5 392.5] ; [ 4.5 78.5],1
p8,1,0.000144,14.446144,[252 159] ; [69 14],[267.06680162 143.93319838] ; [53.93319838 29.06680162],1
p3,1,0.000235,13.532236,[269 145] ; [71 12],[283.2193159 130.7806841] ; [56.7806841 26.2193159],1
s7,1,0.000311,13.002992,[205 188] ; [58 20],[219.44585987 173.55414013] ; [43.55414013 34.44585987],1
p6,1,0.000658,11.605224,[191 220] ; [55 27],[205.0831643 205.9168357] ; [40.9168357 41.0831643],1
v3,1,0.000783,11.281442,[162 235] ; [49 31],[175.61215933 221.38784067] ; [35.38784067 44.61215933],1
b5,1,0.001337,10.29128,[254 161] ; [35 48],[240.83333333 174.16666667] ; [48.16666667 34.83333333],0
s8,1,0.001645,9.908396,[195 217] ; [55 28],[208.08080808 203.91919192] ; [41.91919192 41.08080808],0
n5,1,0.00255,9.104416,[325  89] ; [77  6],[334.86519115  79.13480885] ; [67.13480885 15.86519115],0
s6,1,0.003823,8.366256,[299 110] ; [69  9],[309.05954825  99.94045175] ; [58.94045175 19.05954825],0
p7,1,0.010384,6.567792,[295 116] ; [70 12],[304.29006085 106.70993915] ; [60.70993915 21.29006085],0
n3,1,0.010517,6.545201,[60 12] ; [8 7],[56.27586207 15.72413793] ; [11.72413793  3.27586207],0
n4,1,0.021553,5.281495,[336  78] ; [76  7],[343.19517103  70.80482897] ; [68.80482897 14.19517103],0
n6,1,0.025869,4.964773,[357  56] ; [79  4],[363.04032258  49.95967742] ; [72.95967742 10.04032258],0
p9,1,0.029093,4.762128,[358  55] ; [79  4],[363.87298387  49.12701613] ; [73.12701613  9.87298387],0
r2,1,0.033854,4.50205,[404   8] ; [78  5],[401.17979798  10.82020202] ; [80.82020202  2.17979798],0
a2,1,0.042487,4.115702,[120 295] ; [15 68],[112.5 302.5] ; [22.5 60.5],0
a6,1,0.045303,4.007332,[296 119] ; [50 33],[288.33333333 126.66666667] ; [57.66666667 25.33333333],0
v1,1,0.046391,3.967347,[237 168] ; [57 24],[245. 160.] ; [49. 32.],0
u4,1,0.052401,3.762928,[  9 406] ; [ 5 78],[ 11.66666667 403.33333333] ; [ 2.33333333 80.66666667],0
d5,1,0.056646,3.632971,[358  56] ; [65 18],[352.35814889  61.64185111] ; [70.64185111 12.35814889],0
s3,1,0.106992,2.598091,[237 172] ; [56 27],[243.57113821 165.42886179] ; [49.42886179 33.57113821],0
a5,1,0.130393,2.287822,[331  84] ; [60 23],[325.83333333  89.16666667] ; [65.16666667 17.83333333],0
p10,1,0.13644,2.217654,[352  60] ; [76  7],[356.23434343  55.76565657] ; [71.76565657 11.23434343],0
s2,1,0.179696,1.800134,[224 186] ; [52 31],[229.53346856 180.46653144] ; [46.46653144 36.53346856],0
d3,1,0.182422,1.777779,[314 101] ; [57 26],[309.16666667 105.83333333] ; [61.83333333 21.16666667],0
b3,1,0.192709,1.696782,[ 94 161] ; [28 33],[ 98.44936709 156.55063291] ; [23.55063291 37.44936709],0
b2,1,0.192709,1.696782,[ 94 161] ; [28 33],[ 98.44936709 156.55063291] ; [23.55063291 37.44936709],0
