Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,38.715322,[40 24] ; [ 4 51],[23.66386555 40.33613445] ; [20.33613445 34.66386555],1
s3,1,0.0,34.801843,[47 15] ; [12 44],[31. 31.] ; [28. 28.],1
s7,1,0.0,31.106894,[38 26] ; [ 5 48],[23.52136752 40.47863248] ; [19.47863248 33.52136752],1
r3,1,5e-06,21.002552,[60  5] ; [31 24],[49.29166667 15.70833333] ; [41.70833333 13.29166667],1
r1,1,3.4e-05,17.186014,[54 11] ; [26 29],[43.33333333 21.66666667] ; [36.66666667 18.33333333],1
s8,1,7.8e-05,15.594677,[28 37] ; [ 6 50],[18.26446281 46.73553719] ; [15.73553719 40.26446281],1
p4,1,0.000141,14.492951,[36 29] ; [12 44],[25.78512397 39.21487603] ; [22.21487603 33.78512397],1
r4,1,0.000196,13.871373,[55 10] ; [30 26],[45.66115702 19.33884298] ; [39.33884298 16.66115702],1
v4,1,0.000376,12.645536,[61  4] ; [38 17],[53.625 11.375] ; [45.375  9.625],1
u3,1,0.003193,8.693665,[18  9] ; [ 5 16],[12.9375 14.0625] ; [10.0625 10.9375],0
v2,1,0.008682,6.887149,[29 35] ; [12 42],[22.23728814 41.76271186] ; [18.76271186 35.23728814],0
n6,1,0.008693,6.884933,[54 11] ; [34 21],[47.66666667 17.33333333] ; [40.33333333 14.66666667],0
d4,1,0.008948,6.833196,[50 14] ; [30 24],[43.38983051 20.61016949] ; [36.61016949 17.38983051],0
s5,1,0.009956,6.642813,[18 46] ; [ 5 49],[12.47457627 51.52542373] ; [10.52542373 43.47457627],0
a6,1,0.016827,5.714286,[32 32] ; [40 16],[38.4 25.6] ; [33.6 22.4],0
p2,1,0.018185,5.578246,[44 21] ; [26 30],[37.60330579 27.39669421] ; [32.39669421 23.60330579],0
p3,1,0.019992,5.412585,[24 41] ; [10 46],[18.26446281 46.73553719] ; [15.73553719 40.26446281],0
u1,1,0.023099,5.161036,[16 49] ; [ 5 51],[11.28099174 53.71900826] ; [ 9.71900826 46.28099174],0
p5,1,0.029727,4.725005,[ 8 57] ; [ 1 54],[ 4.875 60.125] ; [ 4.125 50.875],0
s4,1,0.030244,4.695391,[15 48] ; [ 5 51],[10.58823529 52.41176471] ; [ 9.41176471 46.58823529],0
p8,1,0.03672,4.363333,[24 40] ; [11 44],[18.82352941 45.17647059] ; [16.17647059 38.82352941],0
n4,1,0.042987,4.095918,[57  8] ; [41 15],[52.6446281 12.3553719] ; [45.3553719 10.6446281],0
r2,1,0.048133,3.905325,[60  5] ; [44 11],[56.33333333  8.66666667] ; [47.66666667  7.33333333],0
p11,1,0.049397,3.861812,[36 29] ; [21 35],[30.61983471 34.38016529] ; [26.38016529 29.61983471],0
b4,1,0.04963,3.853913,[45 20] ; [29 27],[39.75206612 25.24793388] ; [34.24793388 21.75206612],0
d5,1,0.059419,3.553515,[51 13] ; [36 20],[46.4 17.6] ; [40.6 15.4],0
p7,1,0.063509,3.443287,[32 31] ; [19 37],[27. 36.] ; [24. 32.],0
p9,1,0.069068,3.305026,[29 34] ; [16 38],[24.23076923 38.76923077] ; [20.76923077 33.23076923],0
b5,1,0.078875,3.087922,[46 19] ; [31 25],[41.36363636 23.63636364] ; [35.63636364 20.36363636],0
a7,1,0.094251,2.800219,[44 21] ; [29 26],[39.54166667 25.45833333] ; [33.45833333 21.54166667],0
v3,1,0.103912,2.644444,[22 41] ; [12 44],[18. 45.] ; [16. 40.],0
v1,1,0.110776,2.543113,[26 38] ; [15 41],[21.86666667 42.13333333] ; [19.13333333 36.86666667],0
p6,1,0.128735,2.307692,[21 44] ; [11 44],[17.33333333 47.66666667] ; [14.66666667 40.33333333],0
a8,1,0.16557,1.922601,[11 46] ; [ 5 46],[ 8.44444444 48.55555556] ; [ 7.55555556 43.44444444],0
n3,1,0.180592,1.792743,[15  8] ; [12 14],[12.67346939 10.32653061] ; [14.32653061 11.67346939],0
d1,1,0.299472,1.076545,[34 31] ; [24 32],[31.15702479 33.84297521] ; [26.84297521 29.15702479],0
u2,1,0.308987,1.035,[13 13] ; [ 7 13],[11.30434783 14.69565217] ; [ 8.69565217 11.30434783],0
a4,1,0.328389,0.955239,[28 36] ; [29 26],[30.65546218 33.34453782] ; [26.34453782 28.65546218],0
a1,1,0.377659,0.77831,[ 5 60] ; [ 7 49],[ 6.44628099 58.55371901] ; [ 5.55371901 50.44628099],0
b1,1,0.400317,0.707373,[34 31] ; [25 31],[31.69421488 33.30578512] ; [27.30578512 28.69421488],0
n2,1,0.400416,0.707076,[15  8] ; [15 13],[13.52941176  9.47058824] ; [16.47058824 11.52941176],0
d3,1,0.403595,0.69759,[38 26] ; [29 27],[35.73333333 28.26666667] ; [31.26666667 24.73333333],0
s1,1,0.450306,0.569881,[ 6 59] ; [ 3 51],[ 4.91596639 60.08403361] ; [ 4.08403361 49.91596639],0
p12,1,0.47332,0.514214,[ 1 64] ; [ 2 54],[ 1.61157025 63.38842975] ; [ 1.38842975 54.61157025],0
n1,1,0.489795,0.476977,[12 11] ; [11 15],[10.79591837 12.20408163] ; [12.20408163 13.79591837],0
a3,1,0.634116,0.22652,[38 26] ; [35 20],[39.2605042 24.7394958] ; [33.7394958 21.2605042],0
b2,1,0.738351,0.111582,[15 30] ; [14 24],[15.72289157 29.27710843] ; [13.27710843 24.72289157],0
b3,1,0.738351,0.111582,[15 30] ; [14 24],[15.72289157 29.27710843] ; [13.27710843 24.72289157],0
a5,1,0.769823,0.085618,[40 25] ; [33 23],[39.21487603 25.78512397] ; [33.78512397 22.21487603],0
a2,1,0.804842,0.061051,[15 50] ; [14 42],[15.5785124 49.4214876] ; [13.4214876 42.5785124],0
p1,1,0.825339,0.048701,[ 5 59] ; [ 5 51],[ 5.33333333 58.66666667] ; [ 4.66666667 51.33333333],0
d2,1,0.924755,0.00892,[35 29] ; [30 24],[35.25423729 28.74576271] ; [29.74576271 24.25423729],0
